minesweeper,ResNet,1,512,3e-05,0,30,roc_auc,0.517150375,0.7999999523162842,0.5047074556350708,0.517150375,,,,,roc_auc,0.5011450000000001,0.7999999523162842,0.5062937140464783,0.5011450000000001,,,,,roc_auc,0.520379,0.7999999523162842,0.503807544708252,0.520379,,,,
dataset,model,num_layers,hidden_dim,lr,split,best_step,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
minesweeper,ResNet,1,512,3e-05,1,40,roc_auc,0.5071775000000001,0.7999999523162842,0.5132601261138916,0.5071775000000001,,,,,roc_auc,0.508678,0.7999999523162842,0.5143521428108215,0.508678,,,,,roc_auc,0.5259135,0.7999999523162842,0.5129228234291077,0.5259135,,,,
minesweeper,ResNet,1,512,3e-05,3,10,roc_auc,0.49698937499999996,0.7999999523162842,0.5561518669128418,0.49698937499999996,,,,,roc_auc,0.5258695,0.7999999523162842,0.5526634454727173,0.5258695,,,,,roc_auc,0.5195734999999999,0.7999999523162842,0.55323326587677,0.5195734999999999,,,,
minesweeper,ResNet,1,512,3e-05,2,30,roc_auc,0.513693,0.7999999523162842,0.5091866850852966,0.513693,,,,,roc_auc,0.5061180000000001,0.7999999523162842,0.5091038942337036,0.5061180000000001,,,,,roc_auc,0.514335,0.7999999523162842,0.5080448389053345,0.514335,,,,
minesweeper,ResNet,1,512,3e-05,4,10,roc_auc,0.521818875,0.7999999523162842,0.5287543535232544,0.521818875,,,,,roc_auc,0.506733,0.7999999523162842,0.5299139618873596,0.506733,,,,,roc_auc,0.5230245,0.7999999523162842,0.5288696885108948,0.5230245,,,,
minesweeper,ResNet,1,512,3e-05,5,70,roc_auc,0.520140625,0.7999999523162842,0.5166924595832825,0.520140625,,,,,roc_auc,0.5329485,0.7999999523162842,0.5181031823158264,0.5329485,,,,,roc_auc,0.49895449999999997,0.7999999523162842,0.5199375152587891,0.49895449999999997,,,,
minesweeper,ResNet,1,512,3e-05,6,10,roc_auc,0.504522875,0.7999999523162842,0.5223252177238464,0.504522875,,,,,roc_auc,0.5090520000000001,0.7999999523162842,0.5241474509239197,0.5090520000000001,,,,,roc_auc,0.492287,0.7999999523162842,0.5238620042800903,0.492287,,,,
minesweeper,ResNet,1,512,3e-05,7,40,roc_auc,0.51682275,0.7999999523162842,0.5240009427070618,0.51682275,,,,,roc_auc,0.512864,0.7999999523162842,0.5246285796165466,0.512864,,,,,roc_auc,0.511884,0.7999999523162842,0.524562656879425,0.511884,,,,
minesweeper,ResNet,1,512,3e-05,9,40,roc_auc,0.517688375,0.7999999523162842,0.5086902976036072,0.517688375,,,,,roc_auc,0.524021,0.7999999523162842,0.5087758898735046,0.524021,,,,,roc_auc,0.512254,0.7999999523162842,0.5096091628074646,0.512254,,,,
minesweeper,ResNet,1,512,3e-05,8,50,roc_auc,0.52057075,0.7999999523162842,0.5217418670654297,0.52057075,,,,,roc_auc,0.5353975,0.7999999523162842,0.521590530872345,0.5353975,,,,,roc_auc,0.487908,0.7999999523162842,0.5232303738594055,0.487908,,,,
minesweeper,ResNet,2,512,3e-05,0,40,roc_auc,0.5145086249999999,0.7999999523162842,0.5170741677284241,0.5145086249999999,,,,,roc_auc,0.515953,0.7999999523162842,0.5171338319778442,0.515953,,,,,roc_auc,0.521903,0.7999999523162842,0.5163436532020569,0.521903,,,,
minesweeper,ResNet,2,512,3e-05,1,140,roc_auc,0.5047284999999999,0.7999999523162842,0.5128377676010132,0.5047284999999999,,,,,roc_auc,0.48893100000000006,0.7999999523162842,0.515346109867096,0.48893100000000006,,,,,roc_auc,0.4912575,0.7999999523162842,0.5143240094184875,0.4912575,,,,
