Loading data...

============================================================
Training minesweeper GCN 1L h=256 lr=3e-05 split=5
============================================================
Training for 5000 steps
Step    1 | loss 0.7955 | val_acc=0.5568 val_roc_auc=0.5899 val_loss=0.7424 val_metric_name=roc_auc val_metric=0.5899
Step   50 | loss 0.4817 | val_acc=0.8000 val_roc_auc=0.7256 val_loss=0.4753 val_metric_name=roc_auc val_metric=0.7256
Step  100 | loss 0.4457 | val_acc=0.8028 val_roc_auc=0.7838 val_loss=0.4349 val_metric_name=roc_auc val_metric=0.7838
Step  150 | loss 0.4209 | val_acc=0.8072 val_roc_auc=0.8026 val_loss=0.4132 val_metric_name=roc_auc val_metric=0.8026
Step  200 | loss 0.4116 | val_acc=0.8092 val_roc_auc=0.8188 val_loss=0.4005 val_metric_name=roc_auc val_metric=0.8188
Step  250 | loss 0.4026 | val_acc=0.8128 val_roc_auc=0.8287 val_loss=0.3898 val_metric_name=roc_auc val_metric=0.8287
Step  300 | loss 0.3941 | val_acc=0.8144 val_roc_auc=0.8356 val_loss=0.3825 val_metric_name=roc_auc val_metric=0.8356
Step  350 | loss 0.3899 | val_acc=0.8204 val_roc_auc=0.8402 val_loss=0.3764 val_metric_name=roc_auc val_metric=0.8402
Step  400 | loss 0.3862 | val_acc=0.8216 val_roc_auc=0.8440 val_loss=0.3733 val_metric_name=roc_auc val_metric=0.8440
Step  450 | loss 0.3822 | val_acc=0.8240 val_roc_auc=0.8467 val_loss=0.3695 val_metric_name=roc_auc val_metric=0.8467
Step  500 | loss 0.3811 | val_acc=0.8252 val_roc_auc=0.8493 val_loss=0.3668 val_metric_name=roc_auc val_metric=0.8493
Step  550 | loss 0.3774 | val_acc=0.8264 val_roc_auc=0.8516 val_loss=0.3632 val_metric_name=roc_auc val_metric=0.8516
Step  600 | loss 0.3723 | val_acc=0.8268 val_roc_auc=0.8537 val_loss=0.3609 val_metric_name=roc_auc val_metric=0.8537
Step  650 | loss 0.3682 | val_acc=0.8292 val_roc_auc=0.8558 val_loss=0.3596 val_metric_name=roc_auc val_metric=0.8558
Step  700 | loss 0.3706 | val_acc=0.8324 val_roc_auc=0.8578 val_loss=0.3582 val_metric_name=roc_auc val_metric=0.8578
Step  750 | loss 0.3660 | val_acc=0.8336 val_roc_auc=0.8597 val_loss=0.3558 val_metric_name=roc_auc val_metric=0.8597
Step  800 | loss 0.3615 | val_acc=0.8316 val_roc_auc=0.8612 val_loss=0.3541 val_metric_name=roc_auc val_metric=0.8612
Step  850 | loss 0.3602 | val_acc=0.8340 val_roc_auc=0.8627 val_loss=0.3527 val_metric_name=roc_auc val_metric=0.8627
Step  900 | loss 0.3556 | val_acc=0.8348 val_roc_auc=0.8642 val_loss=0.3515 val_metric_name=roc_auc val_metric=0.8642
Step  950 | loss 0.3547 | val_acc=0.8348 val_roc_auc=0.8655 val_loss=0.3508 val_metric_name=roc_auc val_metric=0.8655
Step 1000 | loss 0.3549 | val_acc=0.8348 val_roc_auc=0.8664 val_loss=0.3479 val_metric_name=roc_auc val_metric=0.8664
Step 1050 | loss 0.3507 | val_acc=0.8348 val_roc_auc=0.8673 val_loss=0.3474 val_metric_name=roc_auc val_metric=0.8673
Step 1100 | loss 0.3479 | val_acc=0.8360 val_roc_auc=0.8683 val_loss=0.3475 val_metric_name=roc_auc val_metric=0.8683
Step 1150 | loss 0.3505 | val_acc=0.8368 val_roc_auc=0.8687 val_loss=0.3462 val_metric_name=roc_auc val_metric=0.8687
Step 1200 | loss 0.3463 | val_acc=0.8340 val_roc_auc=0.8696 val_loss=0.3439 val_metric_name=roc_auc val_metric=0.8696
Step 1250 | loss 0.3450 | val_acc=0.8348 val_roc_auc=0.8704 val_loss=0.3426 val_metric_name=roc_auc val_metric=0.8704
Step 1300 | loss 0.3429 | val_acc=0.8356 val_roc_auc=0.8709 val_loss=0.3417 val_metric_name=roc_auc val_metric=0.8709
Step 1350 | loss 0.3435 | val_acc=0.8352 val_roc_auc=0.8714 val_loss=0.3413 val_metric_name=roc_auc val_metric=0.8714
Step 1400 | loss 0.3379 | val_acc=0.8360 val_roc_auc=0.8719 val_loss=0.3404 val_metric_name=roc_auc val_metric=0.8719
Step 1450 | loss 0.3361 | val_acc=0.8364 val_roc_auc=0.8720 val_loss=0.3396 val_metric_name=roc_auc val_metric=0.8720
Step 1500 | loss 0.3372 | val_acc=0.8360 val_roc_auc=0.8723 val_loss=0.3399 val_metric_name=roc_auc val_metric=0.8723
Step 1550 | loss 0.3354 | val_acc=0.8368 val_roc_auc=0.8727 val_loss=0.3383 val_metric_name=roc_auc val_metric=0.8727
Step 1600 | loss 0.3354 | val_acc=0.8360 val_roc_auc=0.8729 val_loss=0.3377 val_metric_name=roc_auc val_metric=0.8729
Step 1650 | loss 0.3345 | val_acc=0.8360 val_roc_auc=0.8729 val_loss=0.3371 val_metric_name=roc_auc val_metric=0.8729
Step 1700 | loss 0.3303 | val_acc=0.8352 val_roc_auc=0.8732 val_loss=0.3367 val_metric_name=roc_auc val_metric=0.8732
Step 1750 | loss 0.3345 | val_acc=0.8364 val_roc_auc=0.8733 val_loss=0.3358 val_metric_name=roc_auc val_metric=0.8733
Step 1800 | loss 0.3348 | val_acc=0.8364 val_roc_auc=0.8733 val_loss=0.3359 val_metric_name=roc_auc val_metric=0.8733
