Loading data...

============================================================
Training TABM-questions GAT 1L h=256 lr=3e-05 split=6
============================================================
Training for 5000 steps
Step    1 | loss 1.4268 | val_acc=0.0536 val_roc_auc=0.4908 val_loss=1.3732 val_metric_name=roc_auc val_metric=0.4908
Step   50 | loss 0.1652 | val_acc=0.9702 val_roc_auc=0.3963 val_loss=0.1614 val_metric_name=roc_auc val_metric=0.3963
Step  100 | loss 0.1541 | val_acc=0.9702 val_roc_auc=0.4515 val_loss=0.1576 val_metric_name=roc_auc val_metric=0.4515
Step  150 | loss 0.1487 | val_acc=0.9702 val_roc_auc=0.5564 val_loss=0.1481 val_metric_name=roc_auc val_metric=0.5564
Step  200 | loss 0.1439 | val_acc=0.9702 val_roc_auc=0.6354 val_loss=0.1418 val_metric_name=roc_auc val_metric=0.6354
Step  250 | loss 0.1399 | val_acc=0.9702 val_roc_auc=0.6754 val_loss=0.1376 val_metric_name=roc_auc val_metric=0.6754
Step  300 | loss 0.1385 | val_acc=0.9702 val_roc_auc=0.6982 val_loss=0.1346 val_metric_name=roc_auc val_metric=0.6982
Step  350 | loss 0.1373 | val_acc=0.9702 val_roc_auc=0.7121 val_loss=0.1323 val_metric_name=roc_auc val_metric=0.7121
Step  400 | loss 0.1355 | val_acc=0.9702 val_roc_auc=0.7207 val_loss=0.1306 val_metric_name=roc_auc val_metric=0.7207
Step  450 | loss 0.1341 | val_acc=0.9702 val_roc_auc=0.7264 val_loss=0.1293 val_metric_name=roc_auc val_metric=0.7264
Step  500 | loss 0.1329 | val_acc=0.9702 val_roc_auc=0.7305 val_loss=0.1282 val_metric_name=roc_auc val_metric=0.7305
Step  550 | loss 0.1318 | val_acc=0.9702 val_roc_auc=0.7336 val_loss=0.1273 val_metric_name=roc_auc val_metric=0.7336
Step  600 | loss 0.1310 | val_acc=0.9702 val_roc_auc=0.7360 val_loss=0.1265 val_metric_name=roc_auc val_metric=0.7360
Step  650 | loss 0.1302 | val_acc=0.9702 val_roc_auc=0.7380 val_loss=0.1258 val_metric_name=roc_auc val_metric=0.7380
Step  700 | loss 0.1297 | val_acc=0.9702 val_roc_auc=0.7395 val_loss=0.1254 val_metric_name=roc_auc val_metric=0.7395
Step  750 | loss 0.1290 | val_acc=0.9702 val_roc_auc=0.7408 val_loss=0.1248 val_metric_name=roc_auc val_metric=0.7408
Step  800 | loss 0.1285 | val_acc=0.9702 val_roc_auc=0.7422 val_loss=0.1243 val_metric_name=roc_auc val_metric=0.7422
Step  850 | loss 0.1290 | val_acc=0.9703 val_roc_auc=0.7432 val_loss=0.1240 val_metric_name=roc_auc val_metric=0.7432
Step  900 | loss 0.1268 | val_acc=0.9703 val_roc_auc=0.7443 val_loss=0.1235 val_metric_name=roc_auc val_metric=0.7443
Step  950 | loss 0.1269 | val_acc=0.9704 val_roc_auc=0.7454 val_loss=0.1232 val_metric_name=roc_auc val_metric=0.7454
Step 1000 | loss 0.1257 | val_acc=0.9705 val_roc_auc=0.7464 val_loss=0.1229 val_metric_name=roc_auc val_metric=0.7464
Step 1050 | loss 0.1251 | val_acc=0.9706 val_roc_auc=0.7472 val_loss=0.1226 val_metric_name=roc_auc val_metric=0.7472
Step 1100 | loss 0.1253 | val_acc=0.9710 val_roc_auc=0.7480 val_loss=0.1223 val_metric_name=roc_auc val_metric=0.7480
Step 1150 | loss 0.1250 | val_acc=0.9710 val_roc_auc=0.7488 val_loss=0.1220 val_metric_name=roc_auc val_metric=0.7488
Step 1200 | loss 0.1240 | val_acc=0.9713 val_roc_auc=0.7496 val_loss=0.1218 val_metric_name=roc_auc val_metric=0.7496
Step 1250 | loss 0.1237 | val_acc=0.9714 val_roc_auc=0.7504 val_loss=0.1215 val_metric_name=roc_auc val_metric=0.7504
Step 1300 | loss 0.1240 | val_acc=0.9714 val_roc_auc=0.7511 val_loss=0.1213 val_metric_name=roc_auc val_metric=0.7511
Step 1350 | loss 0.1234 | val_acc=0.9713 val_roc_auc=0.7518 val_loss=0.1210 val_metric_name=roc_auc val_metric=0.7518
Step 1400 | loss 0.1226 | val_acc=0.9713 val_roc_auc=0.7523 val_loss=0.1209 val_metric_name=roc_auc val_metric=0.7523
Step 1450 | loss 0.1222 | val_acc=0.9712 val_roc_auc=0.7529 val_loss=0.1207 val_metric_name=roc_auc val_metric=0.7529
Step 1500 | loss 0.1219 | val_acc=0.9712 val_roc_auc=0.7536 val_loss=0.1205 val_metric_name=roc_auc val_metric=0.7536
Step 1550 | loss 0.1206 | val_acc=0.9711 val_roc_auc=0.7540 val_loss=0.1203 val_metric_name=roc_auc val_metric=0.7540
Step 1600 | loss 0.1215 | val_acc=0.9711 val_roc_auc=0.7545 val_loss=0.1202 val_metric_name=roc_auc val_metric=0.7545
Step 1650 | loss 0.1212 | val_acc=0.9713 val_roc_auc=0.7551 val_loss=0.1200 val_metric_name=roc_auc val_metric=0.7551
Step 1700 | loss 0.1195 | val_acc=0.9712 val_roc_auc=0.7557 val_loss=0.1198 val_metric_name=roc_auc val_metric=0.7557
Step 1750 | loss 0.1206 | val_acc=0.9711 val_roc_auc=0.7563 val_loss=0.1196 val_metric_name=roc_auc val_metric=0.7563
Step 1800 | loss 0.1192 | val_acc=0.9711 val_roc_auc=0.7568 val_loss=0.1196 val_metric_name=roc_auc val_metric=0.7568
Step 1850 | loss 0.1194 | val_acc=0.9710 val_roc_auc=0.7572 val_loss=0.1195 val_metric_name=roc_auc val_metric=0.7572
Step 1900 | loss 0.1185 | val_acc=0.9710 val_roc_auc=0.7576 val_loss=0.1193 val_metric_name=roc_auc val_metric=0.7576
Step 1950 | loss 0.1185 | val_acc=0.9709 val_roc_auc=0.7583 val_loss=0.1192 val_metric_name=roc_auc val_metric=0.7583
Step 2000 | loss 0.1176 | val_acc=0.9710 val_roc_auc=0.7586 val_loss=0.1192 val_metric_name=roc_auc val_metric=0.7586
Step 2050 | loss 0.1183 | val_acc=0.9709 val_roc_auc=0.7591 val_loss=0.1191 val_metric_name=roc_auc val_metric=0.7591
Step 2100 | loss 0.1169 | val_acc=0.9709 val_roc_auc=0.7595 val_loss=0.1190 val_metric_name=roc_auc val_metric=0.7595
Step 2150 | loss 0.1173 | val_acc=0.9709 val_roc_auc=0.7597 val_loss=0.1190 val_metric_name=roc_auc val_metric=0.7597
Step 2200 | loss 0.1171 | val_acc=0.9709 val_roc_auc=0.7601 val_loss=0.1189 val_metric_name=roc_auc val_metric=0.7601
Step 2250 | loss 0.1158 | val_acc=0.9711 val_roc_auc=0.7605 val_loss=0.1189 val_metric_name=roc_auc val_metric=0.7605
Step 2300 | loss 0.1158 | val_acc=0.9710 val_roc_auc=0.7610 val_loss=0.1188 val_metric_name=roc_auc val_metric=0.7610
Step 2350 | loss 0.1148 | val_acc=0.9710 val_roc_auc=0.7615 val_loss=0.1188 val_metric_name=roc_auc val_metric=0.7615
Step 2400 | loss 0.1149 | val_acc=0.9710 val_roc_auc=0.7619 val_loss=0.1188 val_metric_name=roc_auc val_metric=0.7619
Step 2450 | loss 0.1150 | val_acc=0.9710 val_roc_auc=0.7623 val_loss=0.1187 val_metric_name=roc_auc val_metric=0.7623
Step 2500 | loss 0.1142 | val_acc=0.9711 val_roc_auc=0.7627 val_loss=0.1187 val_metric_name=roc_auc val_metric=0.7627
Step 2550 | loss 0.1140 | val_acc=0.9711 val_roc_auc=0.7630 val_loss=0.1186 val_metric_name=roc_auc val_metric=0.7630
Step 2600 | loss 0.1138 | val_acc=0.9711 val_roc_auc=0.7633 val_loss=0.1187 val_metric_name=roc_auc val_metric=0.7633
Step 2650 | loss 0.1133 | val_acc=0.9711 val_roc_auc=0.7636 val_loss=0.1186 val_metric_name=roc_auc val_metric=0.7636
