Loading data...

============================================================
Training TABM-tolokers GCN 1L h=512 lr=3e-05 split=9
============================================================
Step    1 | loss 0.7612 | val_acc=0.7812 val_roc_auc=0.4068 val_loss=0.5702 val_metric_name=roc_auc val_metric=0.4068
Step   50 | loss 0.5120 | val_acc=0.7846 val_roc_auc=0.7250 val_loss=0.4759 val_metric_name=roc_auc val_metric=0.7250
Step  100 | loss 0.4943 | val_acc=0.7850 val_roc_auc=0.7365 val_loss=0.4676 val_metric_name=roc_auc val_metric=0.7365
Step  150 | loss 0.4843 | val_acc=0.7860 val_roc_auc=0.7413 val_loss=0.4629 val_metric_name=roc_auc val_metric=0.7413
Step  200 | loss 0.4754 | val_acc=0.7877 val_roc_auc=0.7448 val_loss=0.4594 val_metric_name=roc_auc val_metric=0.7448
Step  250 | loss 0.4689 | val_acc=0.7884 val_roc_auc=0.7482 val_loss=0.4566 val_metric_name=roc_auc val_metric=0.7482
Step  300 | loss 0.4630 | val_acc=0.7887 val_roc_auc=0.7512 val_loss=0.4537 val_metric_name=roc_auc val_metric=0.7512
Step  350 | loss 0.4603 | val_acc=0.7884 val_roc_auc=0.7542 val_loss=0.4512 val_metric_name=roc_auc val_metric=0.7542
Step  400 | loss 0.4576 | val_acc=0.7904 val_roc_auc=0.7572 val_loss=0.4487 val_metric_name=roc_auc val_metric=0.7572
Step  450 | loss 0.4544 | val_acc=0.7897 val_roc_auc=0.7599 val_loss=0.4465 val_metric_name=roc_auc val_metric=0.7599
Step  500 | loss 0.4507 | val_acc=0.7918 val_roc_auc=0.7627 val_loss=0.4442 val_metric_name=roc_auc val_metric=0.7627
Step  550 | loss 0.4488 | val_acc=0.7918 val_roc_auc=0.7651 val_loss=0.4422 val_metric_name=roc_auc val_metric=0.7651
Step  600 | loss 0.4466 | val_acc=0.7924 val_roc_auc=0.7674 val_loss=0.4407 val_metric_name=roc_auc val_metric=0.7674
Step  650 | loss 0.4458 | val_acc=0.7914 val_roc_auc=0.7696 val_loss=0.4387 val_metric_name=roc_auc val_metric=0.7696
Step  700 | loss 0.4425 | val_acc=0.7924 val_roc_auc=0.7718 val_loss=0.4374 val_metric_name=roc_auc val_metric=0.7718
