Loading data...

============================================================
Training TABM-tolokers SAGE 1L h=512 lr=3e-05 split=6
============================================================
Step    1 | loss 1.0409 | val_acc=0.6373 val_roc_auc=0.4811 val_loss=0.6461 val_metric_name=roc_auc val_metric=0.4811
Step   50 | loss 0.5137 | val_acc=0.7802 val_roc_auc=0.7207 val_loss=0.4730 val_metric_name=roc_auc val_metric=0.7207
Step  100 | loss 0.4874 | val_acc=0.7805 val_roc_auc=0.7347 val_loss=0.4584 val_metric_name=roc_auc val_metric=0.7347
Step  150 | loss 0.4732 | val_acc=0.7829 val_roc_auc=0.7434 val_loss=0.4507 val_metric_name=roc_auc val_metric=0.7434
Step  200 | loss 0.4643 | val_acc=0.7826 val_roc_auc=0.7485 val_loss=0.4463 val_metric_name=roc_auc val_metric=0.7485
Step  250 | loss 0.4532 | val_acc=0.7846 val_roc_auc=0.7519 val_loss=0.4433 val_metric_name=roc_auc val_metric=0.7519
Step  300 | loss 0.4502 | val_acc=0.7863 val_roc_auc=0.7540 val_loss=0.4414 val_metric_name=roc_auc val_metric=0.7540
Step  350 | loss 0.4471 | val_acc=0.7870 val_roc_auc=0.7556 val_loss=0.4398 val_metric_name=roc_auc val_metric=0.7556
Step  400 | loss 0.4453 | val_acc=0.7839 val_roc_auc=0.7570 val_loss=0.4383 val_metric_name=roc_auc val_metric=0.7570
Step  450 | loss 0.4406 | val_acc=0.7843 val_roc_auc=0.7586 val_loss=0.4370 val_metric_name=roc_auc val_metric=0.7586
Step  500 | loss 0.4401 | val_acc=0.7873 val_roc_auc=0.7601 val_loss=0.4358 val_metric_name=roc_auc val_metric=0.7601
Step  550 | loss 0.4386 | val_acc=0.7873 val_roc_auc=0.7615 val_loss=0.4348 val_metric_name=roc_auc val_metric=0.7615
Step  600 | loss 0.4355 | val_acc=0.7860 val_roc_auc=0.7627 val_loss=0.4338 val_metric_name=roc_auc val_metric=0.7627
Step  650 | loss 0.4347 | val_acc=0.7870 val_roc_auc=0.7641 val_loss=0.4328 val_metric_name=roc_auc val_metric=0.7641
Step  700 | loss 0.4314 | val_acc=0.7850 val_roc_auc=0.7656 val_loss=0.4317 val_metric_name=roc_auc val_metric=0.7656
Step  750 | loss 0.4313 | val_acc=0.7853 val_roc_auc=0.7668 val_loss=0.4309 val_metric_name=roc_auc val_metric=0.7668
Step  800 | loss 0.4288 | val_acc=0.7863 val_roc_auc=0.7682 val_loss=0.4300 val_metric_name=roc_auc val_metric=0.7682
Step  850 | loss 0.4319 | val_acc=0.7873 val_roc_auc=0.7693 val_loss=0.4293 val_metric_name=roc_auc val_metric=0.7693
Step  900 | loss 0.4265 | val_acc=0.7887 val_roc_auc=0.7708 val_loss=0.4285 val_metric_name=roc_auc val_metric=0.7708
Step  950 | loss 0.4269 | val_acc=0.7870 val_roc_auc=0.7718 val_loss=0.4280 val_metric_name=roc_auc val_metric=0.7718
Step 1000 | loss 0.4264 | val_acc=0.7880 val_roc_auc=0.7728 val_loss=0.4275 val_metric_name=roc_auc val_metric=0.7728
Step 1050 | loss 0.4254 | val_acc=0.7880 val_roc_auc=0.7743 val_loss=0.4267 val_metric_name=roc_auc val_metric=0.7743
Step 1100 | loss 0.4241 | val_acc=0.7880 val_roc_auc=0.7755 val_loss=0.4263 val_metric_name=roc_auc val_metric=0.7755
Step 1150 | loss 0.4230 | val_acc=0.7887 val_roc_auc=0.7765 val_loss=0.4259 val_metric_name=roc_auc val_metric=0.7765
Step 1200 | loss 0.4218 | val_acc=0.7880 val_roc_auc=0.7775 val_loss=0.4254 val_metric_name=roc_auc val_metric=0.7775
Step 1250 | loss 0.4214 | val_acc=0.7870 val_roc_auc=0.7787 val_loss=0.4252 val_metric_name=roc_auc val_metric=0.7787
Step 1300 | loss 0.4216 | val_acc=0.7870 val_roc_auc=0.7797 val_loss=0.4248 val_metric_name=roc_auc val_metric=0.7797
Step 1350 | loss 0.4199 | val_acc=0.7870 val_roc_auc=0.7805 val_loss=0.4245 val_metric_name=roc_auc val_metric=0.7805
Step 1400 | loss 0.4185 | val_acc=0.7890 val_roc_auc=0.7815 val_loss=0.4243 val_metric_name=roc_auc val_metric=0.7815
Step 1450 | loss 0.4200 | val_acc=0.7890 val_roc_auc=0.7823 val_loss=0.4241 val_metric_name=roc_auc val_metric=0.7823
Step 1500 | loss 0.4166 | val_acc=0.7901 val_roc_auc=0.7833 val_loss=0.4238 val_metric_name=roc_auc val_metric=0.7833
Step 1550 | loss 0.4178 | val_acc=0.7901 val_roc_auc=0.7837 val_loss=0.4236 val_metric_name=roc_auc val_metric=0.7837
Step 1600 | loss 0.4174 | val_acc=0.7914 val_roc_auc=0.7843 val_loss=0.4234 val_metric_name=roc_auc val_metric=0.7843
Step 1650 | loss 0.4184 | val_acc=0.7911 val_roc_auc=0.7851 val_loss=0.4232 val_metric_name=roc_auc val_metric=0.7851
Step 1700 | loss 0.4164 | val_acc=0.7928 val_roc_auc=0.7861 val_loss=0.4231 val_metric_name=roc_auc val_metric=0.7861
Step 1750 | loss 0.4152 | val_acc=0.7914 val_roc_auc=0.7865 val_loss=0.4227 val_metric_name=roc_auc val_metric=0.7865
Step 1800 | loss 0.4131 | val_acc=0.7924 val_roc_auc=0.7871 val_loss=0.4226 val_metric_name=roc_auc val_metric=0.7871
Step 1850 | loss 0.4150 | val_acc=0.7935 val_roc_auc=0.7876 val_loss=0.4225 val_metric_name=roc_auc val_metric=0.7876
Step 1900 | loss 0.4119 | val_acc=0.7931 val_roc_auc=0.7878 val_loss=0.4222 val_metric_name=roc_auc val_metric=0.7878
Step 1950 | loss 0.4124 | val_acc=0.7928 val_roc_auc=0.7889 val_loss=0.4219 val_metric_name=roc_auc val_metric=0.7889
Step 2000 | loss 0.4117 | val_acc=0.7952 val_roc_auc=0.7893 val_loss=0.4218 val_metric_name=roc_auc val_metric=0.7893
Step 2050 | loss 0.4126 | val_acc=0.7952 val_roc_auc=0.7901 val_loss=0.4215 val_metric_name=roc_auc val_metric=0.7901
Step 2100 | loss 0.4097 | val_acc=0.7945 val_roc_auc=0.7909 val_loss=0.4211 val_metric_name=roc_auc val_metric=0.7909
Step 2150 | loss 0.4098 | val_acc=0.7931 val_roc_auc=0.7916 val_loss=0.4209 val_metric_name=roc_auc val_metric=0.7916
Step 2200 | loss 0.4083 | val_acc=0.7938 val_roc_auc=0.7920 val_loss=0.4208 val_metric_name=roc_auc val_metric=0.7920
Step 2250 | loss 0.4076 | val_acc=0.7941 val_roc_auc=0.7924 val_loss=0.4207 val_metric_name=roc_auc val_metric=0.7924
Step 2300 | loss 0.4061 | val_acc=0.7945 val_roc_auc=0.7936 val_loss=0.4205 val_metric_name=roc_auc val_metric=0.7936
