Loading data...

============================================================
Training TABM-tolokers GT-sep 1L h=512 lr=3e-05 split=5
============================================================
Step    1 | loss 1.0219 | val_acc=0.5910 val_roc_auc=0.4078 val_loss=0.6560 val_metric_name=roc_auc val_metric=0.4078
Step   50 | loss 0.5013 | val_acc=0.7819 val_roc_auc=0.7394 val_loss=0.4619 val_metric_name=roc_auc val_metric=0.7394
Step  100 | loss 0.4784 | val_acc=0.7805 val_roc_auc=0.7569 val_loss=0.4450 val_metric_name=roc_auc val_metric=0.7569
Step  150 | loss 0.4638 | val_acc=0.7805 val_roc_auc=0.7664 val_loss=0.4354 val_metric_name=roc_auc val_metric=0.7664
Step  200 | loss 0.4547 | val_acc=0.7822 val_roc_auc=0.7725 val_loss=0.4310 val_metric_name=roc_auc val_metric=0.7725
Step  250 | loss 0.4501 | val_acc=0.7836 val_roc_auc=0.7752 val_loss=0.4282 val_metric_name=roc_auc val_metric=0.7752
Step  300 | loss 0.4420 | val_acc=0.7839 val_roc_auc=0.7765 val_loss=0.4267 val_metric_name=roc_auc val_metric=0.7765
Step  350 | loss 0.4385 | val_acc=0.7839 val_roc_auc=0.7773 val_loss=0.4258 val_metric_name=roc_auc val_metric=0.7773
Step  400 | loss 0.4347 | val_acc=0.7850 val_roc_auc=0.7786 val_loss=0.4251 val_metric_name=roc_auc val_metric=0.7786
Step  450 | loss 0.4309 | val_acc=0.7867 val_roc_auc=0.7802 val_loss=0.4246 val_metric_name=roc_auc val_metric=0.7802
Step  500 | loss 0.4289 | val_acc=0.7846 val_roc_auc=0.7835 val_loss=0.4233 val_metric_name=roc_auc val_metric=0.7835
Step  550 | loss 0.4255 | val_acc=0.7901 val_roc_auc=0.7883 val_loss=0.4216 val_metric_name=roc_auc val_metric=0.7883
Step  600 | loss 0.4230 | val_acc=0.7941 val_roc_auc=0.7918 val_loss=0.4206 val_metric_name=roc_auc val_metric=0.7918
Step  650 | loss 0.4208 | val_acc=0.7969 val_roc_auc=0.7945 val_loss=0.4199 val_metric_name=roc_auc val_metric=0.7945
Step  700 | loss 0.4173 | val_acc=0.7986 val_roc_auc=0.7958 val_loss=0.4191 val_metric_name=roc_auc val_metric=0.7958
Step  750 | loss 0.4156 | val_acc=0.7979 val_roc_auc=0.7974 val_loss=0.4183 val_metric_name=roc_auc val_metric=0.7974
Step  800 | loss 0.4131 | val_acc=0.7979 val_roc_auc=0.7982 val_loss=0.4178 val_metric_name=roc_auc val_metric=0.7982
Step  850 | loss 0.4120 | val_acc=0.7972 val_roc_auc=0.7991 val_loss=0.4174 val_metric_name=roc_auc val_metric=0.7991
Step  900 | loss 0.4106 | val_acc=0.7979 val_roc_auc=0.7995 val_loss=0.4174 val_metric_name=roc_auc val_metric=0.7995
Step  950 | loss 0.4077 | val_acc=0.7979 val_roc_auc=0.8003 val_loss=0.4165 val_metric_name=roc_auc val_metric=0.8003
Step 1000 | loss 0.4089 | val_acc=0.7986 val_roc_auc=0.8010 val_loss=0.4161 val_metric_name=roc_auc val_metric=0.8010
Step 1050 | loss 0.4077 | val_acc=0.7979 val_roc_auc=0.8015 val_loss=0.4158 val_metric_name=roc_auc val_metric=0.8015
Step 1100 | loss 0.4065 | val_acc=0.7958 val_roc_auc=0.8021 val_loss=0.4156 val_metric_name=roc_auc val_metric=0.8021
Step 1150 | loss 0.4052 | val_acc=0.7972 val_roc_auc=0.8021 val_loss=0.4154 val_metric_name=roc_auc val_metric=0.8021
Step 1200 | loss 0.4041 | val_acc=0.7972 val_roc_auc=0.8033 val_loss=0.4147 val_metric_name=roc_auc val_metric=0.8033
Step 1250 | loss 0.4051 | val_acc=0.7962 val_roc_auc=0.8034 val_loss=0.4146 val_metric_name=roc_auc val_metric=0.8034
Step 1300 | loss 0.4021 | val_acc=0.7952 val_roc_auc=0.8044 val_loss=0.4142 val_metric_name=roc_auc val_metric=0.8044
Step 1350 | loss 0.4004 | val_acc=0.7952 val_roc_auc=0.8048 val_loss=0.4139 val_metric_name=roc_auc val_metric=0.8048
Step 1400 | loss 0.4004 | val_acc=0.7938 val_roc_auc=0.8062 val_loss=0.4134 val_metric_name=roc_auc val_metric=0.8062
Step 1450 | loss 0.3992 | val_acc=0.7952 val_roc_auc=0.8067 val_loss=0.4130 val_metric_name=roc_auc val_metric=0.8067
Step 1500 | loss 0.3990 | val_acc=0.7958 val_roc_auc=0.8075 val_loss=0.4128 val_metric_name=roc_auc val_metric=0.8075
Step 1550 | loss 0.3969 | val_acc=0.7955 val_roc_auc=0.8084 val_loss=0.4125 val_metric_name=roc_auc val_metric=0.8084
Step 1600 | loss 0.3970 | val_acc=0.7972 val_roc_auc=0.8087 val_loss=0.4125 val_metric_name=roc_auc val_metric=0.8087
Step 1650 | loss 0.3945 | val_acc=0.7969 val_roc_auc=0.8096 val_loss=0.4124 val_metric_name=roc_auc val_metric=0.8096
Step 1700 | loss 0.3946 | val_acc=0.7989 val_roc_auc=0.8103 val_loss=0.4121 val_metric_name=roc_auc val_metric=0.8103
Step 1750 | loss 0.3933 | val_acc=0.7996 val_roc_auc=0.8115 val_loss=0.4110 val_metric_name=roc_auc val_metric=0.8115
Step 1800 | loss 0.3922 | val_acc=0.7986 val_roc_auc=0.8112 val_loss=0.4115 val_metric_name=roc_auc val_metric=0.8112
