Loading data...

============================================================
amazon-ratings GAT-sep 1L h=512 lr=3e-05 split=4 (ensemble x4)
============================================================

  Training model seed 0 (seed=4000)
  [mseed=4000] Step    1 | loss 1.7468 | val_acc=0.2967 val_loss=1.5785 val_f1_macro=0.1489 val_f1_weighted=0.2216 val_prec_macro=0.2025 val_rec_macro=0.1996 val_metric_name=acc val_metric=0.2967
  [mseed=4000] Step   50 | loss 1.4178 | val_acc=0.3797 val_loss=1.4001 val_f1_macro=0.1575 val_f1_weighted=0.2638 val_prec_macro=0.1987 val_rec_macro=0.2165 val_metric_name=acc val_metric=0.3797
  [mseed=4000] Step  100 | loss 1.3841 | val_acc=0.4006 val_loss=1.3758 val_f1_macro=0.1922 val_f1_weighted=0.3089 val_prec_macro=0.2322 val_rec_macro=0.2380 val_metric_name=acc val_metric=0.4006
  [mseed=4000] Step  150 | loss 1.3555 | val_acc=0.4130 val_loss=1.3643 val_f1_macro=0.2188 val_f1_weighted=0.3407 val_prec_macro=0.4432 val_rec_macro=0.2531 val_metric_name=acc val_metric=0.4130
  [mseed=4000] Step  200 | loss 1.3219 | val_acc=0.4228 val_loss=1.3580 val_f1_macro=0.2405 val_f1_weighted=0.3635 val_prec_macro=0.4548 val_rec_macro=0.2667 val_metric_name=acc val_metric=0.4228
  [mseed=4000] Step  250 | loss 1.2827 | val_acc=0.4271 val_loss=1.3586 val_f1_macro=0.2595 val_f1_weighted=0.3790 val_prec_macro=0.4240 val_rec_macro=0.2764 val_metric_name=acc val_metric=0.4271
  [mseed=4000] Step  300 | loss 1.2358 | val_acc=0.4349 val_loss=1.3633 val_f1_macro=0.2802 val_f1_weighted=0.3922 val_prec_macro=0.4620 val_rec_macro=0.2902 val_metric_name=acc val_metric=0.4349
  [mseed=4000] Step  350 | loss 1.1797 | val_acc=0.4447 val_loss=1.3714 val_f1_macro=0.3073 val_f1_weighted=0.4071 val_prec_macro=0.4896 val_rec_macro=0.3073 val_metric_name=acc val_metric=0.4447
  [mseed=4000] Step  400 | loss 1.1032 | val_acc=0.4607 val_loss=1.3808 val_f1_macro=0.3314 val_f1_weighted=0.4282 val_prec_macro=0.4993 val_rec_macro=0.3256 val_metric_name=acc val_metric=0.4607
  [mseed=4000] Step  450 | loss 1.0118 | val_acc=0.4775 val_loss=1.3944 val_f1_macro=0.3611 val_f1_weighted=0.4514 val_prec_macro=0.4990 val_rec_macro=0.3477 val_metric_name=acc val_metric=0.4775
  [mseed=4000] Step  500 | loss 0.9089 | val_acc=0.4916 val_loss=1.4246 val_f1_macro=0.3908 val_f1_weighted=0.4705 val_prec_macro=0.5216 val_rec_macro=0.3702 val_metric_name=acc val_metric=0.4916
  [mseed=4000] Step  550 | loss 0.8023 | val_acc=0.5006 val_loss=1.4708 val_f1_macro=0.4051 val_f1_weighted=0.4822 val_prec_macro=0.5240 val_rec_macro=0.3829 val_metric_name=acc val_metric=0.5006
  [mseed=4000] Step  600 | loss 0.6992 | val_acc=0.5094 val_loss=1.5441 val_f1_macro=0.4230 val_f1_weighted=0.4941 val_prec_macro=0.5300 val_rec_macro=0.3982 val_metric_name=acc val_metric=0.5094
  [mseed=4000] Step  650 | loss 0.6025 | val_acc=0.5118 val_loss=1.6410 val_f1_macro=0.4343 val_f1_weighted=0.4981 val_prec_macro=0.5498 val_rec_macro=0.4063 val_metric_name=acc val_metric=0.5118
  [mseed=4000] Step  700 | loss 0.5047 | val_acc=0.5225 val_loss=1.7460 val_f1_macro=0.4546 val_f1_weighted=0.5113 val_prec_macro=0.5504 val_rec_macro=0.4253 val_metric_name=acc val_metric=0.5225
  [mseed=4000] Step  750 | loss 0.4240 | val_acc=0.5270 val_loss=1.8543 val_f1_macro=0.4618 val_f1_weighted=0.5169 val_prec_macro=0.5557 val_rec_macro=0.4316 val_metric_name=acc val_metric=0.5270
  [mseed=4000] Step  800 | loss 0.3753 | val_acc=0.5323 val_loss=1.9832 val_f1_macro=0.4679 val_f1_weighted=0.5221 val_prec_macro=0.5548 val_rec_macro=0.4380 val_metric_name=acc val_metric=0.5323
  [mseed=4000] Step  850 | loss 0.3140 | val_acc=0.5331 val_loss=2.0837 val_f1_macro=0.4709 val_f1_weighted=0.5240 val_prec_macro=0.5499 val_rec_macro=0.4418 val_metric_name=acc val_metric=0.5331
  [mseed=4000] Step  900 | loss 0.2744 | val_acc=0.5354 val_loss=2.1884 val_f1_macro=0.4754 val_f1_weighted=0.5266 val_prec_macro=0.5518 val_rec_macro=0.4463 val_metric_name=acc val_metric=0.5354
  [mseed=4000] Step  950 | loss 0.2302 | val_acc=0.5347 val_loss=2.2901 val_f1_macro=0.4750 val_f1_weighted=0.5264 val_prec_macro=0.5478 val_rec_macro=0.4463 val_metric_name=acc val_metric=0.5347
  [mseed=4000] Step 1000 | loss 0.2077 | val_acc=0.5341 val_loss=2.3778 val_f1_macro=0.4737 val_f1_weighted=0.5253 val_prec_macro=0.5456 val_rec_macro=0.4452 val_metric_name=acc val_metric=0.5341
  [mseed=4000] Step 1050 | loss 0.1831 | val_acc=0.5349 val_loss=2.4564 val_f1_macro=0.4757 val_f1_weighted=0.5268 val_prec_macro=0.5428 val_rec_macro=0.4479 val_metric_name=acc val_metric=0.5349
  [mseed=4000] Step 1100 | loss 0.1669 | val_acc=0.5370 val_loss=2.5438 val_f1_macro=0.4791 val_f1_weighted=0.5292 val_prec_macro=0.5452 val_rec_macro=0.4513 val_metric_name=acc val_metric=0.5370
  [mseed=4000] Step 1150 | loss 0.1489 | val_acc=0.5339 val_loss=2.6069 val_f1_macro=0.4766 val_f1_weighted=0.5263 val_prec_macro=0.5403 val_rec_macro=0.4494 val_metric_name=acc val_metric=0.5339
  [mseed=4000] Step 1200 | loss 0.1382 | val_acc=0.5360 val_loss=2.6747 val_f1_macro=0.4782 val_f1_weighted=0.5286 val_prec_macro=0.5368 val_rec_macro=0.4519 val_metric_name=acc val_metric=0.5360
  [mseed=4000] Step 1250 | loss 0.1241 | val_acc=0.5360 val_loss=2.7420 val_f1_macro=0.4781 val_f1_weighted=0.5286 val_prec_macro=0.5343 val_rec_macro=0.4524 val_metric_name=acc val_metric=0.5360
  [mseed=4000] Step 1300 | loss 0.1171 | val_acc=0.5380 val_loss=2.8027 val_f1_macro=0.4808 val_f1_weighted=0.5308 val_prec_macro=0.5400 val_rec_macro=0.4542 val_metric_name=acc val_metric=0.5380
  [mseed=4000] Step 1350 | loss 0.1057 | val_acc=0.5354 val_loss=2.8653 val_f1_macro=0.4758 val_f1_weighted=0.5274 val_prec_macro=0.5351 val_rec_macro=0.4495 val_metric_name=acc val_metric=0.5354
  [mseed=4000] Step 1400 | loss 0.0983 | val_acc=0.5398 val_loss=2.9156 val_f1_macro=0.4817 val_f1_weighted=0.5324 val_prec_macro=0.5375 val_rec_macro=0.4559 val_metric_name=acc val_metric=0.5398
  [mseed=4000] Step 1450 | loss 0.0855 | val_acc=0.5352 val_loss=2.9555 val_f1_macro=0.4796 val_f1_weighted=0.5286 val_prec_macro=0.5321 val_rec_macro=0.4545 val_metric_name=acc val_metric=0.5352
  [mseed=4000] Step 1500 | loss 0.0856 | val_acc=0.5383 val_loss=3.0106 val_f1_macro=0.4803 val_f1_weighted=0.5309 val_prec_macro=0.5354 val_rec_macro=0.4548 val_metric_name=acc val_metric=0.5383
  [mseed=4000] Step 1550 | loss 0.0789 | val_acc=0.5360 val_loss=3.0496 val_f1_macro=0.4782 val_f1_weighted=0.5292 val_prec_macro=0.5275 val_rec_macro=0.4543 val_metric_name=acc val_metric=0.5360
  [mseed=4000] Step 1600 | loss 0.0766 | val_acc=0.5367 val_loss=3.1010 val_f1_macro=0.4791 val_f1_weighted=0.5296 val_prec_macro=0.5296 val_rec_macro=0.4548 val_metric_name=acc val_metric=0.5367
  [mseed=4000] Step 1650 | loss 0.0717 | val_acc=0.5345 val_loss=3.1413 val_f1_macro=0.4775 val_f1_weighted=0.5277 val_prec_macro=0.5275 val_rec_macro=0.4533 val_metric_name=acc val_metric=0.5345
  [mseed=4000] Step 1700 | loss 0.0691 | val_acc=0.5370 val_loss=3.1869 val_f1_macro=0.4770 val_f1_weighted=0.5299 val_prec_macro=0.5259 val_rec_macro=0.4535 val_metric_name=acc val_metric=0.5370
  [mseed=4000] Step 1750 | loss 0.0617 | val_acc=0.5385 val_loss=3.2201 val_f1_macro=0.4812 val_f1_weighted=0.5318 val_prec_macro=0.5285 val_rec_macro=0.4576 val_metric_name=acc val_metric=0.5385
  [mseed=4000] Step 1800 | loss 0.0622 | val_acc=0.5370 val_loss=3.2651 val_f1_macro=0.4774 val_f1_weighted=0.5296 val_prec_macro=0.5297 val_rec_macro=0.4528 val_metric_name=acc val_metric=0.5370
  [mseed=4000] Step 1850 | loss 0.0571 | val_acc=0.5375 val_loss=3.3024 val_f1_macro=0.4782 val_f1_weighted=0.5304 val_prec_macro=0.5283 val_rec_macro=0.4542 val_metric_name=acc val_metric=0.5375
  [mseed=4000] Step 1900 | loss 0.0555 | val_acc=0.5385 val_loss=3.3394 val_f1_macro=0.4803 val_f1_weighted=0.5316 val_prec_macro=0.5275 val_rec_macro=0.4567 val_metric_name=acc val_metric=0.5385
  [mseed=4000] Step 1950 | loss 0.0514 | val_acc=0.5425 val_loss=3.3663 val_f1_macro=0.4862 val_f1_weighted=0.5358 val_prec_macro=0.5349 val_rec_macro=0.4620 val_metric_name=acc val_metric=0.5425
  [mseed=4000] Step 2000 | loss 0.0530 | val_acc=0.5403 val_loss=3.4004 val_f1_macro=0.4833 val_f1_weighted=0.5337 val_prec_macro=0.5304 val_rec_macro=0.4597 val_metric_name=acc val_metric=0.5403
  [mseed=4000] Step 2050 | loss 0.0485 | val_acc=0.5404 val_loss=3.4397 val_f1_macro=0.4851 val_f1_weighted=0.5336 val_prec_macro=0.5358 val_rec_macro=0.4603 val_metric_name=acc val_metric=0.5404
  [mseed=4000] Step 2100 | loss 0.0453 | val_acc=0.5411 val_loss=3.4674 val_f1_macro=0.4856 val_f1_weighted=0.5345 val_prec_macro=0.5341 val_rec_macro=0.4614 val_metric_name=acc val_metric=0.5411
  [mseed=4000] Step 2150 | loss 0.0408 | val_acc=0.5403 val_loss=3.4942 val_f1_macro=0.4822 val_f1_weighted=0.5330 val_prec_macro=0.5350 val_rec_macro=0.4572 val_metric_name=acc val_metric=0.5403
  [mseed=4000] Step 2200 | loss 0.0431 | val_acc=0.5398 val_loss=3.5270 val_f1_macro=0.4798 val_f1_weighted=0.5326 val_prec_macro=0.5295 val_rec_macro=0.4557 val_metric_name=acc val_metric=0.5398
  [mseed=4000] Step 2250 | loss 0.0396 | val_acc=0.5391 val_loss=3.5502 val_f1_macro=0.4797 val_f1_weighted=0.5320 val_prec_macro=0.5320 val_rec_macro=0.4550 val_metric_name=acc val_metric=0.5391
  [mseed=4000] Early stopping at step 2255
