Loading data...

============================================================
amazon-ratings SAGE 1L h=512 lr=3e-05 split=9 (ensemble x4)
============================================================

  Training model seed 0 (seed=9000)
  [mseed=9000] Step    1 | loss 1.8525 | val_acc=0.2576 val_loss=1.6771 val_f1_macro=0.1339 val_f1_weighted=0.1643 val_prec_macro=0.2579 val_rec_macro=0.2060 val_metric_name=acc val_metric=0.2576
  [mseed=9000] Step   50 | loss 1.4142 | val_acc=0.3804 val_loss=1.4013 val_f1_macro=0.1636 val_f1_weighted=0.2714 val_prec_macro=0.2080 val_rec_macro=0.2189 val_metric_name=acc val_metric=0.3804
  [mseed=9000] Step  100 | loss 1.3811 | val_acc=0.3998 val_loss=1.3834 val_f1_macro=0.2001 val_f1_weighted=0.3177 val_prec_macro=0.2239 val_rec_macro=0.2432 val_metric_name=acc val_metric=0.3998
  [mseed=9000] Step  150 | loss 1.3554 | val_acc=0.4023 val_loss=1.3792 val_f1_macro=0.2200 val_f1_weighted=0.3387 val_prec_macro=0.3625 val_rec_macro=0.2528 val_metric_name=acc val_metric=0.4023
  [mseed=9000] Step  200 | loss 1.3259 | val_acc=0.4034 val_loss=1.3823 val_f1_macro=0.2305 val_f1_weighted=0.3482 val_prec_macro=0.3151 val_rec_macro=0.2589 val_metric_name=acc val_metric=0.4034
  [mseed=9000] Step  250 | loss 1.2891 | val_acc=0.4106 val_loss=1.3912 val_f1_macro=0.2516 val_f1_weighted=0.3652 val_prec_macro=0.3768 val_rec_macro=0.2729 val_metric_name=acc val_metric=0.4106
  [mseed=9000] Step  300 | loss 1.2551 | val_acc=0.4173 val_loss=1.4023 val_f1_macro=0.2705 val_f1_weighted=0.3786 val_prec_macro=0.4254 val_rec_macro=0.2871 val_metric_name=acc val_metric=0.4173
  [mseed=9000] Step  350 | loss 1.2067 | val_acc=0.4253 val_loss=1.4060 val_f1_macro=0.2885 val_f1_weighted=0.3908 val_prec_macro=0.4522 val_rec_macro=0.2974 val_metric_name=acc val_metric=0.4253
  [mseed=9000] Step  400 | loss 1.1507 | val_acc=0.4300 val_loss=1.4134 val_f1_macro=0.3023 val_f1_weighted=0.4005 val_prec_macro=0.4326 val_rec_macro=0.3059 val_metric_name=acc val_metric=0.4300
  [mseed=9000] Step  450 | loss 1.0796 | val_acc=0.4379 val_loss=1.4303 val_f1_macro=0.3196 val_f1_weighted=0.4132 val_prec_macro=0.4375 val_rec_macro=0.3181 val_metric_name=acc val_metric=0.4379
  [mseed=9000] Step  500 | loss 0.9979 | val_acc=0.4442 val_loss=1.4625 val_f1_macro=0.3382 val_f1_weighted=0.4241 val_prec_macro=0.4520 val_rec_macro=0.3311 val_metric_name=acc val_metric=0.4442
  [mseed=9000] Step  550 | loss 0.8991 | val_acc=0.4553 val_loss=1.5140 val_f1_macro=0.3567 val_f1_weighted=0.4372 val_prec_macro=0.4653 val_rec_macro=0.3446 val_metric_name=acc val_metric=0.4553
  [mseed=9000] Step  600 | loss 0.8066 | val_acc=0.4617 val_loss=1.5758 val_f1_macro=0.3716 val_f1_weighted=0.4474 val_prec_macro=0.4656 val_rec_macro=0.3573 val_metric_name=acc val_metric=0.4617
  [mseed=9000] Step  650 | loss 0.6953 | val_acc=0.4736 val_loss=1.6629 val_f1_macro=0.3880 val_f1_weighted=0.4610 val_prec_macro=0.4723 val_rec_macro=0.3709 val_metric_name=acc val_metric=0.4736
  [mseed=9000] Step  700 | loss 0.6071 | val_acc=0.4813 val_loss=1.7590 val_f1_macro=0.4025 val_f1_weighted=0.4709 val_prec_macro=0.4813 val_rec_macro=0.3837 val_metric_name=acc val_metric=0.4813
  [mseed=9000] Step  750 | loss 0.5277 | val_acc=0.4860 val_loss=1.8710 val_f1_macro=0.4115 val_f1_weighted=0.4763 val_prec_macro=0.4902 val_rec_macro=0.3905 val_metric_name=acc val_metric=0.4860
  [mseed=9000] Step  800 | loss 0.4442 | val_acc=0.4950 val_loss=1.9887 val_f1_macro=0.4279 val_f1_weighted=0.4868 val_prec_macro=0.4921 val_rec_macro=0.4062 val_metric_name=acc val_metric=0.4950
  [mseed=9000] Step  850 | loss 0.3842 | val_acc=0.5043 val_loss=2.1088 val_f1_macro=0.4392 val_f1_weighted=0.4965 val_prec_macro=0.5068 val_rec_macro=0.4162 val_metric_name=acc val_metric=0.5043
  [mseed=9000] Step  900 | loss 0.3307 | val_acc=0.5040 val_loss=2.2220 val_f1_macro=0.4412 val_f1_weighted=0.4967 val_prec_macro=0.5046 val_rec_macro=0.4180 val_metric_name=acc val_metric=0.5040
  [mseed=9000] Step  950 | loss 0.2859 | val_acc=0.5071 val_loss=2.3299 val_f1_macro=0.4491 val_f1_weighted=0.5003 val_prec_macro=0.5078 val_rec_macro=0.4256 val_metric_name=acc val_metric=0.5071
  [mseed=9000] Step 1000 | loss 0.2479 | val_acc=0.5094 val_loss=2.4363 val_f1_macro=0.4542 val_f1_weighted=0.5031 val_prec_macro=0.5155 val_rec_macro=0.4298 val_metric_name=acc val_metric=0.5094
  [mseed=9000] Step 1050 | loss 0.2125 | val_acc=0.5100 val_loss=2.5324 val_f1_macro=0.4537 val_f1_weighted=0.5037 val_prec_macro=0.5140 val_rec_macro=0.4296 val_metric_name=acc val_metric=0.5100
  [mseed=9000] Step 1100 | loss 0.1860 | val_acc=0.5130 val_loss=2.6216 val_f1_macro=0.4580 val_f1_weighted=0.5073 val_prec_macro=0.5145 val_rec_macro=0.4344 val_metric_name=acc val_metric=0.5130
  [mseed=9000] Step 1150 | loss 0.1690 | val_acc=0.5133 val_loss=2.7082 val_f1_macro=0.4586 val_f1_weighted=0.5074 val_prec_macro=0.5155 val_rec_macro=0.4350 val_metric_name=acc val_metric=0.5133
  [mseed=9000] Step 1200 | loss 0.1523 | val_acc=0.5115 val_loss=2.7844 val_f1_macro=0.4584 val_f1_weighted=0.5058 val_prec_macro=0.5126 val_rec_macro=0.4348 val_metric_name=acc val_metric=0.5115
  [mseed=9000] Step 1250 | loss 0.1388 | val_acc=0.5136 val_loss=2.8632 val_f1_macro=0.4596 val_f1_weighted=0.5079 val_prec_macro=0.5111 val_rec_macro=0.4368 val_metric_name=acc val_metric=0.5136
  [mseed=9000] Step 1300 | loss 0.1216 | val_acc=0.5112 val_loss=2.9364 val_f1_macro=0.4584 val_f1_weighted=0.5059 val_prec_macro=0.5070 val_rec_macro=0.4359 val_metric_name=acc val_metric=0.5112
  [mseed=9000] Step 1350 | loss 0.1216 | val_acc=0.5146 val_loss=2.9970 val_f1_macro=0.4625 val_f1_weighted=0.5092 val_prec_macro=0.5150 val_rec_macro=0.4389 val_metric_name=acc val_metric=0.5146
  [mseed=9000] Step 1400 | loss 0.1123 | val_acc=0.5172 val_loss=3.0717 val_f1_macro=0.4652 val_f1_weighted=0.5117 val_prec_macro=0.5199 val_rec_macro=0.4413 val_metric_name=acc val_metric=0.5172
