Loading data...

============================================================
Training TABM-tolokers ResNet 1L h=512 lr=3e-05 split=1
============================================================
Training for 5000 steps
Step    1 | loss 0.8281 | val_acc=0.7819 val_roc_auc=0.6799 val_loss=0.5043 val_metric_name=roc_auc val_metric=0.6799
Step   50 | loss 0.5248 | val_acc=0.7819 val_roc_auc=0.7201 val_loss=0.4651 val_metric_name=roc_auc val_metric=0.7201
Step  100 | loss 0.5084 | val_acc=0.7819 val_roc_auc=0.7264 val_loss=0.4583 val_metric_name=roc_auc val_metric=0.7264
Step  150 | loss 0.4940 | val_acc=0.7819 val_roc_auc=0.7291 val_loss=0.4555 val_metric_name=roc_auc val_metric=0.7291
Step  200 | loss 0.4881 | val_acc=0.7819 val_roc_auc=0.7310 val_loss=0.4541 val_metric_name=roc_auc val_metric=0.7310
Step  250 | loss 0.4815 | val_acc=0.7819 val_roc_auc=0.7328 val_loss=0.4532 val_metric_name=roc_auc val_metric=0.7328
Step  300 | loss 0.4776 | val_acc=0.7819 val_roc_auc=0.7341 val_loss=0.4527 val_metric_name=roc_auc val_metric=0.7341
Step  350 | loss 0.4737 | val_acc=0.7819 val_roc_auc=0.7355 val_loss=0.4522 val_metric_name=roc_auc val_metric=0.7355
Step  400 | loss 0.4713 | val_acc=0.7819 val_roc_auc=0.7366 val_loss=0.4519 val_metric_name=roc_auc val_metric=0.7366
Step  450 | loss 0.4714 | val_acc=0.7819 val_roc_auc=0.7372 val_loss=0.4516 val_metric_name=roc_auc val_metric=0.7372
Step  500 | loss 0.4691 | val_acc=0.7819 val_roc_auc=0.7377 val_loss=0.4514 val_metric_name=roc_auc val_metric=0.7377
Step  550 | loss 0.4691 | val_acc=0.7819 val_roc_auc=0.7384 val_loss=0.4512 val_metric_name=roc_auc val_metric=0.7384
Step  600 | loss 0.4672 | val_acc=0.7819 val_roc_auc=0.7390 val_loss=0.4510 val_metric_name=roc_auc val_metric=0.7390
Step  650 | loss 0.4658 | val_acc=0.7819 val_roc_auc=0.7396 val_loss=0.4508 val_metric_name=roc_auc val_metric=0.7396
Step  700 | loss 0.4651 | val_acc=0.7819 val_roc_auc=0.7401 val_loss=0.4507 val_metric_name=roc_auc val_metric=0.7401
Step  750 | loss 0.4643 | val_acc=0.7819 val_roc_auc=0.7404 val_loss=0.4506 val_metric_name=roc_auc val_metric=0.7404
Step  800 | loss 0.4640 | val_acc=0.7819 val_roc_auc=0.7408 val_loss=0.4506 val_metric_name=roc_auc val_metric=0.7408
Step  850 | loss 0.4633 | val_acc=0.7819 val_roc_auc=0.7409 val_loss=0.4504 val_metric_name=roc_auc val_metric=0.7409
Step  900 | loss 0.4636 | val_acc=0.7819 val_roc_auc=0.7412 val_loss=0.4503 val_metric_name=roc_auc val_metric=0.7412
Step  950 | loss 0.4632 | val_acc=0.7819 val_roc_auc=0.7416 val_loss=0.4503 val_metric_name=roc_auc val_metric=0.7416
Step 1000 | loss 0.4623 | val_acc=0.7819 val_roc_auc=0.7418 val_loss=0.4502 val_metric_name=roc_auc val_metric=0.7418
Step 1050 | loss 0.4632 | val_acc=0.7819 val_roc_auc=0.7419 val_loss=0.4500 val_metric_name=roc_auc val_metric=0.7419
Step 1100 | loss 0.4599 | val_acc=0.7819 val_roc_auc=0.7419 val_loss=0.4500 val_metric_name=roc_auc val_metric=0.7419
Step 1150 | loss 0.4610 | val_acc=0.7819 val_roc_auc=0.7419 val_loss=0.4499 val_metric_name=roc_auc val_metric=0.7419
Step 1200 | loss 0.4618 | val_acc=0.7819 val_roc_auc=0.7424 val_loss=0.4499 val_metric_name=roc_auc val_metric=0.7424
Step 1250 | loss 0.4613 | val_acc=0.7819 val_roc_auc=0.7425 val_loss=0.4498 val_metric_name=roc_auc val_metric=0.7425
Step 1300 | loss 0.4608 | val_acc=0.7819 val_roc_auc=0.7427 val_loss=0.4497 val_metric_name=roc_auc val_metric=0.7427
Step 1350 | loss 0.4619 | val_acc=0.7819 val_roc_auc=0.7426 val_loss=0.4497 val_metric_name=roc_auc val_metric=0.7426
Step 1400 | loss 0.4593 | val_acc=0.7819 val_roc_auc=0.7429 val_loss=0.4496 val_metric_name=roc_auc val_metric=0.7429
Step 1450 | loss 0.4592 | val_acc=0.7819 val_roc_auc=0.7429 val_loss=0.4495 val_metric_name=roc_auc val_metric=0.7429
Step 1500 | loss 0.4601 | val_acc=0.7816 val_roc_auc=0.7430 val_loss=0.4495 val_metric_name=roc_auc val_metric=0.7430
Step 1550 | loss 0.4588 | val_acc=0.7816 val_roc_auc=0.7432 val_loss=0.4494 val_metric_name=roc_auc val_metric=0.7432
Step 1600 | loss 0.4600 | val_acc=0.7816 val_roc_auc=0.7434 val_loss=0.4494 val_metric_name=roc_auc val_metric=0.7434
Step 1650 | loss 0.4598 | val_acc=0.7816 val_roc_auc=0.7437 val_loss=0.4493 val_metric_name=roc_auc val_metric=0.7437
