Loading data...

============================================================
Training TABM-tolokers GCN 1L h=512 lr=3e-05 split=0
============================================================
Training for 5000 steps
Step    1 | loss 0.6842 | val_acc=0.7819 val_roc_auc=0.5937 val_loss=0.5225 val_metric_name=roc_auc val_metric=0.5937
Step   50 | loss 0.5037 | val_acc=0.7850 val_roc_auc=0.7400 val_loss=0.4710 val_metric_name=roc_auc val_metric=0.7400
Step  100 | loss 0.4847 | val_acc=0.7833 val_roc_auc=0.7482 val_loss=0.4647 val_metric_name=roc_auc val_metric=0.7482
Step  150 | loss 0.4751 | val_acc=0.7829 val_roc_auc=0.7522 val_loss=0.4599 val_metric_name=roc_auc val_metric=0.7522
Step  200 | loss 0.4651 | val_acc=0.7829 val_roc_auc=0.7548 val_loss=0.4563 val_metric_name=roc_auc val_metric=0.7548
Step  250 | loss 0.4620 | val_acc=0.7839 val_roc_auc=0.7567 val_loss=0.4535 val_metric_name=roc_auc val_metric=0.7567
Step  300 | loss 0.4565 | val_acc=0.7877 val_roc_auc=0.7585 val_loss=0.4509 val_metric_name=roc_auc val_metric=0.7585
Step  350 | loss 0.4520 | val_acc=0.7873 val_roc_auc=0.7602 val_loss=0.4486 val_metric_name=roc_auc val_metric=0.7602
Step  400 | loss 0.4485 | val_acc=0.7873 val_roc_auc=0.7617 val_loss=0.4458 val_metric_name=roc_auc val_metric=0.7617
Step  450 | loss 0.4457 | val_acc=0.7863 val_roc_auc=0.7636 val_loss=0.4432 val_metric_name=roc_auc val_metric=0.7636
Step  500 | loss 0.4416 | val_acc=0.7826 val_roc_auc=0.7657 val_loss=0.4399 val_metric_name=roc_auc val_metric=0.7657
Step  550 | loss 0.4392 | val_acc=0.7816 val_roc_auc=0.7679 val_loss=0.4373 val_metric_name=roc_auc val_metric=0.7679
Step  600 | loss 0.4367 | val_acc=0.7829 val_roc_auc=0.7700 val_loss=0.4346 val_metric_name=roc_auc val_metric=0.7700
Step  650 | loss 0.4347 | val_acc=0.7843 val_roc_auc=0.7717 val_loss=0.4328 val_metric_name=roc_auc val_metric=0.7717
Step  700 | loss 0.4354 | val_acc=0.7853 val_roc_auc=0.7736 val_loss=0.4313 val_metric_name=roc_auc val_metric=0.7736
Step  750 | loss 0.4323 | val_acc=0.7856 val_roc_auc=0.7750 val_loss=0.4301 val_metric_name=roc_auc val_metric=0.7750
Step  800 | loss 0.4313 | val_acc=0.7867 val_roc_auc=0.7764 val_loss=0.4288 val_metric_name=roc_auc val_metric=0.7764
Step  850 | loss 0.4290 | val_acc=0.7867 val_roc_auc=0.7781 val_loss=0.4274 val_metric_name=roc_auc val_metric=0.7781
Step  900 | loss 0.4291 | val_acc=0.7867 val_roc_auc=0.7796 val_loss=0.4259 val_metric_name=roc_auc val_metric=0.7796
Step  950 | loss 0.4259 | val_acc=0.7877 val_roc_auc=0.7813 val_loss=0.4249 val_metric_name=roc_auc val_metric=0.7813
Step 1000 | loss 0.4260 | val_acc=0.7873 val_roc_auc=0.7827 val_loss=0.4243 val_metric_name=roc_auc val_metric=0.7827
Step 1050 | loss 0.4256 | val_acc=0.7877 val_roc_auc=0.7839 val_loss=0.4227 val_metric_name=roc_auc val_metric=0.7839
Step 1100 | loss 0.4239 | val_acc=0.7877 val_roc_auc=0.7852 val_loss=0.4218 val_metric_name=roc_auc val_metric=0.7852
Step 1150 | loss 0.4233 | val_acc=0.7880 val_roc_auc=0.7860 val_loss=0.4209 val_metric_name=roc_auc val_metric=0.7860
Step 1200 | loss 0.4213 | val_acc=0.7894 val_roc_auc=0.7876 val_loss=0.4199 val_metric_name=roc_auc val_metric=0.7876
Step 1250 | loss 0.4190 | val_acc=0.7907 val_roc_auc=0.7886 val_loss=0.4197 val_metric_name=roc_auc val_metric=0.7886
Step 1300 | loss 0.4195 | val_acc=0.7894 val_roc_auc=0.7893 val_loss=0.4187 val_metric_name=roc_auc val_metric=0.7893
Step 1350 | loss 0.4193 | val_acc=0.7904 val_roc_auc=0.7906 val_loss=0.4182 val_metric_name=roc_auc val_metric=0.7906
Step 1400 | loss 0.4188 | val_acc=0.7901 val_roc_auc=0.7918 val_loss=0.4173 val_metric_name=roc_auc val_metric=0.7918
