epoch,train_mean_member_ce,valid_pooled_accuracy,valid_pooled_ce,train_step_seconds,validation_seconds,elapsed_seconds,is_selected_so_far
1,3.8432597517967224,0.0762777253985405,3.271977663040161,0.22529182583093643,0.08607257902622223,0.32794199138879776,1
2,3.348971128463745,0.07631128281354904,3.032999277114868,0.21773570775985718,0.08615626394748688,0.6466737538576126,1
3,3.1860671043395996,0.24557870626449585,2.882086753845215,0.2191246747970581,0.08628655225038528,0.9668365716934204,1
4,3.104683220386505,0.2598409354686737,2.8346874713897705,0.21761266142129898,0.08621469140052795,1.2849501743912697,1
5,3.0391061902046204,0.2106446474790573,2.8117008209228516,0.21780090779066086,0.08623379468917847,1.5890481993556023,0
6,2.979751765727997,0.2557803988456726,2.730478286743164,0.21765704452991486,0.08621404320001602,1.8929912522435188,0
7,2.912710726261139,0.2975267469882965,2.590081214904785,0.21757946908473969,0.08610797673463821,2.211859852075577,1
8,2.8328901529312134,0.310312420129776,2.467228651046753,0.22066595405340195,0.08653464168310165,2.5377046540379524,1
9,2.746143639087677,0.33269572257995605,2.3626723289489746,0.21916268020868301,0.08635687828063965,2.8593672811985016,1
10,2.6585981845855713,0.35397160053253174,2.2759783267974854,0.21879368275403976,0.08632612973451614,3.1806239187717438,1
11,2.5812565088272095,0.37796568870544434,2.203986167907715,0.21905425190925598,0.08669892698526382,3.5031697154045105,1
12,2.5122504830360413,0.38752976059913635,2.143897771835327,0.21829650551080704,0.08618046343326569,3.8224025815725327,1
13,2.444209039211273,0.40068456530570984,2.0928573608398438,0.2188105285167694,0.08628404140472412,4.143155120313168,1
14,2.3821093440055847,0.4248799979686737,2.040203332901001,0.21808747947216034,0.08635678887367249,4.462260141968727,1
15,2.3268120288848877,0.44283363223075867,1.9934707880020142,0.2179141268134117,0.08625438809394836,4.782740987837315,1
16,2.2753339409828186,0.4544447660446167,1.9508696794509888,0.21768061071634293,0.08635944873094559,5.102492891252041,1
17,2.22956645488739,0.4708546996116638,1.9082527160644531,0.21774375438690186,0.08615530282258987,5.423353403806686,1
18,2.182593047618866,0.4864928126335144,1.866234540939331,0.21810001134872437,0.08620738238096237,5.744914047420025,1
19,2.1416428685188293,0.5012584328651428,1.822116494178772,0.2185114100575447,0.08629832416772842,6.06422895938158,1
20,2.0985979437828064,0.5118963718414307,1.7798131704330444,0.2175910696387291,0.08631942421197891,6.386422201991081,1
21,2.0583726465702057,0.519715428352356,1.7421648502349854,0.21815583109855652,0.08612530678510666,6.7060300931334496,1
22,2.018646389245987,0.53401118516922,1.6984915733337402,0.2179555669426918,0.08627007901668549,7.0252735465765,1
23,1.979688584804535,0.5422664880752563,1.6606618165969849,0.21822136640548706,0.08635200560092926,7.346061252057552,1
24,1.9419966340065002,0.547568678855896,1.6290733814239502,0.2177916020154953,0.08614145964384079,7.665914885699749,1
25,1.9077029526233673,0.5556897521018982,1.5967724323272705,0.21807625144720078,0.08627728372812271,7.985263757407665,1
26,1.8741078972816467,0.5657907724380493,1.5655702352523804,0.21770477294921875,0.08624259382486343,8.305491901934147,1
27,1.842696100473404,0.5696499943733215,1.5419312715530396,0.21810179948806763,0.08634263277053833,8.627610392868519,1
28,1.8124005496501923,0.5770998597145081,1.5169188976287842,0.21799109876155853,0.08613128960132599,8.947176083922386,1
29,1.783280611038208,0.583543062210083,1.4916898012161255,0.21806003153324127,0.08610600233078003,9.266721077263355,1
30,1.7553583085536957,0.590221107006073,1.4695587158203125,0.21839570999145508,0.08637890219688416,9.588282614946365,1
31,1.7291198670864105,0.5938454270362854,1.4495477676391602,0.2179940640926361,0.08616714924573898,9.909110471606255,1
32,1.7044439911842346,0.5983757376670837,1.4307502508163452,0.2182571068406105,0.08616267889738083,10.229659907519817,1
33,1.6820964217185974,0.6019665002822876,1.41317617893219,0.21754183620214462,0.08612841367721558,10.551941968500614,1
34,1.6588838398456573,0.6038792729377747,1.398147702217102,0.2185487449169159,0.08652554452419281,10.873625911772251,1
35,1.637829750776291,0.6069331169128418,1.382179617881775,0.218156099319458,0.08640708774328232,11.1942635551095,1
36,1.6173081696033478,0.6096848845481873,1.367383360862732,0.21813247352838516,0.08632355183362961,11.515253521502018,1
37,1.5958426892757416,0.6121346354484558,1.353837013244629,0.21810225397348404,0.08634001761674881,11.837632946670055,1
38,1.577790230512619,0.6147186160087585,1.3381601572036743,0.21758785843849182,0.08640775829553604,12.296934455633163,1
39,1.56113600730896,0.6177388429641724,1.3246452808380127,0.21786652505397797,0.08616591989994049,12.61767590790987,1
40,1.543558806180954,0.6212959885597229,1.3101506233215332,0.21780065447092056,0.08619081228971481,12.936637192964554,1
41,1.5268469452857971,0.6251215934753418,1.297873854637146,0.2180689424276352,0.08625559508800507,13.255702018737793,1
42,1.510793149471283,0.6267659664154053,1.2866801023483276,0.21762584894895554,0.08600778877735138,13.574764974415302,1
43,1.4962530732154846,0.6293163895606995,1.2745362520217896,0.2183115929365158,0.08616701513528824,13.89508781582117,1
44,1.4818363189697266,0.6315983533859253,1.263840913772583,0.217830628156662,0.08629965037107468,14.214942924678326,1
45,1.4689098596572876,0.6332427263259888,1.255197286605835,0.21764028072357178,0.08614391088485718,14.534392662346363,1
46,1.4546250104904175,0.6349541544914246,1.2450158596038818,0.21785546094179153,0.08644352108240128,14.859825879335403,1
47,1.442958652973175,0.6370347738265991,1.2359843254089355,0.21760588139295578,0.0860932320356369,15.179293751716614,1
48,1.4304561018943787,0.6377730369567871,1.227064609527588,0.2176903933286667,0.08628924190998077,15.50249918550253,1
49,1.4187352657318115,0.6397194266319275,1.2181779146194458,0.2181367129087448,0.08637695014476776,15.822999931871891,1
50,1.4064331948757172,0.6419342756271362,1.2101093530654907,0.21773579716682434,0.08616729825735092,16.142760016024113,1
51,1.3971747159957886,0.6419678330421448,1.2022475004196167,0.2186550721526146,0.08633489906787872,16.46862018108368,1
52,1.3854731023311615,0.6447531580924988,1.194120168685913,0.2183467149734497,0.08625037223100662,16.79057978093624,1
53,1.3759207725524902,0.6463304162025452,1.1861226558685303,0.21797841042280197,0.08637256920337677,17.116785511374474,1
54,1.3661169409751892,0.6472700238227844,1.1787182092666626,0.21944356709718704,0.08638576418161392,17.438511110842228,1
55,1.3582742512226105,0.6504244804382324,1.1717450618743896,0.28577423840761185,0.08629176765680313,17.826401360332966,1
56,1.3472237288951874,0.6509949564933777,1.1641292572021484,0.2177465334534645,0.08628859370946884,18.14619555324316,1
57,1.3405941128730774,0.653243362903595,1.1589279174804688,0.21790139377117157,0.08621678501367569,18.464648514986038,1
58,1.3317457437515259,0.6538809537887573,1.1517730951309204,0.21768011897802353,0.086112380027771,18.78865021467209,1
59,1.3242478966712952,0.6546863913536072,1.145412564277649,0.2186589166522026,0.08638644218444824,19.11009292304516,1
60,1.3147808611392975,0.6570019125938416,1.1423864364624023,0.21780779212713242,0.08625628054141998,19.42921555042267,1
61,1.3085958063602448,0.6557937860488892,1.1363626718521118,0.21735350787639618,0.08610568195581436,19.732761830091476,0
62,1.2997673749923706,0.6588811278343201,1.1292966604232788,0.21819207817316055,0.08631078153848648,20.05297092348337,1
63,1.2934701144695282,0.6586462259292603,1.123487949371338,0.21769922226667404,0.08596042543649673,20.356722071766853,0
64,1.2862935662269592,0.6608275175094604,1.119565725326538,0.2180190533399582,0.08611609786748886,20.677553080022335,1
65,1.2789472937583923,0.6616328954696655,1.1140801906585693,0.21821067482233047,0.08625438809394836,20.996800310909748,1
66,1.2718271315097809,0.6620691418647766,1.1088504791259766,0.2174612358212471,0.08599813282489777,21.314780481159687,1
67,1.2668474912643433,0.6644182205200195,1.1041243076324463,0.2179560512304306,0.0863286629319191,21.635122545063496,1
68,1.261108636856079,0.665693461894989,1.0999352931976318,0.21858173608779907,0.08626984059810638,21.95503978431225,1
69,1.2530226707458496,0.6671028733253479,1.0950522422790527,0.21779172122478485,0.15029194205999374,22.33767430484295,1
70,1.2490753829479218,0.6685794591903687,1.0919634103775024,0.21748925745487213,0.08614438027143478,22.656145855784416,1
71,1.2424732148647308,0.6684452295303345,1.0876903533935547,0.21811573207378387,0.08614930510520935,22.960493698716164,0
72,1.2382392287254333,0.6703580617904663,1.0831935405731201,0.2175578996539116,0.08622556924819946,23.279137812554836,1
73,1.2317477762699127,0.6708614230155945,1.0796293020248413,0.21774964034557343,0.08614290505647659,23.60158882290125,1
74,1.2267029285430908,0.6707271933555603,1.0750763416290283,0.21785228699445724,0.086147241294384,23.905670382082462,0
75,1.2217954695224762,0.6726064085960388,1.0729008913040161,0.21769017726182938,0.08621684461832047,24.22396832704544,1
76,1.2171761691570282,0.6739823222160339,1.0694613456726074,0.21801814436912537,0.08617132902145386,24.5443077981472,1
77,1.214006930589676,0.673680305480957,1.064469814300537,0.21756873279809952,0.08615712821483612,24.848105259239674,0
78,1.2089232802391052,0.6765663027763367,1.0607788562774658,0.217654250562191,0.08627166599035263,25.16742740571499,1
79,1.2029048204421997,0.6751232743263245,1.0590176582336426,0.21792801469564438,0.08627261221408844,25.471697092056274,0
80,1.198302984237671,0.6765327453613281,1.0556390285491943,0.21747034788131714,0.08614708483219147,25.775386832654476,0
81,1.1941367089748383,0.6789153814315796,1.0525765419006348,0.21758868545293808,0.08629900217056274,26.094992242753506,1
82,1.1919845342636108,0.6775394678115845,1.0499911308288574,0.21766431629657745,0.08626697957515717,26.3989914432168,0
83,1.1857485175132751,0.6801234483718872,1.0474367141723633,0.21751073002815247,0.0862470269203186,26.72005546838045,1
84,1.1834584474563599,0.6803919076919556,1.0432544946670532,0.2177358716726303,0.08615625649690628,27.038878448307514,1
85,1.179196536540985,0.6809288859367371,1.0410550832748413,0.21798621118068695,0.08624717593193054,27.358096696436405,1
86,1.1755788326263428,0.682774543762207,1.0390437841415405,0.21768119186162949,0.08625061064958572,27.67686976492405,1
87,1.1715437769889832,0.6827074289321899,1.0341886281967163,0.2174968719482422,0.08618000149726868,27.980617597699165,0
88,1.167013704776764,0.6850229501724243,1.0331141948699951,0.21779976040124893,0.08646175265312195,28.301873974502087,1
89,1.1646758317947388,0.6836806535720825,1.0317649841308594,0.2186364158987999,0.08626928180456161,28.606888197362423,0
90,1.1607883274555206,0.6834457516670227,1.029008150100708,0.21772221475839615,0.08620885759592056,28.91088868677616,0
91,1.1571094393730164,0.6878082752227783,1.027496099472046,0.21797259151935577,0.0861721932888031,29.231575772166252,1
