dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
tolokers,ResNet,3,7,169,0.7831264138221741,0.7853010892868042,0.7775510549545288,0.4726618230342865,,,,,0.7079439252336448
tolokers,ResNet,3,8,839,0.781255304813385,0.7832595705986023,0.781632661819458,0.46127814054489136,,,,,0.7231732049269444
tolokers,ResNet,3,9,978,0.7834665775299072,0.7805375456809998,0.7812924981117249,0.44832706451416016,,,,,0.7384004511575826
tolokers,ResNet,4,0,85,0.7817656397819519,0.7825790643692017,0.7823129296302795,0.4667316675186157,,,,,0.7199006856836095
tolokers,ResNet,4,1,601,0.782446026802063,0.783599853515625,0.7823129296302795,0.4544544816017151,,,,,0.730048342185674
tolokers,ResNet,4,2,891,0.7827861905097961,0.7815583348274231,0.7833333611488342,0.4412690997123718,,,,,0.7433295646492006
tolokers,ResNet,4,3,172,0.7829563021659851,0.7808778285980225,0.7812924981117249,0.46120572090148926,,,,,0.7338814193027121
tolokers,ResNet,4,4,387,0.7834665775299072,0.7805375456809998,0.7806122303009033,0.4685661494731903,,,,,0.7338214321541962
tolokers,ResNet,4,5,137,0.7831264138221741,0.7774752974510193,0.7826530933380127,0.46238863468170166,,,,,0.7156517654522829
tolokers,ResNet,4,6,969,0.7826160788536072,0.7832595705986023,0.7795918583869934,0.44985583424568176,,,,,0.7415035151791209
tolokers,ResNet,4,7,165,0.7841469645500183,0.7853010892868042,0.7792516946792603,0.4730987846851349,,,,,0.7071569751836217
tolokers,ResNet,4,8,814,0.781255304813385,0.7839400768280029,0.7823129296302795,0.4587404131889343,,,,,0.724503767328491
tolokers,ResNet,4,9,986,0.7836366891860962,0.7808778285980225,0.7802721261978149,0.4487471282482147,,,,,0.736017910739123
tolokers,ResNet,5,0,99,0.782446026802063,0.781898558139801,0.7829931974411011,0.46813467144966125,,,,,0.7189666485010668
tolokers,ResNet,5,1,842,0.782275915145874,0.7839400768280029,0.7826530933380127,0.45369648933410645,,,,,0.7313660259903642
tolokers,ResNet,5,2,153,0.7836366891860962,0.781898558139801,0.7840136289596558,0.44488808512687683,,,,,0.7422328504537333
tolokers,ResNet,5,3,142,0.7826160788536072,0.7805375456809998,0.7823129296302795,0.46110931038856506,,,,,0.7325881370499608
tolokers,ResNet,5,4,892,0.7831264138221741,0.7801973223686218,0.7792516946792603,0.45906153321266174,,,,,0.7402492076273829
tolokers,ResNet,5,5,147,0.7826160788536072,0.7774752974510193,0.7812924981117249,0.4620324969291687,,,,,0.7140737984269132
tolokers,ResNet,5,6,988,0.7831264138221741,0.7832595705986023,0.7812924981117249,0.44898706674575806,,,,,0.7415645190589677
tolokers,ResNet,5,7,104,0.7804048657417297,0.7870023846626282,0.7758503556251526,0.4751834571361542,,,,,0.7064317068343325
tolokers,ResNet,5,8,849,0.7819356918334961,0.7829193472862244,0.7823129296302795,0.4591282904148102,,,,,0.7237669760241195
tolokers,ResNet,5,9,785,0.7827861905097961,0.7812180519104004,0.7819728255271912,0.4483545422554016,,,,,0.7368231619531003
tolokers,GCN,1,0,978,0.8055791854858398,0.7968696355819702,0.7952380776405334,0.4322844445705414,,,,,0.7904418443235213
tolokers,GCN,1,1,997,0.8003062009811401,0.7995916604995728,0.7965986728668213,0.42103517055511475,,,,,0.8047320031776243
tolokers,GCN,1,2,997,0.7965640425682068,0.7927866578102112,0.8020408153533936,0.42099666595458984,,,,,0.8081438146132761
tolokers,GCN,1,3,968,0.807110071182251,0.7968696355819702,0.8030612468719482,0.41450807452201843,,,,,0.8124232367845261
tolokers,GCN,1,4,997,0.8030277490615845,0.7972099184989929,0.7976190447807312,0.4357244670391083,,,,,0.8107496970140634
tolokers,GCN,1,5,995,0.8089811205863953,0.8019734621047974,0.7948979735374451,0.4414932131767273,,,,,0.7932646294082081
tolokers,GCN,1,6,1000,0.8057492971420288,0.7978904247283936,0.8010204434394836,0.4085451066493988,,,,,0.8085400009218363
tolokers,GCN,1,7,997,0.8089811205863953,0.8033344149589539,0.793537437915802,0.4319164454936981,,,,,0.7957556211686175
tolokers,GCN,1,8,1000,0.8016669750213623,0.7975501418113708,0.8057823181152344,0.4216887950897217,,,,,0.8099132660392757
tolokers,GCN,1,9,991,0.8091512322425842,0.7999319434165955,0.7952380776405334,0.4079456329345703,,,,,0.811528852123884
tolokers,GCN,2,0,987,0.8208879232406616,0.8070772290229797,0.8074830174446106,0.41349250078201294,,,,,0.8269553776953548
tolokers,GCN,2,1,971,0.8256506323814392,0.8162640333175659,0.8261904716491699,0.3896978497505188,,,,,0.8412184237139704
tolokers,GCN,2,2,934,0.8202075362205505,0.8121809959411621,0.8214285969734192,0.4055972993373871,,,,,0.8292359060702927
tolokers,GCN,2,3,908,0.8134036660194397,0.7995916604995728,0.805442214012146,0.4081615209579468,,,,,0.8306755976346761
tolokers,GCN,2,4,886,0.8319442272186279,0.8104797005653381,0.8248299360275269,0.38711410760879517,,,,,0.8502097177824954
tolokers,GCN,2,5,822,0.8288824558258057,0.8223885297775269,0.8074830174446106,0.4212319254875183,,,,,0.8198758774391384
tolokers,GCN,2,6,967,0.8225889205932617,0.8091187477111816,0.800000011920929,0.4165309965610504,,,,,0.8241136136258267
tolokers,GCN,2,7,982,0.825310468673706,0.8186457753181458,0.8068027496337891,0.42076149582862854,,,,,0.8180389828348639
tolokers,GCN,2,8,966,0.8207178115844727,0.8063967227935791,0.8105442523956299,0.4022218585014343,,,,,0.8340721581003663
tolokers,GCN,2,9,986,0.8207178115844727,0.8012929558753967,0.807823121547699,0.40633803606033325,,,,,0.8265303839990891
tolokers,GCN,3,0,951,0.8282020688056946,0.8179652690887451,0.8163265585899353,0.39564454555511475,,,,,0.8356579200659385
tolokers,GCN,3,1,999,0.8185065388679504,0.8149030208587646,0.819727897644043,0.38504576683044434,,,,,0.8450115093986645
tolokers,GCN,3,2,993,0.8220785856246948,0.8172847628593445,0.8234694004058838,0.3986113667488098,,,,,0.840940517150224
tolokers,GCN,3,3,981,0.8263310194015503,0.8115004897117615,0.8173469305038452,0.3990226984024048,,,,,0.8388440171461572
tolokers,GCN,3,4,994,0.8314339518547058,0.8063967227935791,0.8231292366981506,0.3794775903224945,,,,,0.8521713314300123
tolokers,GCN,3,5,843,0.8322843909263611,0.8166042566299438,0.8074830174446106,0.4065900444984436,,,,,0.8307291454847638
tolokers,GCN,3,6,996,0.8254805207252502,0.8196665048599243,0.8095238208770752,0.40398964285850525,,,,,0.8325396050744384
tolokers,GCN,3,7,854,0.8249702453613281,0.8070772290229797,0.801360547542572,0.4153706431388855,,,,,0.8269801181577371
tolokers,GCN,3,8,994,0.8314339518547058,0.8138822317123413,0.8193877935409546,0.3910541534423828,,,,,0.8434342201941821
tolokers,GCN,3,9,998,0.8225889205932617,0.8091187477111816,0.807823121547699,0.4042283594608307,,,,,0.83162861380206
tolokers,GCN,4,0,762,0.8224188089370728,0.8206872940063477,0.8176870942115784,0.4007778465747833,,,,,0.831848566679952
tolokers,GCN,4,1,937,0.8222486972808838,0.8196665048599243,0.819727897644043,0.38487955927848816,,,,,0.8425625425332608
tolokers,GCN,4,2,897,0.8251403570175171,0.8138822317123413,0.821088433265686,0.39961984753608704,,,,,0.8373019746278086
tolokers,GCN,4,3,998,0.8251403570175171,0.814222514629364,0.8214285969734192,0.3944460451602936,,,,,0.8381851752438122
tolokers,GCN,4,4,999,0.8309236168861389,0.81252121925354,0.8214285969734192,0.3827156722545624,,,,,0.8525610784401443
tolokers,GCN,4,5,804,0.8300731778144836,0.818305492401123,0.8020408153533936,0.4132193922996521,,,,,0.8257620740234636
tolokers,GCN,4,6,999,0.824289858341217,0.820006787776947,0.8125850558280945,0.40425100922584534,,,,,0.8291260990865686
tolokers,GCN,4,7,979,0.8288824558258057,0.8121809959411621,0.8102040886878967,0.4224308729171753,,,,,0.8255078911907685
tolokers,GCN,4,8,868,0.8310937285423279,0.818305492401123,0.821088433265686,0.39272427558898926,,,,,0.847052428089982
tolokers,GCN,4,9,855,0.8288824558258057,0.8118407130241394,0.807823121547699,0.40189027786254883,,,,,0.8369708591244182
tolokers,GCN,5,0,669,0.815274715423584,0.8166042566299438,0.8034013509750366,0.4131668210029602,,,,,0.830738296066741
tolokers,GCN,5,1,994,0.8248001337051392,0.8166042566299438,0.8098639845848083,0.39757436513900757,,,,,0.8344334366332365
tolokers,GCN,5,2,931,0.8271815180778503,0.8080979585647583,0.8170068264007568,0.40586617588996887,,,,,0.8394737127503531
tolokers,GCN,5,3,633,0.824459969997406,0.8108199834823608,0.8176870942115784,0.39530661702156067,,,,,0.8356813048865464
tolokers,GCN,5,4,890,0.8287124037742615,0.8097992539405823,0.8289116024971008,0.3791726231575012,,,,,0.8542020828080221
tolokers,GCN,5,5,789,0.8305834531784058,0.8166042566299438,0.8027210831642151,0.41151097416877747,,,,,0.8224942995263388
