dataset,model,num_layers,split,num_model_seeds,best_steps,individual_val_accs,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
tolokers,SAGE,5,9,4,"[956, 790, 982, 883]","[0.8047, 0.8037, 0.8088, 0.8061]",0.8310937285423279,0.8063967227935791,0.807823121547699,0.4276166558265686,,,,,0.8306623801273761
tolokers,GAT,5,0,4,"[948, 958, 903, 752]","[0.7955, 0.8166, 0.8112, 0.8084]",0.8375574350357056,0.81252121925354,0.8085033893585205,0.42890575528144836,,,,,0.8385589934630953
tolokers,GAT,5,1,4,"[966, 812, 925, 951]","[0.818, 0.7877, 0.8176, 0.8135]",0.8395985960960388,0.8179652690887451,0.8149660229682922,0.4038114547729492,,,,,0.846502715350474
tolokers,GAT,5,2,4,"[960, 575, 814, 961]","[0.7976, 0.8033, 0.8047, 0.7955]",0.8402789831161499,0.8060564398765564,0.813265323638916,0.4243890345096588,,,,,0.8341067269656128
tolokers,GAT,5,3,4,"[943, 995, 938, 934]","[0.8095, 0.7894, 0.8061, 0.7577]",0.8271815180778503,0.7989111542701721,0.8153061270713806,0.4014925956726074,,,,,0.8509349861317845
tolokers,GAT,5,4,4,"[961, 932, 956, 991]","[0.7809, 0.7809, 0.7931, 0.8064]",0.8270114064216614,0.7944878935813904,0.8088435530662537,0.40217259526252747,,,,,0.8550846056031386
tolokers,GAT,5,5,4,"[997, 990, 992, 895]","[0.7952, 0.8047, 0.8146, 0.8078]",0.831774115562439,0.8046954274177551,0.789455771446228,0.45973730087280273,,,,,0.8353620512486819
tolokers,GAT,5,6,4,"[803, 908, 808, 996]","[0.8241, 0.8047, 0.8275, 0.8152]",0.8431706428527832,0.8206872940063477,0.8071428537368774,0.43834760785102844,,,,,0.8350814334013866
tolokers,GAT,5,7,4,"[980, 953, 885, 1000]","[0.8149, 0.801, 0.8135, 0.8023]",0.839938759803772,0.8108199834823608,0.7942177057266235,0.44857722520828247,,,,,0.8291715130860101
tolokers,GAT,5,8,4,"[841, 953, 932, 954]","[0.8112, 0.8122, 0.7972, 0.8203]",0.8435108065605164,0.814222514629364,0.8200680613517761,0.4038884937763214,,,,,0.8481145734202029
tolokers,GAT,5,9,4,"[737, 988, 997, 750]","[0.786, 0.789, 0.801, 0.7703]",0.8237795829772949,0.7931268811225891,0.7942177057266235,0.43413832783699036,,,,,0.8413536489809641
tolokers,GAT-sep,5,0,4,"[268, 325, 515, 756]","[0.8095, 0.8067, 0.8023, 0.8013]",0.8341554999351501,0.808438241481781,0.8064625859260559,0.42173299193382263,,,,,0.8416634131264082
tolokers,GAT-sep,5,1,4,"[966, 335, 532, 293]","[0.805, 0.8112, 0.8033, 0.8176]",0.832794725894928,0.8138822317123413,0.8108843564987183,0.40360331535339355,,,,,0.8486995328458445
tolokers,GAT-sep,5,2,4,"[316, 473, 267, 264]","[0.802, 0.7877, 0.7999, 0.8037]",0.8249702453613281,0.7978904247283936,0.8163265585899353,0.4111330211162567,,,,,0.844984396563177
tolokers,GAT-sep,5,3,4,"[522, 839, 496, 590]","[0.7873, 0.7924, 0.7901, 0.7982]",0.8207178115844727,0.795168399810791,0.8139455914497375,0.40524131059646606,,,,,0.8537187965154585
tolokers,GAT-sep,5,4,4,"[669, 546, 477, 430]","[0.7887, 0.7867, 0.7724, 0.7795]",0.7992855906486511,0.7849608659744263,0.7904762029647827,0.440702885389328,,,,,0.8444123157343918
tolokers,GAT-sep,5,5,4,"[758, 664, 808, 804]","[0.8169, 0.8071, 0.805, 0.8016]",0.8436809182167053,0.8101394772529602,0.7863945960998535,0.46813300251960754,,,,,0.8356731710359
tolokers,GAT-sep,5,6,4,"[613, 336, 305, 536]","[0.8061, 0.7945, 0.7999, 0.8054]",0.8178261518478394,0.8040149211883545,0.8017007112503052,0.4259275794029236,,,,,0.839775343045151
tolokers,GAT-sep,5,7,4,"[419, 414, 679, 584]","[0.8098, 0.7979, 0.8149, 0.8156]",0.8268412947654724,0.8101394772529602,0.7897959351539612,0.4444830119609833,,,,,0.8335288846592865
tolokers,GAT-sep,5,8,4,"[416, 426, 387, 451]","[0.7993, 0.7918, 0.7958, 0.801]",0.8118727803230286,0.7975501418113708,0.8034013509750366,0.42885830998420715,,,,,0.8389626358014147
tolokers,GAT-sep,5,9,4,"[269, 506, 873, 543]","[0.8003, 0.7941, 0.7952, 0.7938]",0.8270114064216614,0.7992514371871948,0.8027210831642151,0.4230149984359741,,,,,0.8450186265179799
tolokers,GT,5,0,4,"[205, 602, 613, 218]","[0.7965, 0.8037, 0.7924, 0.7839]",0.8392583727836609,0.8094589710235596,0.8047618865966797,0.4078427255153656,,,,,0.8404616366934271
tolokers,GT,5,1,4,"[226, 227, 242, 226]","[0.7931, 0.7921, 0.7907, 0.7877]",0.8016669750213623,0.7917658686637878,0.7969387769699097,0.41239628195762634,,,,,0.829753761228103
tolokers,GT,5,2,4,"[244, 521, 146, 596]","[0.8037, 0.7788, 0.7952, 0.7673]",0.824630081653595,0.7927866578102112,0.8085033893585205,0.3922477960586548,,,,,0.8438354901593964
tolokers,GT,5,3,4,"[242, 770, 759, 669]","[0.7666, 0.7703, 0.7788, 0.7622]",0.8300731778144836,0.7771350741386414,0.7945578098297119,0.427882581949234,,,,,0.845931312342576
tolokers,GT,5,4,4,"[256, 625, 486, 298]","[0.7836, 0.7795, 0.7489, 0.7567]",0.8035380244255066,0.7682884931564331,0.7863945960998535,0.423190712928772,,,,,0.8447010674323332
