Loading data...

============================================================
minesweeper GCN 1L h=256 lr=3e-05 split=1 (ensemble x4)
============================================================

  Training model seed 0 (seed=1000)
Training for 5000 steps
  [mseed=1000] Step    1 | loss 0.7210 | val_acc=0.4204 val_roc_auc=0.6480 val_loss=0.6867 val_metric_name=roc_auc val_metric=0.6480
  [mseed=1000] Step   50 | loss 0.4775 | val_acc=0.8000 val_roc_auc=0.7778 val_loss=0.4683 val_metric_name=roc_auc val_metric=0.7778
  [mseed=1000] Step  100 | loss 0.4415 | val_acc=0.7992 val_roc_auc=0.8020 val_loss=0.4287 val_metric_name=roc_auc val_metric=0.8020
  [mseed=1000] Step  150 | loss 0.4143 | val_acc=0.8100 val_roc_auc=0.8140 val_loss=0.4060 val_metric_name=roc_auc val_metric=0.8140
  [mseed=1000] Step  200 | loss 0.4028 | val_acc=0.8112 val_roc_auc=0.8269 val_loss=0.3936 val_metric_name=roc_auc val_metric=0.8269
  [mseed=1000] Step  250 | loss 0.3961 | val_acc=0.8120 val_roc_auc=0.8325 val_loss=0.3874 val_metric_name=roc_auc val_metric=0.8325
  [mseed=1000] Step  300 | loss 0.3862 | val_acc=0.8156 val_roc_auc=0.8355 val_loss=0.3824 val_metric_name=roc_auc val_metric=0.8355
  [mseed=1000] Step  350 | loss 0.3878 | val_acc=0.8180 val_roc_auc=0.8384 val_loss=0.3789 val_metric_name=roc_auc val_metric=0.8384
  [mseed=1000] Step  400 | loss 0.3823 | val_acc=0.8180 val_roc_auc=0.8406 val_loss=0.3756 val_metric_name=roc_auc val_metric=0.8406
  [mseed=1000] Step  450 | loss 0.3790 | val_acc=0.8216 val_roc_auc=0.8424 val_loss=0.3736 val_metric_name=roc_auc val_metric=0.8424
  [mseed=1000] Step  500 | loss 0.3748 | val_acc=0.8236 val_roc_auc=0.8447 val_loss=0.3713 val_metric_name=roc_auc val_metric=0.8447
  [mseed=1000] Step  550 | loss 0.3683 | val_acc=0.8248 val_roc_auc=0.8469 val_loss=0.3688 val_metric_name=roc_auc val_metric=0.8469
  [mseed=1000] Step  600 | loss 0.3716 | val_acc=0.8256 val_roc_auc=0.8488 val_loss=0.3670 val_metric_name=roc_auc val_metric=0.8488
  [mseed=1000] Step  650 | loss 0.3645 | val_acc=0.8268 val_roc_auc=0.8504 val_loss=0.3645 val_metric_name=roc_auc val_metric=0.8504
  [mseed=1000] Step  700 | loss 0.3644 | val_acc=0.8280 val_roc_auc=0.8524 val_loss=0.3635 val_metric_name=roc_auc val_metric=0.8524
  [mseed=1000] Step  750 | loss 0.3610 | val_acc=0.8296 val_roc_auc=0.8542 val_loss=0.3621 val_metric_name=roc_auc val_metric=0.8542
  [mseed=1000] Step  800 | loss 0.3609 | val_acc=0.8296 val_roc_auc=0.8556 val_loss=0.3582 val_metric_name=roc_auc val_metric=0.8556
  [mseed=1000] Step  850 | loss 0.3599 | val_acc=0.8296 val_roc_auc=0.8572 val_loss=0.3569 val_metric_name=roc_auc val_metric=0.8572
  [mseed=1000] Step  900 | loss 0.3570 | val_acc=0.8316 val_roc_auc=0.8591 val_loss=0.3558 val_metric_name=roc_auc val_metric=0.8591
  [mseed=1000] Step  950 | loss 0.3578 | val_acc=0.8304 val_roc_auc=0.8605 val_loss=0.3544 val_metric_name=roc_auc val_metric=0.8605
  [mseed=1000] Step 1000 | loss 0.3540 | val_acc=0.8300 val_roc_auc=0.8618 val_loss=0.3512 val_metric_name=roc_auc val_metric=0.8618
  [mseed=1000] Step 1050 | loss 0.3503 | val_acc=0.8320 val_roc_auc=0.8632 val_loss=0.3505 val_metric_name=roc_auc val_metric=0.8632
  [mseed=1000] Step 1100 | loss 0.3525 | val_acc=0.8320 val_roc_auc=0.8640 val_loss=0.3487 val_metric_name=roc_auc val_metric=0.8640
  [mseed=1000] Step 1150 | loss 0.3456 | val_acc=0.8324 val_roc_auc=0.8651 val_loss=0.3490 val_metric_name=roc_auc val_metric=0.8651
  [mseed=1000] Step 1200 | loss 0.3481 | val_acc=0.8332 val_roc_auc=0.8664 val_loss=0.3464 val_metric_name=roc_auc val_metric=0.8664
  [mseed=1000] Step 1250 | loss 0.3439 | val_acc=0.8336 val_roc_auc=0.8671 val_loss=0.3451 val_metric_name=roc_auc val_metric=0.8671
  [mseed=1000] Step 1300 | loss 0.3465 | val_acc=0.8340 val_roc_auc=0.8680 val_loss=0.3443 val_metric_name=roc_auc val_metric=0.8680
  [mseed=1000] Step 1350 | loss 0.3447 | val_acc=0.8348 val_roc_auc=0.8687 val_loss=0.3430 val_metric_name=roc_auc val_metric=0.8687
  [mseed=1000] Step 1400 | loss 0.3447 | val_acc=0.8344 val_roc_auc=0.8692 val_loss=0.3421 val_metric_name=roc_auc val_metric=0.8692
  [mseed=1000] Step 1450 | loss 0.3463 | val_acc=0.8352 val_roc_auc=0.8701 val_loss=0.3410 val_metric_name=roc_auc val_metric=0.8701
  [mseed=1000] Step 1500 | loss 0.3395 | val_acc=0.8356 val_roc_auc=0.8708 val_loss=0.3404 val_metric_name=roc_auc val_metric=0.8708
