Loading data...

============================================================
minesweeper GAT-sep 1L h=256 lr=3e-05 split=1 (ensemble x4)
============================================================

  Training model seed 0 (seed=1000)
Training for 5000 steps
  [mseed=1000] Step    1 | loss 0.7433 | val_acc=0.6684 val_roc_auc=0.5300 val_loss=0.6703 val_metric_name=roc_auc val_metric=0.5300
  [mseed=1000] Step   50 | loss 0.4875 | val_acc=0.8000 val_roc_auc=0.8026 val_loss=0.4880 val_metric_name=roc_auc val_metric=0.8026
  [mseed=1000] Step  100 | loss 0.4477 | val_acc=0.8000 val_roc_auc=0.8230 val_loss=0.4360 val_metric_name=roc_auc val_metric=0.8230
  [mseed=1000] Step  150 | loss 0.3907 | val_acc=0.8280 val_roc_auc=0.8482 val_loss=0.3770 val_metric_name=roc_auc val_metric=0.8482
  [mseed=1000] Step  200 | loss 0.3622 | val_acc=0.8352 val_roc_auc=0.8657 val_loss=0.3517 val_metric_name=roc_auc val_metric=0.8657
  [mseed=1000] Step  250 | loss 0.3539 | val_acc=0.8376 val_roc_auc=0.8709 val_loss=0.3415 val_metric_name=roc_auc val_metric=0.8709
  [mseed=1000] Step  300 | loss 0.3410 | val_acc=0.8376 val_roc_auc=0.8740 val_loss=0.3353 val_metric_name=roc_auc val_metric=0.8740
  [mseed=1000] Step  350 | loss 0.3418 | val_acc=0.8380 val_roc_auc=0.8754 val_loss=0.3318 val_metric_name=roc_auc val_metric=0.8754
  [mseed=1000] Step  400 | loss 0.3384 | val_acc=0.8400 val_roc_auc=0.8771 val_loss=0.3295 val_metric_name=roc_auc val_metric=0.8771
  [mseed=1000] Step  450 | loss 0.3303 | val_acc=0.8392 val_roc_auc=0.8777 val_loss=0.3285 val_metric_name=roc_auc val_metric=0.8777
  [mseed=1000] Step  500 | loss 0.3364 | val_acc=0.8408 val_roc_auc=0.8787 val_loss=0.3271 val_metric_name=roc_auc val_metric=0.8787
  [mseed=1000] Step  550 | loss 0.3293 | val_acc=0.8388 val_roc_auc=0.8788 val_loss=0.3258 val_metric_name=roc_auc val_metric=0.8788
  [mseed=1000] Step  600 | loss 0.3324 | val_acc=0.8400 val_roc_auc=0.8793 val_loss=0.3252 val_metric_name=roc_auc val_metric=0.8793
  [mseed=1000] Step  650 | loss 0.3278 | val_acc=0.8392 val_roc_auc=0.8796 val_loss=0.3253 val_metric_name=roc_auc val_metric=0.8796
  [mseed=1000] Step  700 | loss 0.3302 | val_acc=0.8380 val_roc_auc=0.8800 val_loss=0.3251 val_metric_name=roc_auc val_metric=0.8800
  [mseed=1000] Step  750 | loss 0.3299 | val_acc=0.8380 val_roc_auc=0.8804 val_loss=0.3251 val_metric_name=roc_auc val_metric=0.8804
  [mseed=1000] Step  800 | loss 0.3285 | val_acc=0.8384 val_roc_auc=0.8803 val_loss=0.3247 val_metric_name=roc_auc val_metric=0.8803
  [mseed=1000] Step  850 | loss 0.3277 | val_acc=0.8384 val_roc_auc=0.8806 val_loss=0.3247 val_metric_name=roc_auc val_metric=0.8806
  [mseed=1000] Step  900 | loss 0.3271 | val_acc=0.8384 val_roc_auc=0.8807 val_loss=0.3248 val_metric_name=roc_auc val_metric=0.8807
  [mseed=1000] Step  950 | loss 0.3300 | val_acc=0.8384 val_roc_auc=0.8809 val_loss=0.3247 val_metric_name=roc_auc val_metric=0.8809
  [mseed=1000] Step 1000 | loss 0.3257 | val_acc=0.8376 val_roc_auc=0.8810 val_loss=0.3248 val_metric_name=roc_auc val_metric=0.8810
  [mseed=1000] Step 1050 | loss 0.3243 | val_acc=0.8376 val_roc_auc=0.8809 val_loss=0.3248 val_metric_name=roc_auc val_metric=0.8809
  [mseed=1000] Step 1100 | loss 0.3243 | val_acc=0.8380 val_roc_auc=0.8811 val_loss=0.3248 val_metric_name=roc_auc val_metric=0.8811
  [mseed=1000] Step 1150 | loss 0.3237 | val_acc=0.8380 val_roc_auc=0.8811 val_loss=0.3252 val_metric_name=roc_auc val_metric=0.8811
  [mseed=1000] Step 1200 | loss 0.3231 | val_acc=0.8376 val_roc_auc=0.8811 val_loss=0.3252 val_metric_name=roc_auc val_metric=0.8811
  [mseed=1000] Step 1250 | loss 0.3234 | val_acc=0.8384 val_roc_auc=0.8814 val_loss=0.3254 val_metric_name=roc_auc val_metric=0.8814
  [mseed=1000] Step 1300 | loss 0.3193 | val_acc=0.8384 val_roc_auc=0.8812 val_loss=0.3254 val_metric_name=roc_auc val_metric=0.8812
  [mseed=1000] Step 1350 | loss 0.3189 | val_acc=0.8392 val_roc_auc=0.8812 val_loss=0.3256 val_metric_name=roc_auc val_metric=0.8812
  [mseed=1000] Step 1400 | loss 0.3220 | val_acc=0.8388 val_roc_auc=0.8814 val_loss=0.3252 val_metric_name=roc_auc val_metric=0.8814
  [mseed=1000] Step 1450 | loss 0.3241 | val_acc=0.8392 val_roc_auc=0.8814 val_loss=0.3251 val_metric_name=roc_auc val_metric=0.8814
  [mseed=1000] Early stopping at step 1480
  [mseed=1000] Best val_roc_auc=0.8816 (val_acc=0.8392) @ step 1180

  Training model seed 1 (seed=1001)
Training for 5000 steps
  [mseed=1001] Step    1 | loss 0.9001 | val_acc=0.1984 val_roc_auc=0.4078 val_loss=0.8878 val_metric_name=roc_auc val_metric=0.4078
  [mseed=1001] Step   50 | loss 0.4967 | val_acc=0.8000 val_roc_auc=0.7473 val_loss=0.5027 val_metric_name=roc_auc val_metric=0.7473
  [mseed=1001] Step  100 | loss 0.4505 | val_acc=0.8000 val_roc_auc=0.8222 val_loss=0.4361 val_metric_name=roc_auc val_metric=0.8222
  [mseed=1001] Step  150 | loss 0.3954 | val_acc=0.8172 val_roc_auc=0.8480 val_loss=0.3712 val_metric_name=roc_auc val_metric=0.8480
  [mseed=1001] Step  200 | loss 0.3673 | val_acc=0.8296 val_roc_auc=0.8631 val_loss=0.3502 val_metric_name=roc_auc val_metric=0.8631
  [mseed=1001] Step  250 | loss 0.3547 | val_acc=0.8360 val_roc_auc=0.8703 val_loss=0.3395 val_metric_name=roc_auc val_metric=0.8703
  [mseed=1001] Step  300 | loss 0.3471 | val_acc=0.8376 val_roc_auc=0.8747 val_loss=0.3322 val_metric_name=roc_auc val_metric=0.8747
  [mseed=1001] Step  350 | loss 0.3425 | val_acc=0.8388 val_roc_auc=0.8768 val_loss=0.3291 val_metric_name=roc_auc val_metric=0.8768
  [mseed=1001] Step  400 | loss 0.3370 | val_acc=0.8372 val_roc_auc=0.8782 val_loss=0.3273 val_metric_name=roc_auc val_metric=0.8782
  [mseed=1001] Step  450 | loss 0.3360 | val_acc=0.8380 val_roc_auc=0.8786 val_loss=0.3269 val_metric_name=roc_auc val_metric=0.8786
  [mseed=1001] Step  500 | loss 0.3357 | val_acc=0.8388 val_roc_auc=0.8792 val_loss=0.3257 val_metric_name=roc_auc val_metric=0.8792
