Loading data...

============================================================
Training amazon-ratings GCN 2L h=256 lr=3e-05 split=7
============================================================
Training for 5000 steps
Step    1 | loss 1.6828 | val_acc=0.2688 val_loss=1.5769 val_f1_macro=0.0865 val_f1_weighted=0.1168 val_prec_macro=0.1537 val_rec_macro=0.2004 val_metric_name=acc val_metric=0.2688
Step   50 | loss 1.4250 | val_acc=0.3714 val_loss=1.4006 val_f1_macro=0.1389 val_f1_weighted=0.2392 val_prec_macro=0.1794 val_rec_macro=0.2076 val_metric_name=acc val_metric=0.3714
Step  100 | loss 1.3949 | val_acc=0.3957 val_loss=1.3727 val_f1_macro=0.1897 val_f1_weighted=0.3049 val_prec_macro=0.2320 val_rec_macro=0.2351 val_metric_name=acc val_metric=0.3957
Step  150 | loss 1.3572 | val_acc=0.4047 val_loss=1.3508 val_f1_macro=0.2178 val_f1_weighted=0.3379 val_prec_macro=0.4293 val_rec_macro=0.2500 val_metric_name=acc val_metric=0.4047
Step  200 | loss 1.3279 | val_acc=0.4137 val_loss=1.3390 val_f1_macro=0.2409 val_f1_weighted=0.3611 val_prec_macro=0.4154 val_rec_macro=0.2651 val_metric_name=acc val_metric=0.4137
Step  250 | loss 1.3051 | val_acc=0.4202 val_loss=1.3310 val_f1_macro=0.2654 val_f1_weighted=0.3790 val_prec_macro=0.4172 val_rec_macro=0.2813 val_metric_name=acc val_metric=0.4202
Step  300 | loss 1.2865 | val_acc=0.4246 val_loss=1.3251 val_f1_macro=0.2765 val_f1_weighted=0.3883 val_prec_macro=0.4065 val_rec_macro=0.2893 val_metric_name=acc val_metric=0.4246
Step  350 | loss 1.2617 | val_acc=0.4334 val_loss=1.3208 val_f1_macro=0.3042 val_f1_weighted=0.4050 val_prec_macro=0.4189 val_rec_macro=0.3088 val_metric_name=acc val_metric=0.4334
Step  400 | loss 1.2386 | val_acc=0.4349 val_loss=1.3181 val_f1_macro=0.3048 val_f1_weighted=0.4057 val_prec_macro=0.3948 val_rec_macro=0.3092 val_metric_name=acc val_metric=0.4349
Step  450 | loss 1.2178 | val_acc=0.4423 val_loss=1.3173 val_f1_macro=0.3262 val_f1_weighted=0.4176 val_prec_macro=0.4072 val_rec_macro=0.3236 val_metric_name=acc val_metric=0.4423
Step  500 | loss 1.1878 | val_acc=0.4455 val_loss=1.3163 val_f1_macro=0.3333 val_f1_weighted=0.4243 val_prec_macro=0.3980 val_rec_macro=0.3299 val_metric_name=acc val_metric=0.4455
Step  550 | loss 1.1689 | val_acc=0.4498 val_loss=1.3158 val_f1_macro=0.3461 val_f1_weighted=0.4331 val_prec_macro=0.4027 val_rec_macro=0.3387 val_metric_name=acc val_metric=0.4498
Step  600 | loss 1.1444 | val_acc=0.4539 val_loss=1.3196 val_f1_macro=0.3528 val_f1_weighted=0.4369 val_prec_macro=0.4055 val_rec_macro=0.3449 val_metric_name=acc val_metric=0.4539
Step  650 | loss 1.1137 | val_acc=0.4575 val_loss=1.3249 val_f1_macro=0.3664 val_f1_weighted=0.4445 val_prec_macro=0.4073 val_rec_macro=0.3576 val_metric_name=acc val_metric=0.4575
Step  700 | loss 1.0910 | val_acc=0.4627 val_loss=1.3304 val_f1_macro=0.3692 val_f1_weighted=0.4497 val_prec_macro=0.4048 val_rec_macro=0.3607 val_metric_name=acc val_metric=0.4627
Step  750 | loss 1.0695 | val_acc=0.4669 val_loss=1.3420 val_f1_macro=0.3773 val_f1_weighted=0.4544 val_prec_macro=0.4174 val_rec_macro=0.3667 val_metric_name=acc val_metric=0.4669
Step  800 | loss 1.0502 | val_acc=0.4663 val_loss=1.3510 val_f1_macro=0.3785 val_f1_weighted=0.4551 val_prec_macro=0.4114 val_rec_macro=0.3689 val_metric_name=acc val_metric=0.4663
Step  850 | loss 1.0247 | val_acc=0.4705 val_loss=1.3628 val_f1_macro=0.3858 val_f1_weighted=0.4598 val_prec_macro=0.4156 val_rec_macro=0.3766 val_metric_name=acc val_metric=0.4705
Step  900 | loss 0.9980 | val_acc=0.4673 val_loss=1.3767 val_f1_macro=0.3866 val_f1_weighted=0.4597 val_prec_macro=0.4111 val_rec_macro=0.3773 val_metric_name=acc val_metric=0.4673
Step  950 | loss 0.9804 | val_acc=0.4733 val_loss=1.3906 val_f1_macro=0.3868 val_f1_weighted=0.4633 val_prec_macro=0.4170 val_rec_macro=0.3768 val_metric_name=acc val_metric=0.4733
Step 1000 | loss 0.9593 | val_acc=0.4743 val_loss=1.4097 val_f1_macro=0.3918 val_f1_weighted=0.4657 val_prec_macro=0.4175 val_rec_macro=0.3829 val_metric_name=acc val_metric=0.4743
Step 1050 | loss 0.9353 | val_acc=0.4777 val_loss=1.4245 val_f1_macro=0.3944 val_f1_weighted=0.4700 val_prec_macro=0.4190 val_rec_macro=0.3851 val_metric_name=acc val_metric=0.4777
Step 1100 | loss 0.9145 | val_acc=0.4751 val_loss=1.4449 val_f1_macro=0.3947 val_f1_weighted=0.4682 val_prec_macro=0.4165 val_rec_macro=0.3857 val_metric_name=acc val_metric=0.4751
