Loading data...

============================================================
Training amazon-ratings TAG 3L h=256 lr=3e-05 split=9
============================================================
Training for 5000 steps
Step    1 | loss 1.9082 | val_acc=0.0913 val_loss=1.7473 val_f1_macro=0.0876 val_f1_weighted=0.0863 val_prec_macro=0.2203 val_rec_macro=0.2037 val_metric_name=acc val_metric=0.0913
Step   50 | loss 1.4229 | val_acc=0.3776 val_loss=1.3989 val_f1_macro=0.1609 val_f1_weighted=0.2680 val_prec_macro=0.1516 val_rec_macro=0.2173 val_metric_name=acc val_metric=0.3776
Step  100 | loss 1.3818 | val_acc=0.4000 val_loss=1.3635 val_f1_macro=0.1933 val_f1_weighted=0.3094 val_prec_macro=0.2521 val_rec_macro=0.2438 val_metric_name=acc val_metric=0.4000
Step  150 | loss 1.3435 | val_acc=0.4168 val_loss=1.3403 val_f1_macro=0.2188 val_f1_weighted=0.3377 val_prec_macro=0.3424 val_rec_macro=0.2645 val_metric_name=acc val_metric=0.4168
Step  200 | loss 1.3110 | val_acc=0.4210 val_loss=1.3331 val_f1_macro=0.2447 val_f1_weighted=0.3576 val_prec_macro=0.3194 val_rec_macro=0.2778 val_metric_name=acc val_metric=0.4210
Step  250 | loss 1.2901 | val_acc=0.4284 val_loss=1.3299 val_f1_macro=0.2637 val_f1_weighted=0.3747 val_prec_macro=0.3830 val_rec_macro=0.2885 val_metric_name=acc val_metric=0.4284
Step  300 | loss 1.2595 | val_acc=0.4383 val_loss=1.3307 val_f1_macro=0.2933 val_f1_weighted=0.3989 val_prec_macro=0.4093 val_rec_macro=0.3059 val_metric_name=acc val_metric=0.4383
Step  350 | loss 1.2319 | val_acc=0.4428 val_loss=1.3319 val_f1_macro=0.3053 val_f1_weighted=0.4054 val_prec_macro=0.3909 val_rec_macro=0.3144 val_metric_name=acc val_metric=0.4428
Step  400 | loss 1.1974 | val_acc=0.4493 val_loss=1.3271 val_f1_macro=0.3266 val_f1_weighted=0.4213 val_prec_macro=0.3867 val_rec_macro=0.3291 val_metric_name=acc val_metric=0.4493
Step  450 | loss 1.1615 | val_acc=0.4537 val_loss=1.3364 val_f1_macro=0.3463 val_f1_weighted=0.4285 val_prec_macro=0.4118 val_rec_macro=0.3441 val_metric_name=acc val_metric=0.4537
Step  500 | loss 1.1338 | val_acc=0.4532 val_loss=1.3505 val_f1_macro=0.3509 val_f1_weighted=0.4270 val_prec_macro=0.4136 val_rec_macro=0.3492 val_metric_name=acc val_metric=0.4532
