Loading data...

============================================================
Training amazon-ratings GT 4L h=256 lr=3e-05 split=7
============================================================
Training for 5000 steps
Step    1 | loss 1.7151 | val_acc=0.2693 val_loss=1.5575 val_f1_macro=0.1579 val_f1_weighted=0.2222 val_prec_macro=0.2079 val_rec_macro=0.2001 val_metric_name=acc val_metric=0.2693
Step   50 | loss 1.4076 | val_acc=0.3858 val_loss=1.3934 val_f1_macro=0.1820 val_f1_weighted=0.2946 val_prec_macro=0.2037 val_rec_macro=0.2325 val_metric_name=acc val_metric=0.3858
Step  100 | loss 1.3697 | val_acc=0.4031 val_loss=1.3711 val_f1_macro=0.2007 val_f1_weighted=0.3177 val_prec_macro=0.2371 val_rec_macro=0.2539 val_metric_name=acc val_metric=0.4031
Step  150 | loss 1.3381 | val_acc=0.4127 val_loss=1.3582 val_f1_macro=0.2157 val_f1_weighted=0.3351 val_prec_macro=0.2342 val_rec_macro=0.2652 val_metric_name=acc val_metric=0.4127
Step  200 | loss 1.3155 | val_acc=0.4147 val_loss=1.3554 val_f1_macro=0.2384 val_f1_weighted=0.3505 val_prec_macro=0.4151 val_rec_macro=0.2776 val_metric_name=acc val_metric=0.4147
Step  250 | loss 1.2909 | val_acc=0.4220 val_loss=1.3510 val_f1_macro=0.2698 val_f1_weighted=0.3707 val_prec_macro=0.4213 val_rec_macro=0.2951 val_metric_name=acc val_metric=0.4220
Step  300 | loss 1.2685 | val_acc=0.4235 val_loss=1.3486 val_f1_macro=0.2873 val_f1_weighted=0.3823 val_prec_macro=0.3967 val_rec_macro=0.3047 val_metric_name=acc val_metric=0.4235
Step  350 | loss 1.2369 | val_acc=0.4292 val_loss=1.3469 val_f1_macro=0.3058 val_f1_weighted=0.3944 val_prec_macro=0.3843 val_rec_macro=0.3164 val_metric_name=acc val_metric=0.4292
Step  400 | loss 1.2052 | val_acc=0.4343 val_loss=1.3485 val_f1_macro=0.3173 val_f1_weighted=0.4005 val_prec_macro=0.4018 val_rec_macro=0.3244 val_metric_name=acc val_metric=0.4343
Step  450 | loss 1.1799 | val_acc=0.4390 val_loss=1.3438 val_f1_macro=0.3309 val_f1_weighted=0.4095 val_prec_macro=0.4050 val_rec_macro=0.3341 val_metric_name=acc val_metric=0.4390
Step  500 | loss 1.1563 | val_acc=0.4488 val_loss=1.3397 val_f1_macro=0.3471 val_f1_weighted=0.4235 val_prec_macro=0.4148 val_rec_macro=0.3462 val_metric_name=acc val_metric=0.4488
