Loading data...

============================================================
Training amazon-ratings ResNet 5L h=256 lr=3e-05 split=2
============================================================
Training for 5000 steps
Step    1 | loss 1.7107 | val_acc=0.2615 val_loss=1.5921 val_f1_macro=0.1228 val_f1_weighted=0.1520 val_prec_macro=0.1953 val_rec_macro=0.2018 val_metric_name=acc val_metric=0.2615
Step   50 | loss 1.4419 | val_acc=0.3658 val_loss=1.4256 val_f1_macro=0.1092 val_f1_weighted=0.1997 val_prec_macro=0.1233 val_rec_macro=0.1992 val_metric_name=acc val_metric=0.3658
Step  100 | loss 1.4264 | val_acc=0.3684 val_loss=1.4075 val_f1_macro=0.1230 val_f1_weighted=0.2179 val_prec_macro=0.1550 val_rec_macro=0.2028 val_metric_name=acc val_metric=0.3684
Step  150 | loss 1.4088 | val_acc=0.3733 val_loss=1.3972 val_f1_macro=0.1563 val_f1_weighted=0.2613 val_prec_macro=0.1527 val_rec_macro=0.2137 val_metric_name=acc val_metric=0.3733
Step  200 | loss 1.4010 | val_acc=0.3820 val_loss=1.3902 val_f1_macro=0.1770 val_f1_weighted=0.2878 val_prec_macro=0.2220 val_rec_macro=0.2268 val_metric_name=acc val_metric=0.3820
Step  250 | loss 1.3904 | val_acc=0.3840 val_loss=1.3862 val_f1_macro=0.1837 val_f1_weighted=0.2958 val_prec_macro=0.2140 val_rec_macro=0.2315 val_metric_name=acc val_metric=0.3840
Step  300 | loss 1.3820 | val_acc=0.3879 val_loss=1.3837 val_f1_macro=0.1906 val_f1_weighted=0.3041 val_prec_macro=0.2263 val_rec_macro=0.2369 val_metric_name=acc val_metric=0.3879
Step  350 | loss 1.3793 | val_acc=0.3900 val_loss=1.3815 val_f1_macro=0.1963 val_f1_weighted=0.3099 val_prec_macro=0.3517 val_rec_macro=0.2400 val_metric_name=acc val_metric=0.3900
Step  400 | loss 1.3654 | val_acc=0.3911 val_loss=1.3807 val_f1_macro=0.2029 val_f1_weighted=0.3168 val_prec_macro=0.2950 val_rec_macro=0.2432 val_metric_name=acc val_metric=0.3911
Step  450 | loss 1.3548 | val_acc=0.3925 val_loss=1.3802 val_f1_macro=0.2136 val_f1_weighted=0.3264 val_prec_macro=0.3246 val_rec_macro=0.2475 val_metric_name=acc val_metric=0.3925
Step  500 | loss 1.3476 | val_acc=0.3946 val_loss=1.3803 val_f1_macro=0.2230 val_f1_weighted=0.3350 val_prec_macro=0.3230 val_rec_macro=0.2520 val_metric_name=acc val_metric=0.3946
Step  550 | loss 1.3392 | val_acc=0.3960 val_loss=1.3813 val_f1_macro=0.2289 val_f1_weighted=0.3408 val_prec_macro=0.2947 val_rec_macro=0.2550 val_metric_name=acc val_metric=0.3960
Step  600 | loss 1.3276 | val_acc=0.3990 val_loss=1.3823 val_f1_macro=0.2411 val_f1_weighted=0.3498 val_prec_macro=0.3071 val_rec_macro=0.2615 val_metric_name=acc val_metric=0.3990
Step  650 | loss 1.3126 | val_acc=0.4021 val_loss=1.3856 val_f1_macro=0.2535 val_f1_weighted=0.3592 val_prec_macro=0.5084 val_rec_macro=0.2687 val_metric_name=acc val_metric=0.4021
Step  700 | loss 1.2946 | val_acc=0.4023 val_loss=1.3892 val_f1_macro=0.2633 val_f1_weighted=0.3657 val_prec_macro=0.3922 val_rec_macro=0.2733 val_metric_name=acc val_metric=0.4023
Step  750 | loss 1.2698 | val_acc=0.4029 val_loss=1.3954 val_f1_macro=0.2720 val_f1_weighted=0.3712 val_prec_macro=0.3692 val_rec_macro=0.2784 val_metric_name=acc val_metric=0.4029
