Loading data...

============================================================
Training amazon-ratings GT-sep 5L h=256 lr=3e-05 split=1
============================================================
Training for 5000 steps
Step    1 | loss 1.7781 | val_acc=0.3480 val_loss=1.6131 val_f1_macro=0.1505 val_f1_weighted=0.2385 val_prec_macro=0.2714 val_rec_macro=0.2044 val_metric_name=acc val_metric=0.3480
Step   50 | loss 1.4116 | val_acc=0.3750 val_loss=1.3985 val_f1_macro=0.1407 val_f1_weighted=0.2416 val_prec_macro=0.1606 val_rec_macro=0.2097 val_metric_name=acc val_metric=0.3750
Step  100 | loss 1.3912 | val_acc=0.3889 val_loss=1.3816 val_f1_macro=0.1743 val_f1_weighted=0.2859 val_prec_macro=0.1607 val_rec_macro=0.2274 val_metric_name=acc val_metric=0.3889
Step  150 | loss 1.3656 | val_acc=0.4054 val_loss=1.3614 val_f1_macro=0.1977 val_f1_weighted=0.3158 val_prec_macro=0.2422 val_rec_macro=0.2468 val_metric_name=acc val_metric=0.4054
Step  200 | loss 1.3385 | val_acc=0.4145 val_loss=1.3493 val_f1_macro=0.2220 val_f1_weighted=0.3436 val_prec_macro=0.2422 val_rec_macro=0.2624 val_metric_name=acc val_metric=0.4145
Step  250 | loss 1.3168 | val_acc=0.4202 val_loss=1.3432 val_f1_macro=0.2437 val_f1_weighted=0.3642 val_prec_macro=0.3093 val_rec_macro=0.2759 val_metric_name=acc val_metric=0.4202
Step  300 | loss 1.2875 | val_acc=0.4264 val_loss=1.3397 val_f1_macro=0.2622 val_f1_weighted=0.3779 val_prec_macro=0.3515 val_rec_macro=0.2878 val_metric_name=acc val_metric=0.4264
Step  350 | loss 1.2598 | val_acc=0.4346 val_loss=1.3352 val_f1_macro=0.2809 val_f1_weighted=0.3919 val_prec_macro=0.3758 val_rec_macro=0.3001 val_metric_name=acc val_metric=0.4346
Step  400 | loss 1.2373 | val_acc=0.4439 val_loss=1.3296 val_f1_macro=0.3020 val_f1_weighted=0.4063 val_prec_macro=0.3960 val_rec_macro=0.3137 val_metric_name=acc val_metric=0.4439
Step  450 | loss 1.2107 | val_acc=0.4475 val_loss=1.3314 val_f1_macro=0.3140 val_f1_weighted=0.4131 val_prec_macro=0.3882 val_rec_macro=0.3235 val_metric_name=acc val_metric=0.4475
Step  500 | loss 1.1886 | val_acc=0.4512 val_loss=1.3280 val_f1_macro=0.3330 val_f1_weighted=0.4218 val_prec_macro=0.4050 val_rec_macro=0.3353 val_metric_name=acc val_metric=0.4512
Step  550 | loss 1.1575 | val_acc=0.4508 val_loss=1.3335 val_f1_macro=0.3362 val_f1_weighted=0.4207 val_prec_macro=0.4066 val_rec_macro=0.3380 val_metric_name=acc val_metric=0.4508
Step  600 | loss 1.1309 | val_acc=0.4534 val_loss=1.3301 val_f1_macro=0.3479 val_f1_weighted=0.4292 val_prec_macro=0.4086 val_rec_macro=0.3443 val_metric_name=acc val_metric=0.4534
Step  650 | loss 1.1058 | val_acc=0.4586 val_loss=1.3476 val_f1_macro=0.3588 val_f1_weighted=0.4329 val_prec_macro=0.4244 val_rec_macro=0.3553 val_metric_name=acc val_metric=0.4586
Step  700 | loss 1.0766 | val_acc=0.4630 val_loss=1.3439 val_f1_macro=0.3710 val_f1_weighted=0.4436 val_prec_macro=0.4208 val_rec_macro=0.3635 val_metric_name=acc val_metric=0.4630
Step  750 | loss 1.0499 | val_acc=0.4682 val_loss=1.3530 val_f1_macro=0.3740 val_f1_weighted=0.4480 val_prec_macro=0.4237 val_rec_macro=0.3684 val_metric_name=acc val_metric=0.4682
Step  800 | loss 1.0185 | val_acc=0.4738 val_loss=1.3698 val_f1_macro=0.3850 val_f1_weighted=0.4573 val_prec_macro=0.4263 val_rec_macro=0.3771 val_metric_name=acc val_metric=0.4738
Step  850 | loss 0.9980 | val_acc=0.4751 val_loss=1.3849 val_f1_macro=0.3878 val_f1_weighted=0.4577 val_prec_macro=0.4307 val_rec_macro=0.3806 val_metric_name=acc val_metric=0.4751
Step  900 | loss 0.9663 | val_acc=0.4837 val_loss=1.3958 val_f1_macro=0.4033 val_f1_weighted=0.4697 val_prec_macro=0.4407 val_rec_macro=0.3942 val_metric_name=acc val_metric=0.4837
Step  950 | loss 0.9419 | val_acc=0.4900 val_loss=1.4163 val_f1_macro=0.4115 val_f1_weighted=0.4773 val_prec_macro=0.4473 val_rec_macro=0.4009 val_metric_name=acc val_metric=0.4900
Step 1000 | loss 0.9119 | val_acc=0.4958 val_loss=1.4391 val_f1_macro=0.4195 val_f1_weighted=0.4828 val_prec_macro=0.4554 val_rec_macro=0.4088 val_metric_name=acc val_metric=0.4958
Step 1050 | loss 0.8861 | val_acc=0.4983 val_loss=1.4568 val_f1_macro=0.4276 val_f1_weighted=0.4867 val_prec_macro=0.4614 val_rec_macro=0.4171 val_metric_name=acc val_metric=0.4983
Step 1100 | loss 0.8574 | val_acc=0.5009 val_loss=1.4831 val_f1_macro=0.4345 val_f1_weighted=0.4898 val_prec_macro=0.4669 val_rec_macro=0.4225 val_metric_name=acc val_metric=0.5009
Step 1150 | loss 0.8250 | val_acc=0.5051 val_loss=1.5055 val_f1_macro=0.4397 val_f1_weighted=0.4952 val_prec_macro=0.4708 val_rec_macro=0.4283 val_metric_name=acc val_metric=0.5051
Step 1200 | loss 0.7954 | val_acc=0.5055 val_loss=1.5327 val_f1_macro=0.4453 val_f1_weighted=0.4967 val_prec_macro=0.4711 val_rec_macro=0.4348 val_metric_name=acc val_metric=0.5055
