epoch,train_mean_member_ce,valid_pooled_accuracy,valid_pooled_ce,train_step_seconds,validation_seconds,elapsed_seconds,is_selected_so_far
1,3.707895517349243,0.0762777253985405,3.337371349334717,0.18771109730005264,0.029558181762695312,0.22600942105054855,1
2,3.3214662075042725,0.07641195505857468,3.1225686073303223,0.05506053566932678,0.021938107907772064,0.3118767812848091,1
3,3.187278985977173,0.1749723106622696,2.9389467239379883,0.054792970418930054,0.022004686295986176,0.3956877589225769,1
4,3.112622022628784,0.24114902317523956,2.86130952835083,0.05507610738277435,0.022080034017562866,0.48001017421483994,1
5,3.0600173473358154,0.2191348671913147,2.8245928287506104,0.054807163774967194,0.02194800227880478,0.5568620041012764,0
6,3.011263847351074,0.24970635771751404,2.7570395469665527,0.05466783046722412,0.021860271692276,0.6398723423480988,1
7,2.949291706085205,0.2925601303577423,2.6261329650878906,0.054623641073703766,0.02193288505077362,0.7232324555516243,1
8,2.871177911758423,0.30326518416404724,2.4905710220336914,0.054614342749118805,0.02194266766309738,0.8092853650450706,1
9,2.776245594024658,0.32756131887435913,2.3883213996887207,0.05454783886671066,0.021964751183986664,0.8935451805591583,1
10,2.690600633621216,0.35226014256477356,2.3067562580108643,0.05513843894004822,0.021965384483337402,0.977092795073986,1
11,2.6260735988616943,0.3680996000766754,2.2734813690185547,0.054731011390686035,0.021921798586845398,1.0607636868953705,1
12,2.555694580078125,0.3825967013835907,2.2299015522003174,0.054649703204631805,0.022030644118785858,1.1448643431067467,1
13,2.4881842136383057,0.4063558876514435,2.174677610397339,0.05491400510072708,0.021929092705249786,1.2288284078240395,1
14,2.4278218746185303,0.4207523465156555,2.129636526107788,0.0546298623085022,0.021912477910518646,1.312816970050335,1
15,2.372096061706543,0.4253498315811157,2.085423469543457,0.05465307831764221,0.021911367774009705,1.3972411006689072,1
16,2.3171379566192627,0.4363904595375061,2.039584159851074,0.05463002622127533,0.021916426718235016,1.4823944196105003,1
17,2.2654001712799072,0.45635756850242615,1.987334966659546,0.05471014231443405,0.021973304450511932,1.5646596476435661,1
18,2.2175140380859375,0.46968016028404236,1.9364241361618042,0.05460674315690994,0.021923400461673737,1.646992638707161,1
19,2.168431282043457,0.4780697226524353,1.894568920135498,0.05466634780168533,0.021863505244255066,1.7297903895378113,1
20,2.1229236125946045,0.48666059970855713,1.8531099557876587,0.0546196773648262,0.02188538759946823,1.8143988251686096,1
21,2.075908660888672,0.4943789839744568,1.8162739276885986,0.0545896515250206,0.021870963275432587,1.8999749794602394,1
22,2.038640022277832,0.4970300793647766,1.7859715223312378,0.05461738258600235,0.021941520273685455,1.9833504930138588,1
23,1.9966537952423096,0.5068290829658508,1.7501379251480103,0.05461481213569641,0.02192658931016922,2.0656242594122887,1
24,1.9550522565841675,0.5292794704437256,1.7017239332199097,0.05457506328821182,0.021976783871650696,2.1489989906549454,1
25,1.91671621799469,0.5432397127151489,1.6606587171554565,0.054547019302845,0.02189311385154724,2.231101907789707,1
26,1.8821109533309937,0.5476693511009216,1.6302175521850586,0.054542720317840576,0.021884500980377197,2.3137301951646805,1
27,1.846773624420166,0.5566965341567993,1.598836064338684,0.05458652228116989,0.02191363275051117,2.396722860634327,1
