seed,variant,selected_epoch,valid_accuracy,valid_ce,test_accuracy,test_ce,parameter_count,trainable_parameter_count,epochs_run,train_step_seconds_total,validation_seconds_total,total_seconds,mean_train_step_ms,median_train_step_ms,peak_allocated_mib,checkpoint_sha256
0,base,299,0.7154937982559204,0.9264612793922424,0.7083513736724854,0.9633749127388,187048,187048,300,16.475450985133648,6.590735070407391,24.10810149461031,54.918169950445495,54.500967264175415,2353.25048828125,379204cf18dd510b2cbfaeca5e81951de21bd691c3cdef1b5225733742a8608f
0,ens,300,0.7200576663017273,0.9050206542015076,0.7127954959869385,0.9386658668518066,748192,748192,300,65.45570472627878,25.893525183200836,94.2232535853982,218.18568242092928,217.88864210247993,2362.126953125,a6ce3ca14b1cbc141d27e34c5ac639633392a843c52449c30e156ff9869e8fd0
0,gnnm,296,0.6994194388389587,0.9768872857093811,0.6941752433776855,1.0067108869552612,189248,189248,300,67.02894450724125,25.701399140059948,94.04898922890425,223.4298150241375,223.3608514070511,2519.68359375,f151a02301b0bd91a8819eaa332e1c417575b767aa8cc8e45a486ffe2a9d90d4
1,base,294,0.7142521142959595,0.9349728226661682,0.7026932835578918,0.9734818339347839,187048,187048,300,16.452353470027447,6.626606769859791,24.049567840993404,54.84117823342483,54.79523912072182,2353.25048828125,f838eacf9f291b3e1b9176ece4ed87fae6c4875e1b1da56161d88a673dd2d3a6
1,ens,300,0.7180442214012146,0.9079880714416504,0.7101207971572876,0.9461424946784973,748192,748192,300,65.33647760003805,25.845936685800552,93.79207709431648,217.7882586667935,217.71715953946114,2362.126953125,e888257f02fdfb0f8bf7f0b31521b0938449463eeb9a9dba2de0df487f12fe2d
1,gnnm,300,0.69720458984375,0.9863268136978149,0.6879205107688904,1.023951530456543,189248,189248,300,67.12103674560785,25.79117936640978,94.24574953317642,223.73678915202618,223.5531322658062,2519.68359375,803465066b2a03dab16ff6ccac42f477dec697ba5e82a603a110b599f2a410c7
2,base,296,0.7165340781211853,0.9289557933807373,0.7081250548362732,0.9581562876701355,187048,187048,300,16.411331102252007,6.5736584439873695,23.921092942357063,54.70443700750669,54.57029864192009,2353.25048828125,2d0c5f4372194f06943c75138a83b8201e963c27d6ae566f1c5323561343c1ee
2,ens,299,0.7203933000564575,0.9092040657997131,0.7099767923355103,0.9459514617919922,748192,748192,300,65.44039717316628,25.891801357269287,93.78153652697802,218.13465724388757,217.53815189003944,2362.126953125,f7e72e759e3b93102f8a0696aa5cc7823fcfe5a3e12be4ba67e6723449f9424d
2,gnnm,300,0.6967683434486389,0.9815173149108887,0.6887023448944092,1.0189082622528076,189248,189248,300,68.3718177601695,25.774931110441685,95.53833293169737,227.90605920056504,223.68231788277626,2519.68359375,f8868e93bf5e8248e2f2878a56602a3a8afe1069cf63b844eaabe7b4b812b62a
