Loading data...

============================================================
Training TABM-minesweeper SAGE 1L h=256 lr=3e-05 split=4
============================================================
Training for 5000 steps
Step    1 | loss 1.0527 | val_acc=0.3460 val_roc_auc=0.4832 val_loss=0.7451 val_metric_name=roc_auc val_metric=0.4832
Step   50 | loss 0.5426 | val_acc=0.8000 val_roc_auc=0.6365 val_loss=0.5038 val_metric_name=roc_auc val_metric=0.6365
Step  100 | loss 0.5237 | val_acc=0.8000 val_roc_auc=0.6961 val_loss=0.4847 val_metric_name=roc_auc val_metric=0.6961
Step  150 | loss 0.4993 | val_acc=0.7996 val_roc_auc=0.7176 val_loss=0.4692 val_metric_name=roc_auc val_metric=0.7176
Step  200 | loss 0.4856 | val_acc=0.8024 val_roc_auc=0.7373 val_loss=0.4552 val_metric_name=roc_auc val_metric=0.7373
Step  250 | loss 0.4684 | val_acc=0.8056 val_roc_auc=0.7572 val_loss=0.4408 val_metric_name=roc_auc val_metric=0.7572
Step  300 | loss 0.4553 | val_acc=0.8096 val_roc_auc=0.7763 val_loss=0.4262 val_metric_name=roc_auc val_metric=0.7763
Step  350 | loss 0.4411 | val_acc=0.8152 val_roc_auc=0.7968 val_loss=0.4088 val_metric_name=roc_auc val_metric=0.7968
Step  400 | loss 0.4162 | val_acc=0.8236 val_roc_auc=0.8214 val_loss=0.3876 val_metric_name=roc_auc val_metric=0.8214
Step  450 | loss 0.3960 | val_acc=0.8236 val_roc_auc=0.8457 val_loss=0.3648 val_metric_name=roc_auc val_metric=0.8457
Step  500 | loss 0.3756 | val_acc=0.8300 val_roc_auc=0.8630 val_loss=0.3455 val_metric_name=roc_auc val_metric=0.8630
Step  550 | loss 0.3672 | val_acc=0.8356 val_roc_auc=0.8719 val_loss=0.3338 val_metric_name=roc_auc val_metric=0.8719
Step  600 | loss 0.3593 | val_acc=0.8364 val_roc_auc=0.8763 val_loss=0.3274 val_metric_name=roc_auc val_metric=0.8763
Step  650 | loss 0.3549 | val_acc=0.8380 val_roc_auc=0.8790 val_loss=0.3235 val_metric_name=roc_auc val_metric=0.8790
Step  700 | loss 0.3509 | val_acc=0.8452 val_roc_auc=0.8807 val_loss=0.3210 val_metric_name=roc_auc val_metric=0.8807
Step  750 | loss 0.3496 | val_acc=0.8460 val_roc_auc=0.8817 val_loss=0.3194 val_metric_name=roc_auc val_metric=0.8817
Step  800 | loss 0.3454 | val_acc=0.8484 val_roc_auc=0.8823 val_loss=0.3184 val_metric_name=roc_auc val_metric=0.8823
Step  850 | loss 0.3433 | val_acc=0.8464 val_roc_auc=0.8830 val_loss=0.3173 val_metric_name=roc_auc val_metric=0.8830
Step  900 | loss 0.3410 | val_acc=0.8452 val_roc_auc=0.8835 val_loss=0.3166 val_metric_name=roc_auc val_metric=0.8835
Step  950 | loss 0.3403 | val_acc=0.8460 val_roc_auc=0.8837 val_loss=0.3162 val_metric_name=roc_auc val_metric=0.8837
Step 1000 | loss 0.3366 | val_acc=0.8448 val_roc_auc=0.8840 val_loss=0.3157 val_metric_name=roc_auc val_metric=0.8840
Step 1050 | loss 0.3381 | val_acc=0.8460 val_roc_auc=0.8840 val_loss=0.3151 val_metric_name=roc_auc val_metric=0.8840
Step 1100 | loss 0.3348 | val_acc=0.8456 val_roc_auc=0.8843 val_loss=0.3148 val_metric_name=roc_auc val_metric=0.8843
Step 1150 | loss 0.3350 | val_acc=0.8456 val_roc_auc=0.8843 val_loss=0.3148 val_metric_name=roc_auc val_metric=0.8843
Step 1200 | loss 0.3314 | val_acc=0.8448 val_roc_auc=0.8846 val_loss=0.3143 val_metric_name=roc_auc val_metric=0.8846
Step 1250 | loss 0.3335 | val_acc=0.8460 val_roc_auc=0.8846 val_loss=0.3143 val_metric_name=roc_auc val_metric=0.8846
Step 1300 | loss 0.3346 | val_acc=0.8456 val_roc_auc=0.8847 val_loss=0.3141 val_metric_name=roc_auc val_metric=0.8847
Step 1350 | loss 0.3306 | val_acc=0.8464 val_roc_auc=0.8849 val_loss=0.3138 val_metric_name=roc_auc val_metric=0.8849
Step 1400 | loss 0.3315 | val_acc=0.8472 val_roc_auc=0.8849 val_loss=0.3137 val_metric_name=roc_auc val_metric=0.8849
Step 1450 | loss 0.3305 | val_acc=0.8464 val_roc_auc=0.8849 val_loss=0.3138 val_metric_name=roc_auc val_metric=0.8849
Step 1500 | loss 0.3299 | val_acc=0.8472 val_roc_auc=0.8848 val_loss=0.3135 val_metric_name=roc_auc val_metric=0.8848
Step 1550 | loss 0.3282 | val_acc=0.8480 val_roc_auc=0.8850 val_loss=0.3134 val_metric_name=roc_auc val_metric=0.8850
Step 1600 | loss 0.3289 | val_acc=0.8480 val_roc_auc=0.8851 val_loss=0.3132 val_metric_name=roc_auc val_metric=0.8851
Step 1650 | loss 0.3295 | val_acc=0.8480 val_roc_auc=0.8852 val_loss=0.3133 val_metric_name=roc_auc val_metric=0.8852
Step 1700 | loss 0.3265 | val_acc=0.8480 val_roc_auc=0.8854 val_loss=0.3131 val_metric_name=roc_auc val_metric=0.8854
Step 1750 | loss 0.3273 | val_acc=0.8476 val_roc_auc=0.8853 val_loss=0.3128 val_metric_name=roc_auc val_metric=0.8853
Step 1800 | loss 0.3259 | val_acc=0.8480 val_roc_auc=0.8853 val_loss=0.3130 val_metric_name=roc_auc val_metric=0.8853
Step 1850 | loss 0.3274 | val_acc=0.8476 val_roc_auc=0.8854 val_loss=0.3128 val_metric_name=roc_auc val_metric=0.8854
Step 1900 | loss 0.3234 | val_acc=0.8476 val_roc_auc=0.8856 val_loss=0.3128 val_metric_name=roc_auc val_metric=0.8856
