Loading data...

============================================================
Training TABM-minesweeper GCN 1L h=256 lr=3e-05 split=0
============================================================
Training for 5000 steps
Step    1 | loss 0.8037 | val_acc=0.7960 val_roc_auc=0.4067 val_loss=0.5590 val_metric_name=roc_auc val_metric=0.4067
Step   50 | loss 0.5064 | val_acc=0.8008 val_roc_auc=0.7626 val_loss=0.4477 val_metric_name=roc_auc val_metric=0.7626
Step  100 | loss 0.4692 | val_acc=0.8064 val_roc_auc=0.7873 val_loss=0.4213 val_metric_name=roc_auc val_metric=0.7873
Step  150 | loss 0.4476 | val_acc=0.8096 val_roc_auc=0.8004 val_loss=0.4071 val_metric_name=roc_auc val_metric=0.8004
Step  200 | loss 0.4307 | val_acc=0.8140 val_roc_auc=0.8087 val_loss=0.3980 val_metric_name=roc_auc val_metric=0.8087
Step  250 | loss 0.4205 | val_acc=0.8136 val_roc_auc=0.8141 val_loss=0.3927 val_metric_name=roc_auc val_metric=0.8141
Step  300 | loss 0.4181 | val_acc=0.8148 val_roc_auc=0.8168 val_loss=0.3892 val_metric_name=roc_auc val_metric=0.8168
Step  350 | loss 0.4080 | val_acc=0.8148 val_roc_auc=0.8184 val_loss=0.3871 val_metric_name=roc_auc val_metric=0.8184
Step  400 | loss 0.4043 | val_acc=0.8156 val_roc_auc=0.8195 val_loss=0.3853 val_metric_name=roc_auc val_metric=0.8195
Step  450 | loss 0.4042 | val_acc=0.8168 val_roc_auc=0.8207 val_loss=0.3838 val_metric_name=roc_auc val_metric=0.8207
Step  500 | loss 0.3994 | val_acc=0.8168 val_roc_auc=0.8213 val_loss=0.3827 val_metric_name=roc_auc val_metric=0.8213
Step  550 | loss 0.3969 | val_acc=0.8188 val_roc_auc=0.8217 val_loss=0.3817 val_metric_name=roc_auc val_metric=0.8217
Step  600 | loss 0.3953 | val_acc=0.8196 val_roc_auc=0.8231 val_loss=0.3806 val_metric_name=roc_auc val_metric=0.8231
Step  650 | loss 0.3931 | val_acc=0.8220 val_roc_auc=0.8240 val_loss=0.3796 val_metric_name=roc_auc val_metric=0.8240
