dataset,model,num_layers,hidden_dim,lr,split,num_model_seeds,best_steps,individual_val_metrics,individual_val_accs,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
questions,ResNet,2,512,3e-05,6,4,"[320, 280, 270, 300]","[0.714, 0.7103, 0.7093, 0.7084]","[0.972, 0.9717, 0.9713, 0.9716]",roc_auc,0.7545890410958904,0.9719951152801514,0.12465082854032516,0.7545890410958904,,,,,roc_auc,0.7127292774304534,0.9717088937759399,0.13134746253490448,0.7127292774304534,,,,,roc_auc,0.6914393374416139,0.9718747138977051,0.13283708691596985,0.6914393374416139,,,,
questions,ResNet,3,512,3e-05,6,4,"[270, 250, 680, 630]","[0.713, 0.705, 0.7083, 0.7105]","[0.9717, 0.9715, 0.9683, 0.9642]",roc_auc,0.7952513724607313,0.9734668731689453,0.1114804670214653,0.7952513724607313,,,,,roc_auc,0.7148179577322503,0.971545398235321,0.12754318118095398,0.7148179577322503,,,,,roc_auc,0.6955660122509576,0.9715477228164673,0.13030396401882172,0.6955660122509576,,,,
questions,ResNet,4,512,3e-05,6,4,"[200, 260, 860, 230]","[0.7144, 0.7081, 0.7118, 0.7101]","[0.9715, 0.9717, 0.9636, 0.9714]",roc_auc,0.790990018992201,0.9732624888420105,0.11188657581806183,0.790990018992201,,,,,roc_auc,0.717460240490911,0.9717906713485718,0.12647318840026855,0.717460240490911,,,,,roc_auc,0.69355612559425,0.9722017645835876,0.1297987699508667,0.69355612559425,,,,
questions,ResNet,5,512,3e-05,6,4,"[650, 830, 680, 600]","[0.7147, 0.7148, 0.714, 0.7129]","[0.9607, 0.9603, 0.9576, 0.9586]",roc_auc,0.8320430759283954,0.9694194793701172,0.11105833202600479,0.8320430759283954,,,,,roc_auc,0.716736112313758,0.9609158039093018,0.14927607774734497,0.716736112313758,,,,,roc_auc,0.6947246536091377,0.961654782295227,0.15181785821914673,0.6947246536091377,,,,
questions,ResNet,1,512,3e-05,7,4,"[630, 870, 430, 460]","[0.726, 0.7269, 0.7307, 0.7357]","[0.9722, 0.9721, 0.972, 0.9722]",roc_auc,0.7765895433212684,0.9722403883934021,0.12085673958063126,0.7765895433212684,,,,,roc_auc,0.7319541185367346,0.972281277179718,0.12547503411769867,0.7319541185367346,,,,,roc_auc,0.71964136048893,0.9722835421562195,0.12535999715328217,0.71964136048893,,,,
questions,ResNet,2,512,3e-05,7,4,"[530, 420, 420, 430]","[0.7209, 0.7237, 0.7269, 0.7356]","[0.9722, 0.972, 0.972, 0.972]",roc_auc,0.7624180131502232,0.9726492166519165,0.1221773624420166,0.7624180131502232,,,,,roc_auc,0.72883443303373,0.9725266098976135,0.12537303566932678,0.72883443303373,,,,,roc_auc,0.7173161952302999,0.9724470376968384,0.12535709142684937,0.7173161952302999,,,,
questions,ResNet,3,512,3e-05,7,4,"[430, 450, 360, 340]","[0.7242, 0.7239, 0.7295, 0.734]","[0.9723, 0.972, 0.9716, 0.9718]",roc_auc,0.7566656853067326,0.9724857211112976,0.12143251299858093,0.7566656853067326,,,,,roc_auc,0.7297001079495928,0.9721994996070862,0.12390679866075516,0.7297001079495928,,,,,roc_auc,0.7150846553638922,0.9723653197288513,0.12423895299434662,0.7150846553638922,,,,
questions,ResNet,4,512,3e-05,7,4,"[330, 360, 350, 380]","[0.7225, 0.7215, 0.7265, 0.7329]","[0.972, 0.9713, 0.9715, 0.9719]",roc_auc,0.7551039952894723,0.9720768928527832,0.12087328732013702,0.7551039952894723,,,,,roc_auc,0.7277559761933625,0.9721177220344543,0.12374948710203171,0.7277559761933625,,,,,roc_auc,0.7139664610987072,0.9722835421562195,0.12382230162620544,0.7139664610987072,,,,
questions,ResNet,5,512,3e-05,7,4,"[410, 300, 340, 300]","[0.7237, 0.722, 0.7284, 0.732]","[0.9702, 0.9712, 0.9713, 0.9718]",roc_auc,0.7548727984344423,0.9722403883934021,0.11919352412223816,0.7548727984344423,,,,,roc_auc,0.7290102696430736,0.9713818430900574,0.12251888960599899,0.7290102696430736,,,,,roc_auc,0.714251377828676,0.9722835421562195,0.12255102396011353,0.714251377828676,,,,
questions,ResNet,1,512,3e-05,8,4,"[880, 820, 850, 870]","[0.7348, 0.731, 0.7355, 0.7345]","[0.9727, 0.9729, 0.9728, 0.9725]",roc_auc,0.8185201958101703,0.9726492166519165,0.11406432092189789,0.8185201958101703,,,,,roc_auc,0.7353784874357066,0.9726901054382324,0.12659476697444916,0.7353784874357066,,,,,roc_auc,0.7085374582379955,0.9738369584083557,0.12900325655937195,0.7085374582379955,,,,
