dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
questions,SAGE,3,4,512,0.9738348126411438,0.9650040864944458,0.9641075730323792,0.1380915641784668,,,,,0.7500729608481929
questions,SAGE,3,3,720,0.9757563471794128,0.9567456841468811,0.9565039277076721,0.166556715965271,,,,,0.733649266120076
questions,SAGE,3,5,620,0.9700735807418823,0.9555191993713379,0.9560951590538025,0.161618173122406,,,,,0.7335694940534601
questions,SAGE,3,6,751,0.9773098826408386,0.9551921486854553,0.9587932229042053,0.161573588848114,,,,,0.7235897891754732
questions,SAGE,3,8,520,0.9744480848312378,0.9677023887634277,0.9685226082801819,0.13546468317508698,,,,,0.7279969938283435
questions,SAGE,3,7,675,0.9740392565727234,0.9626328945159912,0.9614095091819763,0.15493839979171753,,,,,0.7264085946032062
questions,SAGE,3,9,522,0.9717497825622559,0.9596075415611267,0.9595290422439575,0.15404516458511353,,,,,0.7411501492695833
questions,SAGE,4,0,462,0.9718315601348877,0.9630417227745056,0.959038496017456,0.15382856130599976,,,,,0.735223581130847
questions,SAGE,4,1,660,0.9705641865730286,0.9584627747535706,0.9577303528785706,0.15924549102783203,,,,,0.7360966869771812
questions,SAGE,4,2,552,0.9716271758079529,0.9543744921684265,0.9553593397140503,0.16707924008369446,,,,,0.7491849626768319
questions,SAGE,4,4,477,0.9711774587631226,0.9605886936187744,0.9595290422439575,0.14874368906021118,,,,,0.7528671766229748
questions,SAGE,4,3,671,0.9724448323249817,0.9536386132240295,0.9538876414299011,0.17182354629039764,,,,,0.7369842233710221
questions,SAGE,4,6,579,0.9731807112693787,0.9532297849655151,0.9565039277076721,0.1670297086238861,,,,,0.7266292088134858
questions,SAGE,4,5,633,0.9671708941459656,0.9507767558097839,0.9501267075538635,0.17688028514385223,,,,,0.7368211004620084
questions,SAGE,4,8,485,0.9716680645942688,0.9645952582359314,0.9635352492332458,0.14524157345294952,,,,,0.7266834676721102
questions,SAGE,4,7,506,0.9701553583145142,0.9596075415611267,0.9583843946456909,0.1598157435655594,,,,,0.7385159394055538
questions,SAGE,4,9,494,0.9685609340667725,0.9596893191337585,0.9599378705024719,0.15348570048809052,,,,,0.7343701008291216
questions,SAGE,5,0,399,0.968928873538971,0.9622240662574768,0.9594473242759705,0.15168389678001404,,,,,0.7335408638472071
questions,SAGE,5,2,582,0.9621831774711609,0.9435813426971436,0.9461205005645752,0.19974200427532196,,,,,0.7502518996372738
questions,SAGE,5,1,618,0.964881420135498,0.9466884732246399,0.9469380974769592,0.18977293372154236,,,,,0.7392353887820386
questions,SAGE,5,4,393,0.965535581111908,0.9563368558883667,0.9558498859405518,0.15685461461544037,,,,,0.7552991279331531
questions,SAGE,5,3,586,0.9725674390792847,0.9538021087646484,0.953969419002533,0.17282821238040924,,,,,0.7388521134402657
questions,SAGE,5,5,487,0.9596893191337585,0.9439084529876709,0.945384681224823,0.19335520267486572,,,,,0.7374408058941283
questions,SAGE,5,6,615,0.9742436408996582,0.9543744921684265,0.9558498859405518,0.16817690432071686,,,,,0.7281662352894999
questions,SAGE,5,7,499,0.9703598022460938,0.9596893191337585,0.9587114453315735,0.16243402659893036,,,,,0.7379276348448082
questions,SAGE,5,8,448,0.971545398235321,0.9669665098190308,0.9654974937438965,0.13999857008457184,,,,,0.7192763253592052
questions,GAT,1,0,939,0.9735486507415771,0.9707277417182922,0.9681955575942993,0.13004173338413239,,,,,0.7564884359364502
questions,GAT,1,1,948,0.9724448323249817,0.9708912372589111,0.97015780210495,0.12410590052604675,,,,,0.7506492591934133
questions,SAGE,5,9,683,0.9718724489212036,0.952085018157959,0.9516801238059998,0.1881169080734253,,,,,0.7321958213752197
questions,GAT,1,2,902,0.9723221659660339,0.9703189134597778,0.970239520072937,0.12857133150100708,,,,,0.737945182390576
questions,GAT,1,3,985,0.9725266098976135,0.9710547924041748,0.9713841676712036,0.1263914853334427,,,,,0.7470045646707874
questions,GAT,1,4,725,0.9721177220344543,0.9701553583145142,0.9703212976455688,0.1233191266655922,,,,,0.7552476397396498
questions,GAT,1,5,1000,0.9729354381561279,0.9688470959663391,0.9698307514190674,0.12778513133525848,,,,,0.7540703379518782
questions,GAT,1,6,993,0.9738757014274597,0.9690924286842346,0.9692584276199341,0.13150642812252045,,,,,0.7409141809567569
questions,GAT,1,7,849,0.9723630547523499,0.9704824090003967,0.971792995929718,0.12223147600889206,,,,,0.76215675499701
questions,GAT,1,8,897,0.971545398235321,0.9712183475494385,0.9720382690429688,0.12485893815755844,,,,,0.7458159493337705
questions,GAT,1,9,704,0.9716680645942688,0.9711365699768066,0.9708118438720703,0.12085352838039398,,,,,0.7640720927064549
questions,GAT,2,0,506,0.9707686305046082,0.9698283076286316,0.9673779606819153,0.13068267703056335,,,,,0.7631690867656872
questions,GAT,2,1,802,0.9706459641456604,0.9666393995285034,0.9687678813934326,0.12719646096229553,,,,,0.7784151333728923
questions,GAT,2,2,917,0.9728536605834961,0.9659035205841064,0.9647616744041443,0.13401781022548676,,,,,0.7784676605658161
questions,GAT,2,3,830,0.9706868529319763,0.9667211771011353,0.9654157161712646,0.13327404856681824,,,,,0.7751993147221601
questions,GAT,2,4,901,0.9727718830108643,0.9691741466522217,0.9688496589660645,0.12688317894935608,,,,,0.7754476355836522
questions,GAT,2,5,900,0.9726492166519165,0.9656582474708557,0.9685226082801819,0.13070431351661682,,,,,0.7733777178493173
questions,GAT,2,6,612,0.9692150354385376,0.9677841663360596,0.966805636882782,0.1321016252040863,,,,,0.7629357736736018
questions,GAT,2,7,945,0.9636140465736389,0.9557645320892334,0.9589567184448242,0.14182308316230774,,,,,0.7818572230085268
questions,GAT,2,8,782,0.9703598022460938,0.9669665098190308,0.9654157161712646,0.13040921092033386,,,,,0.7709249865507297
questions,GAT,2,9,868,0.9647179245948792,0.9555191993713379,0.9594473242759705,0.14977988600730896,,,,,0.7764604291298496
questions,GAT,3,0,922,0.9733850955963135,0.9665576815605164,0.965006947517395,0.13630224764347076,,,,,0.7673300485559063
questions,GAT,3,1,862,0.9731398224830627,0.9690924286842346,0.969421923160553,0.12328630685806274,,,,,0.7812696111140613
questions,GAT,3,2,775,0.9727718830108643,0.9663123488426208,0.9667238593101501,0.12824030220508575,,,,,0.7749851653971633
questions,GAT,3,3,802,0.9742436408996582,0.9670482277870178,0.9683590531349182,0.12827837467193604,,,,,0.7700996746777371
