Loading data...

============================================================
amazon-ratings SAGE 1L h=256 lr=3e-05 split=4 (ensemble x4)
============================================================

  Training model seed 0 (seed=4000)
Training for 5000 steps
  [mseed=4000] Step    1 | loss 1.6466 | val_acc=0.3390 val_loss=1.5410 val_f1_macro=0.1483 val_f1_weighted=0.2347 val_prec_macro=0.1985 val_rec_macro=0.1985 val_metric_name=acc val_metric=0.3390
  [mseed=4000] Step   50 | loss 1.4369 | val_acc=0.3747 val_loss=1.4091 val_f1_macro=0.1421 val_f1_weighted=0.2434 val_prec_macro=0.2105 val_rec_macro=0.2098 val_metric_name=acc val_metric=0.3747
  [mseed=4000] Step  100 | loss 1.4108 | val_acc=0.3861 val_loss=1.3953 val_f1_macro=0.1670 val_f1_weighted=0.2763 val_prec_macro=0.2250 val_rec_macro=0.2224 val_metric_name=acc val_metric=0.3861
  [mseed=4000] Step  150 | loss 1.3885 | val_acc=0.3972 val_loss=1.3843 val_f1_macro=0.1901 val_f1_weighted=0.3058 val_prec_macro=0.2323 val_rec_macro=0.2361 val_metric_name=acc val_metric=0.3972
  [mseed=4000] Step  200 | loss 1.3749 | val_acc=0.4034 val_loss=1.3765 val_f1_macro=0.2027 val_f1_weighted=0.3214 val_prec_macro=0.2314 val_rec_macro=0.2443 val_metric_name=acc val_metric=0.4034
  [mseed=4000] Step  250 | loss 1.3504 | val_acc=0.4093 val_loss=1.3708 val_f1_macro=0.2164 val_f1_weighted=0.3375 val_prec_macro=0.4330 val_rec_macro=0.2524 val_metric_name=acc val_metric=0.4093
  [mseed=4000] Step  300 | loss 1.3360 | val_acc=0.4160 val_loss=1.3658 val_f1_macro=0.2289 val_f1_weighted=0.3519 val_prec_macro=0.2997 val_rec_macro=0.2613 val_metric_name=acc val_metric=0.4160
  [mseed=4000] Step  350 | loss 1.3166 | val_acc=0.4201 val_loss=1.3651 val_f1_macro=0.2418 val_f1_weighted=0.3629 val_prec_macro=0.3124 val_rec_macro=0.2697 val_metric_name=acc val_metric=0.4201
  [mseed=4000] Step  400 | loss 1.2892 | val_acc=0.4254 val_loss=1.3643 val_f1_macro=0.2583 val_f1_weighted=0.3753 val_prec_macro=0.3932 val_rec_macro=0.2793 val_metric_name=acc val_metric=0.4254
  [mseed=4000] Step  450 | loss 1.2600 | val_acc=0.4290 val_loss=1.3673 val_f1_macro=0.2689 val_f1_weighted=0.3837 val_prec_macro=0.3632 val_rec_macro=0.2868 val_metric_name=acc val_metric=0.4290
  [mseed=4000] Step  500 | loss 1.2269 | val_acc=0.4366 val_loss=1.3707 val_f1_macro=0.2815 val_f1_weighted=0.3946 val_prec_macro=0.3907 val_rec_macro=0.2950 val_metric_name=acc val_metric=0.4366
  [mseed=4000] Step  550 | loss 1.1806 | val_acc=0.4413 val_loss=1.3764 val_f1_macro=0.2999 val_f1_weighted=0.4045 val_prec_macro=0.4414 val_rec_macro=0.3062 val_metric_name=acc val_metric=0.4413
  [mseed=4000] Step  600 | loss 1.1343 | val_acc=0.4447 val_loss=1.3889 val_f1_macro=0.3178 val_f1_weighted=0.4112 val_prec_macro=0.4576 val_rec_macro=0.3167 val_metric_name=acc val_metric=0.4447
  [mseed=4000] Step  650 | loss 1.0865 | val_acc=0.4508 val_loss=1.4003 val_f1_macro=0.3350 val_f1_weighted=0.4222 val_prec_macro=0.4724 val_rec_macro=0.3276 val_metric_name=acc val_metric=0.4508
  [mseed=4000] Step  700 | loss 1.0353 | val_acc=0.4535 val_loss=1.4194 val_f1_macro=0.3452 val_f1_weighted=0.4270 val_prec_macro=0.4672 val_rec_macro=0.3348 val_metric_name=acc val_metric=0.4535
  [mseed=4000] Step  750 | loss 0.9745 | val_acc=0.4628 val_loss=1.4422 val_f1_macro=0.3623 val_f1_weighted=0.4402 val_prec_macro=0.4747 val_rec_macro=0.3480 val_metric_name=acc val_metric=0.4628
  [mseed=4000] Step  800 | loss 0.9205 | val_acc=0.4705 val_loss=1.4753 val_f1_macro=0.3720 val_f1_weighted=0.4492 val_prec_macro=0.4731 val_rec_macro=0.3567 val_metric_name=acc val_metric=0.4705
  [mseed=4000] Step  850 | loss 0.8676 | val_acc=0.4710 val_loss=1.5088 val_f1_macro=0.3785 val_f1_weighted=0.4525 val_prec_macro=0.4633 val_rec_macro=0.3622 val_metric_name=acc val_metric=0.4710
  [mseed=4000] Step  900 | loss 0.8191 | val_acc=0.4762 val_loss=1.5558 val_f1_macro=0.3862 val_f1_weighted=0.4588 val_prec_macro=0.4674 val_rec_macro=0.3688 val_metric_name=acc val_metric=0.4762
