Loading data...

============================================================
amazon-ratings ResNet 1L h=256 lr=3e-05 split=0 (ensemble x4)
============================================================

  Training model seed 0 (seed=0)
Training for 5000 steps
  [mseed=0] Step    1 | loss 1.6167 | val_acc=0.2329 val_loss=1.5723 val_f1_macro=0.1216 val_f1_weighted=0.1470 val_prec_macro=0.1724 val_rec_macro=0.1968 val_metric_name=acc val_metric=0.2329
  [mseed=0] Step   50 | loss 1.4481 | val_acc=0.3683 val_loss=1.4209 val_f1_macro=0.1432 val_f1_weighted=0.2433 val_prec_macro=0.2125 val_rec_macro=0.2070 val_metric_name=acc val_metric=0.3683
  [mseed=0] Step  100 | loss 1.4223 | val_acc=0.3771 val_loss=1.4064 val_f1_macro=0.1611 val_f1_weighted=0.2674 val_prec_macro=0.2290 val_rec_macro=0.2161 val_metric_name=acc val_metric=0.3771
  [mseed=0] Step  150 | loss 1.4127 | val_acc=0.3854 val_loss=1.3984 val_f1_macro=0.1780 val_f1_weighted=0.2895 val_prec_macro=0.2348 val_rec_macro=0.2264 val_metric_name=acc val_metric=0.3854
  [mseed=0] Step  200 | loss 1.3997 | val_acc=0.3898 val_loss=1.3942 val_f1_macro=0.1885 val_f1_weighted=0.3027 val_prec_macro=0.2363 val_rec_macro=0.2334 val_metric_name=acc val_metric=0.3898
  [mseed=0] Step  250 | loss 1.3829 | val_acc=0.3943 val_loss=1.3921 val_f1_macro=0.1975 val_f1_weighted=0.3138 val_prec_macro=0.2354 val_rec_macro=0.2398 val_metric_name=acc val_metric=0.3943
  [mseed=0] Step  300 | loss 1.3757 | val_acc=0.3916 val_loss=1.3913 val_f1_macro=0.2022 val_f1_weighted=0.3177 val_prec_macro=0.4300 val_rec_macro=0.2411 val_metric_name=acc val_metric=0.3916
  [mseed=0] Step  350 | loss 1.3620 | val_acc=0.3907 val_loss=1.3916 val_f1_macro=0.2094 val_f1_weighted=0.3254 val_prec_macro=0.4267 val_rec_macro=0.2437 val_metric_name=acc val_metric=0.3907
  [mseed=0] Step  400 | loss 1.3467 | val_acc=0.3905 val_loss=1.3925 val_f1_macro=0.2183 val_f1_weighted=0.3329 val_prec_macro=0.3098 val_rec_macro=0.2478 val_metric_name=acc val_metric=0.3905
  [mseed=0] Step  450 | loss 1.3431 | val_acc=0.3913 val_loss=1.3948 val_f1_macro=0.2250 val_f1_weighted=0.3389 val_prec_macro=0.2891 val_rec_macro=0.2516 val_metric_name=acc val_metric=0.3913
  [mseed=0] Step  500 | loss 1.3283 | val_acc=0.3925 val_loss=1.3980 val_f1_macro=0.2352 val_f1_weighted=0.3470 val_prec_macro=0.3380 val_rec_macro=0.2573 val_metric_name=acc val_metric=0.3925
  [mseed=0] Step  550 | loss 1.3124 | val_acc=0.3960 val_loss=1.4004 val_f1_macro=0.2488 val_f1_weighted=0.3571 val_prec_macro=0.3524 val_rec_macro=0.2648 val_metric_name=acc val_metric=0.3960
  [mseed=0] Step  600 | loss 1.2975 | val_acc=0.3975 val_loss=1.4035 val_f1_macro=0.2561 val_f1_weighted=0.3626 val_prec_macro=0.3497 val_rec_macro=0.2690 val_metric_name=acc val_metric=0.3975
  [mseed=0] Step  650 | loss 1.2770 | val_acc=0.4000 val_loss=1.4088 val_f1_macro=0.2640 val_f1_weighted=0.3684 val_prec_macro=0.3430 val_rec_macro=0.2745 val_metric_name=acc val_metric=0.4000
  [mseed=0] Step  700 | loss 1.2505 | val_acc=0.4062 val_loss=1.4146 val_f1_macro=0.2799 val_f1_weighted=0.3782 val_prec_macro=0.3756 val_rec_macro=0.2846 val_metric_name=acc val_metric=0.4062
  [mseed=0] Step  750 | loss 1.2308 | val_acc=0.4026 val_loss=1.4220 val_f1_macro=0.2855 val_f1_weighted=0.3783 val_prec_macro=0.3748 val_rec_macro=0.2872 val_metric_name=acc val_metric=0.4026
  [mseed=0] Step  800 | loss 1.2021 | val_acc=0.4041 val_loss=1.4285 val_f1_macro=0.2928 val_f1_weighted=0.3814 val_prec_macro=0.3772 val_rec_macro=0.2916 val_metric_name=acc val_metric=0.4041
  [mseed=0] Step  850 | loss 1.1792 | val_acc=0.4044 val_loss=1.4382 val_f1_macro=0.2974 val_f1_weighted=0.3840 val_prec_macro=0.3746 val_rec_macro=0.2949 val_metric_name=acc val_metric=0.4044
  [mseed=0] Step  900 | loss 1.1472 | val_acc=0.4094 val_loss=1.4476 val_f1_macro=0.3025 val_f1_weighted=0.3899 val_prec_macro=0.3671 val_rec_macro=0.2998 val_metric_name=acc val_metric=0.4094
  [mseed=0] Step  950 | loss 1.1213 | val_acc=0.4094 val_loss=1.4607 val_f1_macro=0.3089 val_f1_weighted=0.3911 val_prec_macro=0.3712 val_rec_macro=0.3042 val_metric_name=acc val_metric=0.4094
  [mseed=0] Step 1000 | loss 1.0840 | val_acc=0.4145 val_loss=1.4744 val_f1_macro=0.3164 val_f1_weighted=0.3977 val_prec_macro=0.3733 val_rec_macro=0.3106 val_metric_name=acc val_metric=0.4145
  [mseed=0] Step 1050 | loss 1.0542 | val_acc=0.4171 val_loss=1.4897 val_f1_macro=0.3258 val_f1_weighted=0.4016 val_prec_macro=0.3901 val_rec_macro=0.3175 val_metric_name=acc val_metric=0.4171
  [mseed=0] Step 1100 | loss 1.0170 | val_acc=0.4228 val_loss=1.5076 val_f1_macro=0.3320 val_f1_weighted=0.4087 val_prec_macro=0.3822 val_rec_macro=0.3242 val_metric_name=acc val_metric=0.4228
  [mseed=0] Step 1150 | loss 0.9898 | val_acc=0.4281 val_loss=1.5287 val_f1_macro=0.3429 val_f1_weighted=0.4149 val_prec_macro=0.3932 val_rec_macro=0.3328 val_metric_name=acc val_metric=0.4281
  [mseed=0] Step 1200 | loss 0.9670 | val_acc=0.4326 val_loss=1.5460 val_f1_macro=0.3508 val_f1_weighted=0.4211 val_prec_macro=0.3935 val_rec_macro=0.3404 val_metric_name=acc val_metric=0.4326
  [mseed=0] Step 1250 | loss 0.9351 | val_acc=0.4354 val_loss=1.5676 val_f1_macro=0.3561 val_f1_weighted=0.4243 val_prec_macro=0.3971 val_rec_macro=0.3452 val_metric_name=acc val_metric=0.4354
  [mseed=0] Step 1300 | loss 0.9085 | val_acc=0.4377 val_loss=1.5864 val_f1_macro=0.3590 val_f1_weighted=0.4273 val_prec_macro=0.4001 val_rec_macro=0.3474 val_metric_name=acc val_metric=0.4377
  [mseed=0] Step 1350 | loss 0.8768 | val_acc=0.4383 val_loss=1.6107 val_f1_macro=0.3638 val_f1_weighted=0.4289 val_prec_macro=0.4023 val_rec_macro=0.3519 val_metric_name=acc val_metric=0.4383
  [mseed=0] Step 1400 | loss 0.8569 | val_acc=0.4382 val_loss=1.6383 val_f1_macro=0.3673 val_f1_weighted=0.4294 val_prec_macro=0.4055 val_rec_macro=0.3550 val_metric_name=acc val_metric=0.4382
  [mseed=0] Step 1450 | loss 0.8431 | val_acc=0.4405 val_loss=1.6584 val_f1_macro=0.3718 val_f1_weighted=0.4325 val_prec_macro=0.4052 val_rec_macro=0.3601 val_metric_name=acc val_metric=0.4405
  [mseed=0] Step 1500 | loss 0.8170 | val_acc=0.4411 val_loss=1.6862 val_f1_macro=0.3740 val_f1_weighted=0.4337 val_prec_macro=0.4041 val_rec_macro=0.3624 val_metric_name=acc val_metric=0.4411
  [mseed=0] Step 1550 | loss 0.8010 | val_acc=0.4424 val_loss=1.7072 val_f1_macro=0.3800 val_f1_weighted=0.4360 val_prec_macro=0.4080 val_rec_macro=0.3680 val_metric_name=acc val_metric=0.4424
  [mseed=0] Step 1600 | loss 0.7731 | val_acc=0.4424 val_loss=1.7340 val_f1_macro=0.3811 val_f1_weighted=0.4361 val_prec_macro=0.4111 val_rec_macro=0.3688 val_metric_name=acc val_metric=0.4424
  [mseed=0] Step 1650 | loss 0.7594 | val_acc=0.4459 val_loss=1.7614 val_f1_macro=0.3842 val_f1_weighted=0.4398 val_prec_macro=0.4125 val_rec_macro=0.3721 val_metric_name=acc val_metric=0.4459
  [mseed=0] Step 1700 | loss 0.7248 | val_acc=0.4463 val_loss=1.7859 val_f1_macro=0.3855 val_f1_weighted=0.4407 val_prec_macro=0.4120 val_rec_macro=0.3737 val_metric_name=acc val_metric=0.4463
  [mseed=0] Step 1750 | loss 0.7156 | val_acc=0.4493 val_loss=1.8133 val_f1_macro=0.3902 val_f1_weighted=0.4437 val_prec_macro=0.4175 val_rec_macro=0.3778 val_metric_name=acc val_metric=0.4493
  [mseed=0] Step 1800 | loss 0.7023 | val_acc=0.4495 val_loss=1.8397 val_f1_macro=0.3892 val_f1_weighted=0.4442 val_prec_macro=0.4125 val_rec_macro=0.3781 val_metric_name=acc val_metric=0.4495
  [mseed=0] Step 1850 | loss 0.6729 | val_acc=0.4521 val_loss=1.8673 val_f1_macro=0.3933 val_f1_weighted=0.4468 val_prec_macro=0.4163 val_rec_macro=0.3821 val_metric_name=acc val_metric=0.4521
  [mseed=0] Step 1900 | loss 0.6692 | val_acc=0.4537 val_loss=1.8928 val_f1_macro=0.3943 val_f1_weighted=0.4487 val_prec_macro=0.4160 val_rec_macro=0.3835 val_metric_name=acc val_metric=0.4537
  [mseed=0] Step 1950 | loss 0.6476 | val_acc=0.4512 val_loss=1.9163 val_f1_macro=0.3925 val_f1_weighted=0.4464 val_prec_macro=0.4124 val_rec_macro=0.3821 val_metric_name=acc val_metric=0.4512
  [mseed=0] Step 2000 | loss 0.6351 | val_acc=0.4527 val_loss=1.9455 val_f1_macro=0.3942 val_f1_weighted=0.4483 val_prec_macro=0.4123 val_rec_macro=0.3845 val_metric_name=acc val_metric=0.4527
  [mseed=0] Step 2050 | loss 0.6147 | val_acc=0.4532 val_loss=1.9751 val_f1_macro=0.3965 val_f1_weighted=0.4489 val_prec_macro=0.4132 val_rec_macro=0.3872 val_metric_name=acc val_metric=0.4532
  [mseed=0] Step 2100 | loss 0.6017 | val_acc=0.4557 val_loss=1.9963 val_f1_macro=0.3990 val_f1_weighted=0.4515 val_prec_macro=0.4159 val_rec_macro=0.3893 val_metric_name=acc val_metric=0.4557
  [mseed=0] Step 2150 | loss 0.5901 | val_acc=0.4561 val_loss=2.0217 val_f1_macro=0.4007 val_f1_weighted=0.4521 val_prec_macro=0.4185 val_rec_macro=0.3907 val_metric_name=acc val_metric=0.4561
  [mseed=0] Step 2200 | loss 0.5687 | val_acc=0.4581 val_loss=2.0459 val_f1_macro=0.4028 val_f1_weighted=0.4540 val_prec_macro=0.4206 val_rec_macro=0.3927 val_metric_name=acc val_metric=0.4581
  [mseed=0] Step 2250 | loss 0.5631 | val_acc=0.4575 val_loss=2.0744 val_f1_macro=0.4042 val_f1_weighted=0.4540 val_prec_macro=0.4206 val_rec_macro=0.3945 val_metric_name=acc val_metric=0.4575
  [mseed=0] Step 2300 | loss 0.5569 | val_acc=0.4597 val_loss=2.0947 val_f1_macro=0.4050 val_f1_weighted=0.4562 val_prec_macro=0.4198 val_rec_macro=0.3960 val_metric_name=acc val_metric=0.4597
  [mseed=0] Step 2350 | loss 0.5409 | val_acc=0.4591 val_loss=2.1169 val_f1_macro=0.4055 val_f1_weighted=0.4558 val_prec_macro=0.4201 val_rec_macro=0.3967 val_metric_name=acc val_metric=0.4591
  [mseed=0] Step 2400 | loss 0.5294 | val_acc=0.4612 val_loss=2.1422 val_f1_macro=0.4066 val_f1_weighted=0.4577 val_prec_macro=0.4211 val_rec_macro=0.3978 val_metric_name=acc val_metric=0.4612
  [mseed=0] Step 2450 | loss 0.5099 | val_acc=0.4606 val_loss=2.1662 val_f1_macro=0.4081 val_f1_weighted=0.4574 val_prec_macro=0.4227 val_rec_macro=0.3989 val_metric_name=acc val_metric=0.4606
  [mseed=0] Step 2500 | loss 0.5118 | val_acc=0.4606 val_loss=2.1924 val_f1_macro=0.4068 val_f1_weighted=0.4573 val_prec_macro=0.4205 val_rec_macro=0.3983 val_metric_name=acc val_metric=0.4606
  [mseed=0] Step 2550 | loss 0.5035 | val_acc=0.4637 val_loss=2.2151 val_f1_macro=0.4105 val_f1_weighted=0.4605 val_prec_macro=0.4250 val_rec_macro=0.4013 val_metric_name=acc val_metric=0.4637
  [mseed=0] Step 2600 | loss 0.4939 | val_acc=0.4633 val_loss=2.2320 val_f1_macro=0.4103 val_f1_weighted=0.4603 val_prec_macro=0.4233 val_rec_macro=0.4020 val_metric_name=acc val_metric=0.4633
  [mseed=0] Step 2650 | loss 0.4862 | val_acc=0.4643 val_loss=2.2516 val_f1_macro=0.4103 val_f1_weighted=0.4610 val_prec_macro=0.4244 val_rec_macro=0.4015 val_metric_name=acc val_metric=0.4643
  [mseed=0] Step 2700 | loss 0.4849 | val_acc=0.4656 val_loss=2.2788 val_f1_macro=0.4103 val_f1_weighted=0.4624 val_prec_macro=0.4225 val_rec_macro=0.4024 val_metric_name=acc val_metric=0.4656
  [mseed=0] Step 2750 | loss 0.4583 | val_acc=0.4645 val_loss=2.2966 val_f1_macro=0.4109 val_f1_weighted=0.4616 val_prec_macro=0.4225 val_rec_macro=0.4033 val_metric_name=acc val_metric=0.4645
  [mseed=0] Step 2800 | loss 0.4656 | val_acc=0.4637 val_loss=2.3181 val_f1_macro=0.4103 val_f1_weighted=0.4609 val_prec_macro=0.4213 val_rec_macro=0.4030 val_metric_name=acc val_metric=0.4637
  [mseed=0] Step 2850 | loss 0.4442 | val_acc=0.4650 val_loss=2.3342 val_f1_macro=0.4107 val_f1_weighted=0.4621 val_prec_macro=0.4214 val_rec_macro=0.4036 val_metric_name=acc val_metric=0.4650
  [mseed=0] Step 2900 | loss 0.4464 | val_acc=0.4659 val_loss=2.3556 val_f1_macro=0.4119 val_f1_weighted=0.4630 val_prec_macro=0.4236 val_rec_macro=0.4043 val_metric_name=acc val_metric=0.4659
  [mseed=0] Step 2950 | loss 0.4423 | val_acc=0.4640 val_loss=2.3728 val_f1_macro=0.4093 val_f1_weighted=0.4610 val_prec_macro=0.4207 val_rec_macro=0.4019 val_metric_name=acc val_metric=0.4640
  [mseed=0] Step 3000 | loss 0.4420 | val_acc=0.4646 val_loss=2.3953 val_f1_macro=0.4090 val_f1_weighted=0.4616 val_prec_macro=0.4193 val_rec_macro=0.4024 val_metric_name=acc val_metric=0.4646
