step,train_mean_member_bce,valid_pooled_hits50,valid_pooled_bce,train_seconds,validation_seconds,elapsed_seconds,selected_so_far
20,0.3432752564549446,0.02786099460754943,0.4211229085922241,0.27034157887101173,0.11678867228329182,6.924862757325172,1
40,0.19659354910254478,0.1864223420544571,0.39576631784439087,0.2708817683160305,0.11863141134381294,13.830334713682532,1
60,0.1342078000307083,0.3161740230344185,0.33323854207992554,0.2709632907062769,0.11651779524981976,20.698210513219237,1
80,0.10136272013187408,0.3689334931096465,0.3280360996723175,0.2706775590777397,0.11607493832707405,27.544875618070364,1
100,0.08411983214318752,0.40952666267225885,0.32931551337242126,0.2701819874346256,0.11620187200605869,34.4427572209388,1
120,0.07309155724942684,0.445176752546435,0.3257870078086853,0.2706610970199108,0.11543391831219196,41.30653931386769,1
140,0.06375844217836857,0.4508521403368617,0.33830755949020386,0.2715903837233782,0.11679019033908844,48.16582598723471,1
160,0.058805400505661964,0.47838026762532454,0.3432828187942505,0.2709237299859524,0.1158154346048832,55.026418002322316,1
180,0.05294601991772652,0.5016310498635244,0.34141427278518677,0.2708046603947878,0.11661519668996334,61.878025038167834,1
200,0.05027407128363848,0.5120664403168896,0.359906405210495,0.27144500985741615,0.11633933521807194,68.7532442305237,1
220,0.04690990410745144,0.5297583383263431,0.3778861165046692,0.27086180076003075,0.11548964120447636,75.59302921034396,1
240,0.042890927754342556,0.5419579255708674,0.3678584694862366,0.27077912352979183,0.11644743382930756,82.44187656603754,1
260,0.041659850627183914,0.5384961054523667,0.3712546229362488,0.27092991955578327,0.11612986400723457,89.31376307271421,0
280,0.039054795168340206,0.5401271553158911,0.37799742817878723,0.27118589356541634,0.11645969562232494,96.16714448109269,0
300,0.03651489596813917,0.5416749883496438,0.40907275676727295,0.27061179652810097,0.11477718874812126,103.02072837390006,0
320,0.03679826017469168,0.5427068770388124,0.3990630507469177,0.2710349205881357,0.11592436768114567,109.88067464344203,1
340,0.03547890856862068,0.5479828240463351,0.41542917490005493,0.2706810813397169,0.11653434112668037,116.75896137394011,1
360,0.033463478088378906,0.5543405898408894,0.42655980587005615,0.27076653577387333,0.11642020009458065,123.6167649384588,1
380,0.03212970681488514,0.5562545769256374,0.42701593041419983,0.2708830591291189,0.11643766798079014,130.48580620996654,1
400,0.03101783338934183,0.55295919046668,0.43340688943862915,0.270438726991415,0.11602002754807472,137.31319450587034,0
