Loading data...

============================================================
questions ResNet 1L h=256 lr=3e-05 split=3 (ensemble x4)
============================================================

  Training model seed 0 (seed=3000)
Training for 5000 steps
  [mseed=3000] Step    1 | loss 0.8522 | val_acc=0.2431 val_roc_auc=0.5135 val_loss=0.8043 val_metric_name=roc_auc val_metric=0.5135
  [mseed=3000] Step   50 | loss 0.1484 | val_acc=0.9701 val_roc_auc=0.5029 val_loss=0.1370 val_metric_name=roc_auc val_metric=0.5029
  [mseed=3000] Step  100 | loss 0.1350 | val_acc=0.9702 val_roc_auc=0.5266 val_loss=0.1442 val_metric_name=roc_auc val_metric=0.5266
  [mseed=3000] Step  150 | loss 0.1319 | val_acc=0.9702 val_roc_auc=0.5797 val_loss=0.1448 val_metric_name=roc_auc val_metric=0.5797
  [mseed=3000] Step  200 | loss 0.1300 | val_acc=0.9702 val_roc_auc=0.6344 val_loss=0.1432 val_metric_name=roc_auc val_metric=0.6344
  [mseed=3000] Step  250 | loss 0.1284 | val_acc=0.9706 val_roc_auc=0.6473 val_loss=0.1414 val_metric_name=roc_auc val_metric=0.6473
  [mseed=3000] Step  300 | loss 0.1263 | val_acc=0.9712 val_roc_auc=0.6578 val_loss=0.1397 val_metric_name=roc_auc val_metric=0.6578
  [mseed=3000] Step  350 | loss 0.1252 | val_acc=0.9712 val_roc_auc=0.6667 val_loss=0.1383 val_metric_name=roc_auc val_metric=0.6667
  [mseed=3000] Step  400 | loss 0.1234 | val_acc=0.9712 val_roc_auc=0.6748 val_loss=0.1371 val_metric_name=roc_auc val_metric=0.6748
  [mseed=3000] Step  450 | loss 0.1229 | val_acc=0.9713 val_roc_auc=0.6813 val_loss=0.1363 val_metric_name=roc_auc val_metric=0.6813
  [mseed=3000] Step  500 | loss 0.1207 | val_acc=0.9713 val_roc_auc=0.6862 val_loss=0.1355 val_metric_name=roc_auc val_metric=0.6862
  [mseed=3000] Step  550 | loss 0.1204 | val_acc=0.9712 val_roc_auc=0.6893 val_loss=0.1350 val_metric_name=roc_auc val_metric=0.6893
