Loading data...

============================================================
questions TAG 1L h=256 lr=3e-05 split=9 (ensemble x4)
============================================================

  Training model seed 0 (seed=9000)
Training for 5000 steps
  [mseed=9000] Step    1 | loss 0.7029 | val_acc=0.9526 val_roc_auc=0.4422 val_loss=0.5452 val_metric_name=roc_auc val_metric=0.4422
  [mseed=9000] Step   50 | loss 0.1341 | val_acc=0.9702 val_roc_auc=0.6315 val_loss=0.1457 val_metric_name=roc_auc val_metric=0.6315
  [mseed=9000] Step  100 | loss 0.1296 | val_acc=0.9702 val_roc_auc=0.6840 val_loss=0.1377 val_metric_name=roc_auc val_metric=0.6840
  [mseed=9000] Step  150 | loss 0.1273 | val_acc=0.9701 val_roc_auc=0.6976 val_loss=0.1352 val_metric_name=roc_auc val_metric=0.6976
  [mseed=9000] Step  200 | loss 0.1244 | val_acc=0.9700 val_roc_auc=0.7065 val_loss=0.1336 val_metric_name=roc_auc val_metric=0.7065
  [mseed=9000] Step  250 | loss 0.1232 | val_acc=0.9699 val_roc_auc=0.7147 val_loss=0.1328 val_metric_name=roc_auc val_metric=0.7147
  [mseed=9000] Step  300 | loss 0.1208 | val_acc=0.9707 val_roc_auc=0.7231 val_loss=0.1321 val_metric_name=roc_auc val_metric=0.7231
  [mseed=9000] Step  350 | loss 0.1192 | val_acc=0.9708 val_roc_auc=0.7313 val_loss=0.1314 val_metric_name=roc_auc val_metric=0.7313
  [mseed=9000] Step  400 | loss 0.1179 | val_acc=0.9709 val_roc_auc=0.7390 val_loss=0.1308 val_metric_name=roc_auc val_metric=0.7390
  [mseed=9000] Step  450 | loss 0.1157 | val_acc=0.9711 val_roc_auc=0.7458 val_loss=0.1302 val_metric_name=roc_auc val_metric=0.7458
  [mseed=9000] Step  500 | loss 0.1155 | val_acc=0.9711 val_roc_auc=0.7519 val_loss=0.1297 val_metric_name=roc_auc val_metric=0.7519
  [mseed=9000] Step  550 | loss 0.1142 | val_acc=0.9714 val_roc_auc=0.7567 val_loss=0.1294 val_metric_name=roc_auc val_metric=0.7567
  [mseed=9000] Step  600 | loss 0.1128 | val_acc=0.9713 val_roc_auc=0.7608 val_loss=0.1291 val_metric_name=roc_auc val_metric=0.7608
  [mseed=9000] Step  650 | loss 0.1112 | val_acc=0.9714 val_roc_auc=0.7641 val_loss=0.1287 val_metric_name=roc_auc val_metric=0.7641
  [mseed=9000] Step  700 | loss 0.1107 | val_acc=0.9713 val_roc_auc=0.7671 val_loss=0.1283 val_metric_name=roc_auc val_metric=0.7671
  [mseed=9000] Step  750 | loss 0.1092 | val_acc=0.9715 val_roc_auc=0.7694 val_loss=0.1285 val_metric_name=roc_auc val_metric=0.7694
  [mseed=9000] Step  800 | loss 0.1097 | val_acc=0.9714 val_roc_auc=0.7716 val_loss=0.1284 val_metric_name=roc_auc val_metric=0.7716
  [mseed=9000] Step  850 | loss 0.1082 | val_acc=0.9714 val_roc_auc=0.7738 val_loss=0.1285 val_metric_name=roc_auc val_metric=0.7738
  [mseed=9000] Step  900 | loss 0.1074 | val_acc=0.9715 val_roc_auc=0.7751 val_loss=0.1291 val_metric_name=roc_auc val_metric=0.7751
  [mseed=9000] Step  950 | loss 0.1065 | val_acc=0.9715 val_roc_auc=0.7770 val_loss=0.1291 val_metric_name=roc_auc val_metric=0.7770
  [mseed=9000] Step 1000 | loss 0.1056 | val_acc=0.9716 val_roc_auc=0.7786 val_loss=0.1296 val_metric_name=roc_auc val_metric=0.7786
  [mseed=9000] Step 1050 | loss 0.1041 | val_acc=0.9718 val_roc_auc=0.7795 val_loss=0.1299 val_metric_name=roc_auc val_metric=0.7795
  [mseed=9000] Step 1100 | loss 0.1039 | val_acc=0.9718 val_roc_auc=0.7801 val_loss=0.1298 val_metric_name=roc_auc val_metric=0.7801
  [mseed=9000] Step 1150 | loss 0.1031 | val_acc=0.9716 val_roc_auc=0.7810 val_loss=0.1304 val_metric_name=roc_auc val_metric=0.7810
  [mseed=9000] Step 1200 | loss 0.1017 | val_acc=0.9715 val_roc_auc=0.7812 val_loss=0.1310 val_metric_name=roc_auc val_metric=0.7812
  [mseed=9000] Step 1250 | loss 0.1004 | val_acc=0.9715 val_roc_auc=0.7818 val_loss=0.1310 val_metric_name=roc_auc val_metric=0.7818
  [mseed=9000] Step 1300 | loss 0.0986 | val_acc=0.9711 val_roc_auc=0.7819 val_loss=0.1314 val_metric_name=roc_auc val_metric=0.7819
  [mseed=9000] Step 1350 | loss 0.0982 | val_acc=0.9713 val_roc_auc=0.7820 val_loss=0.1323 val_metric_name=roc_auc val_metric=0.7820
  [mseed=9000] Step 1400 | loss 0.0965 | val_acc=0.9711 val_roc_auc=0.7817 val_loss=0.1327 val_metric_name=roc_auc val_metric=0.7817
  [mseed=9000] Step 1450 | loss 0.0950 | val_acc=0.9711 val_roc_auc=0.7820 val_loss=0.1331 val_metric_name=roc_auc val_metric=0.7820
  [mseed=9000] Step 1500 | loss 0.0930 | val_acc=0.9714 val_roc_auc=0.7814 val_loss=0.1341 val_metric_name=roc_auc val_metric=0.7814
  [mseed=9000] Step 1550 | loss 0.0930 | val_acc=0.9712 val_roc_auc=0.7809 val_loss=0.1348 val_metric_name=roc_auc val_metric=0.7809
  [mseed=9000] Step 1600 | loss 0.0910 | val_acc=0.9713 val_roc_auc=0.7810 val_loss=0.1350 val_metric_name=roc_auc val_metric=0.7810
  [mseed=9000] Step 1650 | loss 0.0872 | val_acc=0.9709 val_roc_auc=0.7786 val_loss=0.1370 val_metric_name=roc_auc val_metric=0.7786
  [mseed=9000] Step 1700 | loss 0.0874 | val_acc=0.9710 val_roc_auc=0.7776 val_loss=0.1389 val_metric_name=roc_auc val_metric=0.7776
  [mseed=9000] Step 1750 | loss 0.0853 | val_acc=0.9708 val_roc_auc=0.7765 val_loss=0.1396 val_metric_name=roc_auc val_metric=0.7765
  [mseed=9000] Early stopping at step 1760
  [mseed=9000] Best val_roc_auc=0.7823 (val_acc=0.9712) @ step 1460

  Training model seed 1 (seed=9001)
Training for 5000 steps
  [mseed=9001] Step    1 | loss 0.7859 | val_acc=0.5183 val_roc_auc=0.5937 val_loss=0.6862 val_metric_name=roc_auc val_metric=0.5937
  [mseed=9001] Step   50 | loss 0.1332 | val_acc=0.9702 val_roc_auc=0.6181 val_loss=0.1460 val_metric_name=roc_auc val_metric=0.6181
  [mseed=9001] Step  100 | loss 0.1297 | val_acc=0.9702 val_roc_auc=0.6762 val_loss=0.1372 val_metric_name=roc_auc val_metric=0.6762
  [mseed=9001] Step  150 | loss 0.1272 | val_acc=0.9702 val_roc_auc=0.6912 val_loss=0.1348 val_metric_name=roc_auc val_metric=0.6912
  [mseed=9001] Step  200 | loss 0.1248 | val_acc=0.9701 val_roc_auc=0.7027 val_loss=0.1332 val_metric_name=roc_auc val_metric=0.7027
  [mseed=9001] Step  250 | loss 0.1229 | val_acc=0.9707 val_roc_auc=0.7132 val_loss=0.1322 val_metric_name=roc_auc val_metric=0.7132
  [mseed=9001] Step  300 | loss 0.1210 | val_acc=0.9710 val_roc_auc=0.7232 val_loss=0.1315 val_metric_name=roc_auc val_metric=0.7232
  [mseed=9001] Step  350 | loss 0.1194 | val_acc=0.9711 val_roc_auc=0.7323 val_loss=0.1309 val_metric_name=roc_auc val_metric=0.7323
