Loading data...

============================================================
questions SAGE 1L h=256 lr=3e-05 split=6 (ensemble x4)
============================================================

  Training model seed 0 (seed=6000)
Training for 5000 steps
  [mseed=6000] Step    1 | loss 0.6746 | val_acc=0.9076 val_roc_auc=0.5001 val_loss=0.5522 val_metric_name=roc_auc val_metric=0.5001
  [mseed=6000] Step   50 | loss 0.1344 | val_acc=0.9702 val_roc_auc=0.5042 val_loss=0.1506 val_metric_name=roc_auc val_metric=0.5042
  [mseed=6000] Step  100 | loss 0.1306 | val_acc=0.9702 val_roc_auc=0.6260 val_loss=0.1435 val_metric_name=roc_auc val_metric=0.6260
  [mseed=6000] Step  150 | loss 0.1276 | val_acc=0.9701 val_roc_auc=0.6498 val_loss=0.1404 val_metric_name=roc_auc val_metric=0.6498
  [mseed=6000] Step  200 | loss 0.1256 | val_acc=0.9706 val_roc_auc=0.6698 val_loss=0.1385 val_metric_name=roc_auc val_metric=0.6698
  [mseed=6000] Step  250 | loss 0.1240 | val_acc=0.9712 val_roc_auc=0.6866 val_loss=0.1367 val_metric_name=roc_auc val_metric=0.6866
  [mseed=6000] Step  300 | loss 0.1224 | val_acc=0.9711 val_roc_auc=0.7000 val_loss=0.1352 val_metric_name=roc_auc val_metric=0.7000
  [mseed=6000] Step  350 | loss 0.1208 | val_acc=0.9711 val_roc_auc=0.7086 val_loss=0.1341 val_metric_name=roc_auc val_metric=0.7086
  [mseed=6000] Step  400 | loss 0.1187 | val_acc=0.9712 val_roc_auc=0.7127 val_loss=0.1335 val_metric_name=roc_auc val_metric=0.7127
  [mseed=6000] Step  450 | loss 0.1178 | val_acc=0.9714 val_roc_auc=0.7144 val_loss=0.1333 val_metric_name=roc_auc val_metric=0.7144
  [mseed=6000] Step  500 | loss 0.1157 | val_acc=0.9715 val_roc_auc=0.7153 val_loss=0.1330 val_metric_name=roc_auc val_metric=0.7153
  [mseed=6000] Step  550 | loss 0.1149 | val_acc=0.9719 val_roc_auc=0.7162 val_loss=0.1326 val_metric_name=roc_auc val_metric=0.7162
  [mseed=6000] Step  600 | loss 0.1138 | val_acc=0.9718 val_roc_auc=0.7168 val_loss=0.1323 val_metric_name=roc_auc val_metric=0.7168
