Loading data...

============================================================
Training TABM-roman-empire GT 1L h=512 lr=3e-05 split=5
============================================================
Step    1 | loss 3.7695 | val_acc=0.0524 val_loss=3.0139 val_f1_macro=0.0312 val_f1_weighted=0.0382 val_prec_macro=0.0394 val_rec_macro=0.0440 val_metric_name=acc val_metric=0.0524
Step   50 | loss 1.8464 | val_acc=0.5631 val_loss=1.4012 val_f1_macro=0.3256 val_f1_weighted=0.4986 val_prec_macro=0.4148 val_rec_macro=0.3440 val_metric_name=acc val_metric=0.5631
Step  100 | loss 1.4264 | val_acc=0.6508 val_loss=1.1134 val_f1_macro=0.4908 val_f1_weighted=0.6101 val_prec_macro=0.5892 val_rec_macro=0.4991 val_metric_name=acc val_metric=0.6508
Step  150 | loss 1.2347 | val_acc=0.6884 val_loss=0.9909 val_f1_macro=0.5479 val_f1_weighted=0.6536 val_prec_macro=0.6098 val_rec_macro=0.5601 val_metric_name=acc val_metric=0.6884
Step  200 | loss 1.1129 | val_acc=0.7066 val_loss=0.9239 val_f1_macro=0.5876 val_f1_weighted=0.6777 val_prec_macro=0.6674 val_rec_macro=0.5956 val_metric_name=acc val_metric=0.7066
Step  250 | loss 1.0186 | val_acc=0.7211 val_loss=0.8800 val_f1_macro=0.6151 val_f1_weighted=0.6966 val_prec_macro=0.6589 val_rec_macro=0.6206 val_metric_name=acc val_metric=0.7211
Step  300 | loss 0.9403 | val_acc=0.7301 val_loss=0.8465 val_f1_macro=0.6307 val_f1_weighted=0.7082 val_prec_macro=0.6614 val_rec_macro=0.6360 val_metric_name=acc val_metric=0.7301
Step  350 | loss 0.8880 | val_acc=0.7377 val_loss=0.8191 val_f1_macro=0.6463 val_f1_weighted=0.7180 val_prec_macro=0.6711 val_rec_macro=0.6507 val_metric_name=acc val_metric=0.7377
Step  400 | loss 0.8348 | val_acc=0.7477 val_loss=0.7970 val_f1_macro=0.6635 val_f1_weighted=0.7299 val_prec_macro=0.6848 val_rec_macro=0.6674 val_metric_name=acc val_metric=0.7477
Step  450 | loss 0.7922 | val_acc=0.7522 val_loss=0.7792 val_f1_macro=0.6710 val_f1_weighted=0.7357 val_prec_macro=0.6888 val_rec_macro=0.6751 val_metric_name=acc val_metric=0.7522
Step  500 | loss 0.7470 | val_acc=0.7569 val_loss=0.7631 val_f1_macro=0.6795 val_f1_weighted=0.7416 val_prec_macro=0.6948 val_rec_macro=0.6837 val_metric_name=acc val_metric=0.7569
Step  550 | loss 0.7149 | val_acc=0.7608 val_loss=0.7505 val_f1_macro=0.6898 val_f1_weighted=0.7467 val_prec_macro=0.7049 val_rec_macro=0.6926 val_metric_name=acc val_metric=0.7608
Step  600 | loss 0.6760 | val_acc=0.7675 val_loss=0.7408 val_f1_macro=0.7000 val_f1_weighted=0.7546 val_prec_macro=0.7152 val_rec_macro=0.7015 val_metric_name=acc val_metric=0.7675
Step  650 | loss 0.6433 | val_acc=0.7714 val_loss=0.7313 val_f1_macro=0.7059 val_f1_weighted=0.7591 val_prec_macro=0.7195 val_rec_macro=0.7076 val_metric_name=acc val_metric=0.7714
Step  700 | loss 0.6116 | val_acc=0.7762 val_loss=0.7251 val_f1_macro=0.7142 val_f1_weighted=0.7647 val_prec_macro=0.7259 val_rec_macro=0.7153 val_metric_name=acc val_metric=0.7762
Step  750 | loss 0.5759 | val_acc=0.7790 val_loss=0.7205 val_f1_macro=0.7178 val_f1_weighted=0.7683 val_prec_macro=0.7288 val_rec_macro=0.7186 val_metric_name=acc val_metric=0.7790
Step  800 | loss 0.5536 | val_acc=0.7829 val_loss=0.7171 val_f1_macro=0.7250 val_f1_weighted=0.7731 val_prec_macro=0.7362 val_rec_macro=0.7247 val_metric_name=acc val_metric=0.7829
Step  850 | loss 0.5261 | val_acc=0.7855 val_loss=0.7164 val_f1_macro=0.7281 val_f1_weighted=0.7763 val_prec_macro=0.7381 val_rec_macro=0.7277 val_metric_name=acc val_metric=0.7855
Step  900 | loss 0.4949 | val_acc=0.7866 val_loss=0.7175 val_f1_macro=0.7290 val_f1_weighted=0.7780 val_prec_macro=0.7376 val_rec_macro=0.7289 val_metric_name=acc val_metric=0.7866
Step  950 | loss 0.4699 | val_acc=0.7892 val_loss=0.7207 val_f1_macro=0.7330 val_f1_weighted=0.7810 val_prec_macro=0.7426 val_rec_macro=0.7320 val_metric_name=acc val_metric=0.7892
Step 1000 | loss 0.4451 | val_acc=0.7922 val_loss=0.7240 val_f1_macro=0.7362 val_f1_weighted=0.7845 val_prec_macro=0.7464 val_rec_macro=0.7339 val_metric_name=acc val_metric=0.7922
Step 1050 | loss 0.4177 | val_acc=0.7929 val_loss=0.7304 val_f1_macro=0.7369 val_f1_weighted=0.7855 val_prec_macro=0.7471 val_rec_macro=0.7345 val_metric_name=acc val_metric=0.7929
Step 1100 | loss 0.3956 | val_acc=0.7936 val_loss=0.7364 val_f1_macro=0.7363 val_f1_weighted=0.7865 val_prec_macro=0.7463 val_rec_macro=0.7333 val_metric_name=acc val_metric=0.7936
Step 1150 | loss 0.3745 | val_acc=0.7954 val_loss=0.7444 val_f1_macro=0.7396 val_f1_weighted=0.7886 val_prec_macro=0.7494 val_rec_macro=0.7364 val_metric_name=acc val_metric=0.7954
Step 1200 | loss 0.3520 | val_acc=0.7975 val_loss=0.7539 val_f1_macro=0.7426 val_f1_weighted=0.7911 val_prec_macro=0.7521 val_rec_macro=0.7399 val_metric_name=acc val_metric=0.7975
Step 1250 | loss 0.3325 | val_acc=0.7979 val_loss=0.7645 val_f1_macro=0.7435 val_f1_weighted=0.7919 val_prec_macro=0.7532 val_rec_macro=0.7403 val_metric_name=acc val_metric=0.7979
Step 1300 | loss 0.3118 | val_acc=0.7968 val_loss=0.7754 val_f1_macro=0.7408 val_f1_weighted=0.7907 val_prec_macro=0.7508 val_rec_macro=0.7372 val_metric_name=acc val_metric=0.7968
Step 1350 | loss 0.2983 | val_acc=0.7972 val_loss=0.7854 val_f1_macro=0.7419 val_f1_weighted=0.7913 val_prec_macro=0.7508 val_rec_macro=0.7390 val_metric_name=acc val_metric=0.7972
Step 1400 | loss 0.2836 | val_acc=0.7975 val_loss=0.7977 val_f1_macro=0.7422 val_f1_weighted=0.7919 val_prec_macro=0.7519 val_rec_macro=0.7386 val_metric_name=acc val_metric=0.7975
Step 1450 | loss 0.2643 | val_acc=0.8000 val_loss=0.8094 val_f1_macro=0.7442 val_f1_weighted=0.7945 val_prec_macro=0.7529 val_rec_macro=0.7416 val_metric_name=acc val_metric=0.8000
Step 1500 | loss 0.2507 | val_acc=0.8011 val_loss=0.8214 val_f1_macro=0.7457 val_f1_weighted=0.7956 val_prec_macro=0.7544 val_rec_macro=0.7428 val_metric_name=acc val_metric=0.8011
Step 1550 | loss 0.2352 | val_acc=0.8005 val_loss=0.8346 val_f1_macro=0.7455 val_f1_weighted=0.7952 val_prec_macro=0.7541 val_rec_macro=0.7427 val_metric_name=acc val_metric=0.8005
Step 1600 | loss 0.2201 | val_acc=0.8012 val_loss=0.8472 val_f1_macro=0.7466 val_f1_weighted=0.7959 val_prec_macro=0.7564 val_rec_macro=0.7430 val_metric_name=acc val_metric=0.8012
Step 1650 | loss 0.2136 | val_acc=0.8014 val_loss=0.8612 val_f1_macro=0.7466 val_f1_weighted=0.7961 val_prec_macro=0.7561 val_rec_macro=0.7433 val_metric_name=acc val_metric=0.8014
Step 1700 | loss 0.2040 | val_acc=0.8012 val_loss=0.8747 val_f1_macro=0.7477 val_f1_weighted=0.7960 val_prec_macro=0.7586 val_rec_macro=0.7432 val_metric_name=acc val_metric=0.8012
Step 1750 | loss 0.1923 | val_acc=0.8021 val_loss=0.8846 val_f1_macro=0.7493 val_f1_weighted=0.7972 val_prec_macro=0.7596 val_rec_macro=0.7447 val_metric_name=acc val_metric=0.8021
Step 1800 | loss 0.1833 | val_acc=0.8018 val_loss=0.8964 val_f1_macro=0.7489 val_f1_weighted=0.7968 val_prec_macro=0.7587 val_rec_macro=0.7450 val_metric_name=acc val_metric=0.8018
Step 1850 | loss 0.1756 | val_acc=0.8018 val_loss=0.9092 val_f1_macro=0.7487 val_f1_weighted=0.7969 val_prec_macro=0.7593 val_rec_macro=0.7442 val_metric_name=acc val_metric=0.8018
Step 1900 | loss 0.1664 | val_acc=0.8021 val_loss=0.9219 val_f1_macro=0.7492 val_f1_weighted=0.7972 val_prec_macro=0.7598 val_rec_macro=0.7445 val_metric_name=acc val_metric=0.8021
Step 1950 | loss 0.1590 | val_acc=0.8018 val_loss=0.9337 val_f1_macro=0.7478 val_f1_weighted=0.7968 val_prec_macro=0.7586 val_rec_macro=0.7435 val_metric_name=acc val_metric=0.8018
Step 2000 | loss 0.1508 | val_acc=0.8032 val_loss=0.9432 val_f1_macro=0.7497 val_f1_weighted=0.7983 val_prec_macro=0.7608 val_rec_macro=0.7448 val_metric_name=acc val_metric=0.8032
