Loading data...

============================================================
Training TABM-roman-empire SAGE 1L h=512 lr=3e-05 split=2
============================================================
Step    1 | loss 3.6498 | val_acc=0.1063 val_loss=2.9297 val_f1_macro=0.0705 val_f1_weighted=0.1221 val_prec_macro=0.0997 val_rec_macro=0.0672 val_metric_name=acc val_metric=0.1063
Step   50 | loss 1.7212 | val_acc=0.6118 val_loss=1.2829 val_f1_macro=0.4216 val_f1_weighted=0.5594 val_prec_macro=0.4980 val_rec_macro=0.4281 val_metric_name=acc val_metric=0.6118
Step  100 | loss 1.3330 | val_acc=0.6741 val_loss=1.0600 val_f1_macro=0.5123 val_f1_weighted=0.6340 val_prec_macro=0.5502 val_rec_macro=0.5349 val_metric_name=acc val_metric=0.6741
Step  150 | loss 1.1542 | val_acc=0.6989 val_loss=0.9704 val_f1_macro=0.5502 val_f1_weighted=0.6667 val_prec_macro=0.6022 val_rec_macro=0.5671 val_metric_name=acc val_metric=0.6989
Step  200 | loss 1.0388 | val_acc=0.7149 val_loss=0.9158 val_f1_macro=0.5731 val_f1_weighted=0.6871 val_prec_macro=0.6008 val_rec_macro=0.5870 val_metric_name=acc val_metric=0.7149
Step  250 | loss 0.9476 | val_acc=0.7266 val_loss=0.8799 val_f1_macro=0.6002 val_f1_weighted=0.7029 val_prec_macro=0.6462 val_rec_macro=0.6084 val_metric_name=acc val_metric=0.7266
Step  300 | loss 0.8808 | val_acc=0.7345 val_loss=0.8544 val_f1_macro=0.6207 val_f1_weighted=0.7140 val_prec_macro=0.6629 val_rec_macro=0.6258 val_metric_name=acc val_metric=0.7345
Step  350 | loss 0.8216 | val_acc=0.7410 val_loss=0.8367 val_f1_macro=0.6357 val_f1_weighted=0.7228 val_prec_macro=0.6643 val_rec_macro=0.6395 val_metric_name=acc val_metric=0.7410
Step  400 | loss 0.7759 | val_acc=0.7476 val_loss=0.8230 val_f1_macro=0.6504 val_f1_weighted=0.7317 val_prec_macro=0.6774 val_rec_macro=0.6522 val_metric_name=acc val_metric=0.7476
Step  450 | loss 0.7301 | val_acc=0.7522 val_loss=0.8156 val_f1_macro=0.6618 val_f1_weighted=0.7376 val_prec_macro=0.6832 val_rec_macro=0.6641 val_metric_name=acc val_metric=0.7522
Step  500 | loss 0.6890 | val_acc=0.7566 val_loss=0.8106 val_f1_macro=0.6708 val_f1_weighted=0.7433 val_prec_macro=0.6899 val_rec_macro=0.6729 val_metric_name=acc val_metric=0.7566
Step  550 | loss 0.6441 | val_acc=0.7596 val_loss=0.8087 val_f1_macro=0.6744 val_f1_weighted=0.7471 val_prec_macro=0.6912 val_rec_macro=0.6773 val_metric_name=acc val_metric=0.7596
Step  600 | loss 0.6071 | val_acc=0.7635 val_loss=0.8078 val_f1_macro=0.6806 val_f1_weighted=0.7515 val_prec_macro=0.6960 val_rec_macro=0.6843 val_metric_name=acc val_metric=0.7635
Step  650 | loss 0.5738 | val_acc=0.7672 val_loss=0.8090 val_f1_macro=0.6891 val_f1_weighted=0.7558 val_prec_macro=0.7042 val_rec_macro=0.6913 val_metric_name=acc val_metric=0.7672
Step  700 | loss 0.5397 | val_acc=0.7670 val_loss=0.8124 val_f1_macro=0.6890 val_f1_weighted=0.7563 val_prec_macro=0.7026 val_rec_macro=0.6918 val_metric_name=acc val_metric=0.7670
Step  750 | loss 0.5118 | val_acc=0.7689 val_loss=0.8171 val_f1_macro=0.6931 val_f1_weighted=0.7581 val_prec_macro=0.7076 val_rec_macro=0.6951 val_metric_name=acc val_metric=0.7689
Step  800 | loss 0.4844 | val_acc=0.7705 val_loss=0.8248 val_f1_macro=0.6966 val_f1_weighted=0.7601 val_prec_macro=0.7096 val_rec_macro=0.6987 val_metric_name=acc val_metric=0.7705
Step  850 | loss 0.4534 | val_acc=0.7737 val_loss=0.8331 val_f1_macro=0.7014 val_f1_weighted=0.7637 val_prec_macro=0.7146 val_rec_macro=0.7023 val_metric_name=acc val_metric=0.7737
Step  900 | loss 0.4274 | val_acc=0.7748 val_loss=0.8438 val_f1_macro=0.7023 val_f1_weighted=0.7647 val_prec_macro=0.7179 val_rec_macro=0.7025 val_metric_name=acc val_metric=0.7748
Step  950 | loss 0.3997 | val_acc=0.7760 val_loss=0.8565 val_f1_macro=0.7041 val_f1_weighted=0.7660 val_prec_macro=0.7197 val_rec_macro=0.7037 val_metric_name=acc val_metric=0.7760
