dataset,model,num_layers,hidden_dim,lr,split,best_step,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
questions,ResNet,1,256,3e-05,0,3240,roc_auc,0.8892807497589894,0.9748569130897522,0.09149815142154694,0.8892807497589894,,,,,roc_auc,0.7185383509689485,0.9726901054382324,0.1279590129852295,0.7185383509689485,,,,,roc_auc,0.7047272164743749,0.9713023900985718,0.13000015914440155,0.7047272164743749,,,,
questions,ResNet,1,256,6e-05,0,1930,roc_auc,0.8954368494882496,0.9753884077072144,0.08931825309991837,0.8954368494882496,,,,,roc_auc,0.7182060740407206,0.9726083278656006,0.12864023447036743,0.7182060740407206,,,,,roc_auc,0.703153363241124,0.9713841676712036,0.13069500029087067,0.703153363241124,,,,
questions,ResNet,1,256,0.0001,0,1260,roc_auc,0.896707393103926,0.9754292964935303,0.08880496770143509,0.896707393103926,,,,,roc_auc,0.7186831304227352,0.9724448323249817,0.1286046802997589,0.7186831304227352,,,,,roc_auc,0.7022776021740486,0.9711388945579529,0.1307971030473709,0.7022776021740486,,,,
questions,ResNet,1,256,1e-05,0,5000,roc_auc,0.8264261180287366,0.9729354381561279,0.10850653797388077,0.8264261180287366,,,,,roc_auc,0.7142962206097132,0.9726083278656006,0.12313276529312134,0.7142962206097132,,,,,roc_auc,0.7056096733154933,0.9720382690429688,0.12500475347042084,0.7056096733154933,,,,
questions,ResNet,1,384,3e-05,0,1590,roc_auc,0.8743730841833642,0.9739574790000916,0.09558526426553726,0.8743730841833642,,,,,roc_auc,0.7166444417505152,0.972281277179718,0.12544144690036774,0.7166444417505152,,,,,roc_auc,0.7056653175066785,0.9717112183570862,0.1276247203350067,0.7056653175066785,,,,
questions,ResNet,1,384,6e-05,0,860,roc_auc,0.870374157906586,0.9737939834594727,0.09676249325275421,0.870374157906586,,,,,roc_auc,0.7163849009115102,0.972281277179718,0.1248994916677475,0.7163849009115102,,,,,roc_auc,0.7053892899939739,0.9719564914703369,0.1271134614944458,0.7053892899939739,,,,
questions,ResNet,1,384,0.0001,0,590,roc_auc,0.876964105317239,0.9741619229316711,0.09450294077396393,0.876964105317239,,,,,roc_auc,0.716444475232207,0.972281277179718,0.12536534667015076,0.716444475232207,,,,,roc_auc,0.7041589992357582,0.9716294407844543,0.12774452567100525,0.7041589992357582,,,,
questions,ResNet,1,384,1e-05,0,3890,roc_auc,0.8758714476213568,0.9739983677864075,0.09517398476600647,0.8758714476213568,,,,,roc_auc,0.7170824746433911,0.972281277179718,0.12563957273960114,0.7170824746433911,,,,,roc_auc,0.7054238078636093,0.971792995929718,0.12782350182533264,0.7054238078636093,,,,
questions,ResNet,1,512,3e-05,0,1240,roc_auc,0.8634866563912509,0.9734668731689453,0.09890837222337723,0.8634866563912509,,,,,roc_auc,0.7149614671908284,0.9725266098976135,0.12474425137042999,0.7149614671908284,,,,,roc_auc,0.7064026607620715,0.9721199870109558,0.12657347321510315,0.7064026607620715,,,,
questions,ResNet,1,512,6e-05,0,720,roc_auc,0.8690814471018131,0.9735486507415771,0.09720145910978317,0.8690814471018131,,,,,roc_auc,0.7149769380415519,0.9723630547523499,0.1250731498003006,0.7149769380415519,,,,,roc_auc,0.7049083487066765,0.9719564914703369,0.12709225714206696,0.7049083487066765,,,,
