questions,ResNet,1,256,3e-05,1,4,"[860, 680, 1170, 880]","[0.7312, 0.7288, 0.7364, 0.7303]","[0.9729, 0.9727, 0.9727, 0.9729]",roc_auc,0.7798403558295666,0.9721177220344543,0.122270867228508,0.7798403558295666,,,,,roc_auc,0.7340280207124673,0.9726901054382324,0.1252610832452774,0.7340280207124673,,,,,roc_auc,0.7169359214424084,0.9721199870109558,0.12741756439208984,0.7169359214424084,,,,
questions,ResNet,1,256,6e-05,1,4,"[420, 330, 660, 450]","[0.7319, 0.7286, 0.7365, 0.7294]","[0.9729, 0.9719, 0.9725, 0.9721]",roc_auc,0.777881445947272,0.9720360040664673,0.12236666679382324,0.777881445947272,,,,,roc_auc,0.734887230198177,0.9728536605834961,0.12478642165660858,0.734887230198177,,,,,roc_auc,0.7163647026499104,0.9722835421562195,0.12700508534908295,0.7163647026499104,,,,
questions,ResNet,1,256,0.0001,1,4,"[270, 210, 390, 250]","[0.7327, 0.7283, 0.7364, 0.7292]","[0.9729, 0.972, 0.9727, 0.9721]",roc_auc,0.7683666129805056,0.9716271758079529,0.1231282502412796,0.7683666129805056,,,,,roc_auc,0.734707929965537,0.9721177220344543,0.1241157054901123,0.734707929965537,,,,,roc_auc,0.7136930888067439,0.9714659452438354,0.12648074328899384,0.7136930888067439,,,,
questions,ResNet,1,256,1e-05,1,4,"[2140, 1870, 3480, 2390]","[0.7308, 0.7289, 0.7369, 0.7307]","[0.9729, 0.9727, 0.9724, 0.9729]",roc_auc,0.7864405786559987,0.9721586108207703,0.12140600383281708,0.7864405786559987,,,,,roc_auc,0.7352033435510221,0.9727718830108643,0.12540489435195923,0.7352033435510221,,,,,roc_auc,0.7190648312549496,0.9722017645835876,0.1273949295282364,0.7190648312549496,,,,
questions,ResNet,1,384,3e-05,1,4,"[710, 700, 820, 690]","[0.7296, 0.7306, 0.7265, 0.7331]","[0.9729, 0.9729, 0.9721, 0.9729]",roc_auc,0.7718360955729122,0.9719951152801514,0.12443139404058456,0.7718360955729122,,,,,roc_auc,0.7319824047936546,0.9729354381561279,0.12605714797973633,0.7319824047936546,,,,,roc_auc,0.7162850460276743,0.9725288152694702,0.12826207280158997,0.7162850460276743,,,,
questions,ResNet,1,384,6e-05,1,4,"[340, 370, 470, 420]","[0.7297, 0.7308, 0.7261, 0.7329]","[0.973, 0.9728, 0.9721, 0.9729]",roc_auc,0.7696993286343511,0.9720768928527832,0.12377794086933136,0.7696993286343511,,,,,roc_auc,0.7316763359483689,0.9729354381561279,0.12522679567337036,0.7316763359483689,,,,,roc_auc,0.7152542431581889,0.972610592842102,0.12740932404994965,0.7152542431581889,,,,
questions,ResNet,1,384,0.0001,1,4,"[280, 290, 300, 240]","[0.7291, 0.7309, 0.7273, 0.7316]","[0.9729, 0.9728, 0.972, 0.9729]",roc_auc,0.7691659017831887,0.9720768928527832,0.12267493456602097,0.7691659017831887,,,,,roc_auc,0.7316397369955377,0.9729354381561279,0.12419404089450836,0.7316397369955377,,,,,roc_auc,0.714665707708683,0.9725288152694702,0.12632015347480774,0.714665707708683,,,,
questions,ResNet,1,384,1e-05,1,4,"[1810, 1900, 2220, 1730]","[0.7297, 0.7308, 0.727, 0.733]","[0.9731, 0.9728, 0.972, 0.9728]",roc_auc,0.7710870870350808,0.9719951152801514,0.12527410686016083,0.7710870870350808,,,,,roc_auc,0.7321686322728873,0.9729354381561279,0.1266658455133438,0.7321686322728873,,,,,roc_auc,0.7164137665114325,0.972610592842102,0.12888918817043304,0.7164137665114325,,,,
questions,ResNet,1,512,3e-05,1,4,"[550, 610, 470, 490]","[0.7273, 0.7326, 0.7317, 0.7309]","[0.9728, 0.9729, 0.9718, 0.9729]",roc_auc,0.766186406433103,0.9718724489212036,0.12464548647403717,0.766186406433103,,,,,roc_auc,0.7323901887097426,0.9728536605834961,0.12532684206962585,0.7323901887097426,,,,,roc_auc,0.7168766984754416,0.9724470376968384,0.1274264007806778,0.7168766984754416,,,,
questions,ResNet,1,512,6e-05,1,4,"[300, 360, 300, 280]","[0.7285, 0.7324, 0.7311, 0.7298]","[0.972, 0.9729, 0.9728, 0.9728]",roc_auc,0.7646156532682171,0.9718724489212036,0.12385918945074081,0.7646156532682171,,,,,roc_auc,0.7319171732215738,0.9728536605834961,0.1244632676243782,0.7319171732215738,,,,,roc_auc,0.7149053702416712,0.9723653197288513,0.12665283679962158,0.7149053702416712,,,,
