Loading data...

============================================================
Training roman-empire GAT 5L h=256 lr=3e-05 split=0
============================================================
Training for 5000 steps
Step    1 | loss 3.0403 | val_acc=0.0816 val_loss=2.9183 val_f1_macro=0.0320 val_f1_weighted=0.0521 val_prec_macro=0.0393 val_rec_macro=0.0521 val_metric_name=acc val_metric=0.0816
Step   50 | loss 2.4237 | val_acc=0.2786 val_loss=2.3356 val_f1_macro=0.1094 val_f1_weighted=0.2248 val_prec_macro=0.1068 val_rec_macro=0.1373 val_metric_name=acc val_metric=0.2786
Step  100 | loss 2.0633 | val_acc=0.3995 val_loss=1.9385 val_f1_macro=0.2240 val_f1_weighted=0.3534 val_prec_macro=0.2536 val_rec_macro=0.2444 val_metric_name=acc val_metric=0.3995
Step  150 | loss 1.7771 | val_acc=0.4967 val_loss=1.6344 val_f1_macro=0.3180 val_f1_weighted=0.4478 val_prec_macro=0.3462 val_rec_macro=0.3445 val_metric_name=acc val_metric=0.4967
Step  200 | loss 1.5919 | val_acc=0.5479 val_loss=1.4524 val_f1_macro=0.3886 val_f1_weighted=0.5054 val_prec_macro=0.4105 val_rec_macro=0.4101 val_metric_name=acc val_metric=0.5479
Step  250 | loss 1.4296 | val_acc=0.5809 val_loss=1.3099 val_f1_macro=0.4433 val_f1_weighted=0.5456 val_prec_macro=0.4721 val_rec_macro=0.4623 val_metric_name=acc val_metric=0.5809
Step  300 | loss 1.3015 | val_acc=0.6164 val_loss=1.1874 val_f1_macro=0.4933 val_f1_weighted=0.5899 val_prec_macro=0.5186 val_rec_macro=0.5077 val_metric_name=acc val_metric=0.6164
Step  350 | loss 1.1950 | val_acc=0.6487 val_loss=1.0823 val_f1_macro=0.5394 val_f1_weighted=0.6284 val_prec_macro=0.5583 val_rec_macro=0.5512 val_metric_name=acc val_metric=0.6487
Step  400 | loss 1.0974 | val_acc=0.6754 val_loss=0.9950 val_f1_macro=0.5728 val_f1_weighted=0.6611 val_prec_macro=0.5855 val_rec_macro=0.5823 val_metric_name=acc val_metric=0.6754
Step  450 | loss 1.0201 | val_acc=0.6992 val_loss=0.9238 val_f1_macro=0.6033 val_f1_weighted=0.6889 val_prec_macro=0.6122 val_rec_macro=0.6115 val_metric_name=acc val_metric=0.6992
Step  500 | loss 0.9512 | val_acc=0.7158 val_loss=0.8684 val_f1_macro=0.6276 val_f1_weighted=0.7079 val_prec_macro=0.6334 val_rec_macro=0.6338 val_metric_name=acc val_metric=0.7158
Step  550 | loss 0.8974 | val_acc=0.7313 val_loss=0.8218 val_f1_macro=0.6525 val_f1_weighted=0.7246 val_prec_macro=0.6559 val_rec_macro=0.6589 val_metric_name=acc val_metric=0.7313
Step  600 | loss 0.8348 | val_acc=0.7398 val_loss=0.7856 val_f1_macro=0.6660 val_f1_weighted=0.7344 val_prec_macro=0.6681 val_rec_macro=0.6729 val_metric_name=acc val_metric=0.7398
Step  650 | loss 0.7914 | val_acc=0.7506 val_loss=0.7548 val_f1_macro=0.6799 val_f1_weighted=0.7456 val_prec_macro=0.6784 val_rec_macro=0.6896 val_metric_name=acc val_metric=0.7506
Step  700 | loss 0.7563 | val_acc=0.7598 val_loss=0.7279 val_f1_macro=0.6922 val_f1_weighted=0.7555 val_prec_macro=0.6898 val_rec_macro=0.7020 val_metric_name=acc val_metric=0.7598
Step  750 | loss 0.7146 | val_acc=0.7661 val_loss=0.7062 val_f1_macro=0.6998 val_f1_weighted=0.7621 val_prec_macro=0.6954 val_rec_macro=0.7111 val_metric_name=acc val_metric=0.7661
Step  800 | loss 0.6794 | val_acc=0.7732 val_loss=0.6864 val_f1_macro=0.7087 val_f1_weighted=0.7693 val_prec_macro=0.7030 val_rec_macro=0.7212 val_metric_name=acc val_metric=0.7732
Step  850 | loss 0.6450 | val_acc=0.7795 val_loss=0.6680 val_f1_macro=0.7167 val_f1_weighted=0.7758 val_prec_macro=0.7129 val_rec_macro=0.7269 val_metric_name=acc val_metric=0.7795
Step  900 | loss 0.6220 | val_acc=0.7846 val_loss=0.6507 val_f1_macro=0.7224 val_f1_weighted=0.7814 val_prec_macro=0.7196 val_rec_macro=0.7320 val_metric_name=acc val_metric=0.7846
Step  950 | loss 0.5935 | val_acc=0.7869 val_loss=0.6378 val_f1_macro=0.7277 val_f1_weighted=0.7838 val_prec_macro=0.7223 val_rec_macro=0.7402 val_metric_name=acc val_metric=0.7869
Step 1000 | loss 0.5696 | val_acc=0.7915 val_loss=0.6266 val_f1_macro=0.7349 val_f1_weighted=0.7884 val_prec_macro=0.7303 val_rec_macro=0.7460 val_metric_name=acc val_metric=0.7915
Step 1050 | loss 0.5534 | val_acc=0.7951 val_loss=0.6154 val_f1_macro=0.7393 val_f1_weighted=0.7925 val_prec_macro=0.7345 val_rec_macro=0.7505 val_metric_name=acc val_metric=0.7951
Step 1100 | loss 0.5167 | val_acc=0.8011 val_loss=0.6078 val_f1_macro=0.7476 val_f1_weighted=0.7986 val_prec_macro=0.7423 val_rec_macro=0.7599 val_metric_name=acc val_metric=0.8011
Step 1150 | loss 0.4937 | val_acc=0.8048 val_loss=0.6014 val_f1_macro=0.7534 val_f1_weighted=0.8023 val_prec_macro=0.7489 val_rec_macro=0.7650 val_metric_name=acc val_metric=0.8048
Step 1200 | loss 0.4779 | val_acc=0.8069 val_loss=0.5947 val_f1_macro=0.7558 val_f1_weighted=0.8044 val_prec_macro=0.7519 val_rec_macro=0.7667 val_metric_name=acc val_metric=0.8069
Step 1250 | loss 0.4541 | val_acc=0.8085 val_loss=0.5887 val_f1_macro=0.7570 val_f1_weighted=0.8061 val_prec_macro=0.7516 val_rec_macro=0.7689 val_metric_name=acc val_metric=0.8085
