dataset,model,num_layers,hidden_dim,lr,split,best_step,train_metric_name,train_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,test_metric_name,test_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro
minesweeper,ResNet,1,256,3e-05,0,510,roc_auc,0.514616125,0.7999999523162842,0.5034413933753967,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5039293169975281,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5030990839004517,0.520131,,,,
minesweeper,ResNet,1,256,6e-05,0,30,roc_auc,0.513066125,0.7999999523162842,0.514616072177887,0.513066125,,,,,roc_auc,0.5045189999999999,0.7999999523162842,0.5163910984992981,0.5045189999999999,,,,,roc_auc,0.5170999999999999,0.7999999523162842,0.5139938592910767,0.5170999999999999,,,,
minesweeper,ResNet,1,256,0.0001,0,60,roc_auc,0.514614875,0.7999999523162842,0.5066745281219482,0.514614875,,,,,roc_auc,0.5142439999999999,0.7999999523162842,0.5072327256202698,0.5142439999999999,,,,,roc_auc,0.521027,0.7999999523162842,0.5063996911048889,0.521027,,,,
minesweeper,ResNet,1,256,1e-05,0,850,roc_auc,0.514616125,0.7999999523162842,0.5056846737861633,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5062305331230164,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5053266286849976,0.520131,,,,
minesweeper,ResNet,1,384,3e-05,0,30,roc_auc,0.513960875,0.7999999523162842,0.5182055830955505,0.513960875,,,,,roc_auc,0.517154,0.7999999523162842,0.5176857113838196,0.517154,,,,,roc_auc,0.526389,0.7999999523162842,0.5173245668411255,0.526389,,,,
minesweeper,ResNet,1,384,6e-05,0,20,roc_auc,0.4971181250000001,0.7999999523162842,0.5101081728935242,0.4971181250000001,,,,,roc_auc,0.516275,0.7999999523162842,0.5085112452507019,0.516275,,,,,roc_auc,0.49111899999999997,0.7999999523162842,0.5104582905769348,0.49111899999999997,,,,
minesweeper,ResNet,1,384,0.0001,0,60,roc_auc,0.514616125,0.7999999523162842,0.5102412104606628,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5107752084732056,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.510022759437561,0.520131,,,,
minesweeper,ResNet,1,384,1e-05,0,110,roc_auc,0.516547125,0.7999999523162842,0.5222071409225464,0.516547125,,,,,roc_auc,0.5041880000000001,0.7999999523162842,0.5229849219322205,0.5041880000000001,,,,,roc_auc,0.526656,0.7999999523162842,0.5211608409881592,0.526656,,,,
minesweeper,ResNet,1,512,3e-05,0,30,roc_auc,0.507926125,0.7999999523162842,0.5172738432884216,0.507926125,,,,,roc_auc,0.519208,0.7999999523162842,0.515961766242981,0.519208,,,,,roc_auc,0.515482,0.7999999523162842,0.5157065987586975,0.515482,,,,
minesweeper,ResNet,1,512,6e-05,0,20,roc_auc,0.507233625,0.7999999523162842,0.5143606066703796,0.507233625,,,,,roc_auc,0.5215040000000001,0.7999999523162842,0.5130179524421692,0.5215040000000001,,,,,roc_auc,0.5156689999999999,0.7999999523162842,0.5126535892486572,0.5156689999999999,,,,
minesweeper,ResNet,1,512,0.0001,0,40,roc_auc,0.507341125,0.7999999523162842,0.5104454755783081,0.507341125,,,,,roc_auc,0.5199180000000001,0.7999999523162842,0.5101085901260376,0.5199180000000001,,,,,roc_auc,0.513897,0.7999999523162842,0.5093970894813538,0.513897,,,,
minesweeper,ResNet,1,512,1e-05,0,60,roc_auc,0.5140128749999999,0.7999999523162842,0.5233975648880005,0.5140128749999999,,,,,roc_auc,0.51741,0.7999999523162842,0.522945761680603,0.51741,,,,,roc_auc,0.526408,0.7999999523162842,0.5217263698577881,0.526408,,,,
minesweeper,ResNet,2,256,3e-05,0,50,roc_auc,0.5140128749999999,0.7999999523162842,0.5396194458007812,0.5140128749999999,,,,,roc_auc,0.51741,0.7999999523162842,0.54157555103302,0.51741,,,,,roc_auc,0.526408,0.7999999523162842,0.537788450717926,0.526408,,,,
minesweeper,ResNet,2,256,6e-05,0,40,roc_auc,0.514343875,0.7999999523162842,0.5287686586380005,0.514343875,,,,,roc_auc,0.5171,0.7999999523162842,0.5297654271125793,0.5171,,,,,roc_auc,0.526075,0.7999999523162842,0.5274251699447632,0.526075,,,,
minesweeper,ResNet,2,256,0.0001,0,30,roc_auc,0.514343875,0.7999999523162842,0.5222314596176147,0.514343875,,,,,roc_auc,0.5171,0.7999999523162842,0.5229541659355164,0.5171,,,,,roc_auc,0.526075,0.7999999523162842,0.5210925936698914,0.526075,,,,
minesweeper,ResNet,2,256,1e-05,0,470,roc_auc,0.514616125,0.7999999523162842,0.5268253684043884,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5276434421539307,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5257952213287354,0.520131,,,,
minesweeper,ResNet,2,384,3e-05,0,70,roc_auc,0.514295875,0.7999999523162842,0.5215654373168945,0.514295875,,,,,roc_auc,0.51622,0.7999999523162842,0.5225871205329895,0.51622,,,,,roc_auc,0.525887,0.7999999523162842,0.5204998254776001,0.525887,,,,
minesweeper,ResNet,2,384,6e-05,0,50,roc_auc,0.5135926249999999,0.7999999523162842,0.513441801071167,0.5135926249999999,,,,,roc_auc,0.516973,0.7999999523162842,0.5143998861312866,0.516973,,,,,roc_auc,0.520651,0.7999999523162842,0.5123562216758728,0.520651,,,,
minesweeper,ResNet,2,384,0.0001,0,40,roc_auc,0.5135926249999999,0.7999999523162842,0.508579671382904,0.5135926249999999,,,,,roc_auc,0.516973,0.7999999523162842,0.5095632672309875,0.516973,,,,,roc_auc,0.520651,0.7999999523162842,0.5073822140693665,0.520651,,,,
minesweeper,ResNet,2,384,1e-05,0,170,roc_auc,0.514295875,0.7999999523162842,0.5259842872619629,0.514295875,,,,,roc_auc,0.51622,0.7999999523162842,0.5269726514816284,0.51622,,,,,roc_auc,0.525887,0.7999999523162842,0.5250402092933655,0.525887,,,,
minesweeper,ResNet,2,512,3e-05,0,180,roc_auc,0.517150375,0.7999999523162842,0.5028383731842041,0.517150375,,,,,roc_auc,0.5011450000000001,0.7999999523162842,0.5036582946777344,0.5011450000000001,,,,,roc_auc,0.520379,0.7999999523162842,0.5023943185806274,0.520379,,,,
minesweeper,ResNet,2,512,6e-05,0,30,roc_auc,0.514616125,0.7999999523162842,0.5262760519981384,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5273867249488831,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5257045030593872,0.520131,,,,
minesweeper,ResNet,2,512,0.0001,0,50,roc_auc,0.514210875,0.7999999523162842,0.5074995756149292,0.514210875,,,,,roc_auc,0.5136539999999999,0.7999999523162842,0.5081342458724976,0.5136539999999999,,,,,roc_auc,0.5178889999999999,0.7999999523162842,0.5072948336601257,0.5178889999999999,,,,
minesweeper,ResNet,2,512,1e-05,0,300,roc_auc,0.5167451249999999,0.7999999523162842,0.5063373446464539,0.5167451249999999,,,,,roc_auc,0.500432,0.7999999523162842,0.5073594450950623,0.500432,,,,,roc_auc,0.518137,0.7999999523162842,0.5057925581932068,0.518137,,,,
minesweeper,ResNet,3,256,3e-05,0,20,roc_auc,0.508257125,0.7999999523162842,0.5654641389846802,0.508257125,,,,,roc_auc,0.5188980000000001,0.7999999523162842,0.5650694966316223,0.5188980000000001,,,,,roc_auc,0.5151490000000001,0.7999999523162842,0.5641933083534241,0.5151490000000001,,,,
minesweeper,ResNet,3,256,6e-05,0,10,roc_auc,0.508257125,0.7999999523162842,0.6038919687271118,0.508257125,,,,,roc_auc,0.5188980000000001,0.7999999523162842,0.6038194298744202,0.5188980000000001,,,,,roc_auc,0.5151490000000001,0.7999999523162842,0.6029106974601746,0.5151490000000001,,,,
minesweeper,ResNet,3,256,0.0001,0,10,roc_auc,0.508411375,0.7999999523162842,0.5357829928398132,0.508411375,,,,,roc_auc,0.518069,0.7999999523162842,0.5354369878768921,0.518069,,,,,roc_auc,0.5144610000000001,0.7999999523162842,0.5347435474395752,0.5144610000000001,,,,
minesweeper,ResNet,3,256,1e-05,0,80,roc_auc,0.514343875,0.7999999523162842,0.5501765012741089,0.514343875,,,,,roc_auc,0.5171,0.7999999523162842,0.550280749797821,0.5171,,,,,roc_auc,0.526075,0.7999999523162842,0.5484974384307861,0.526075,,,,
minesweeper,ResNet,3,384,3e-05,0,190,roc_auc,0.514616125,0.7999999523162842,0.504407525062561,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5049346685409546,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5040963888168335,0.520131,,,,
minesweeper,ResNet,3,384,6e-05,0,70,roc_auc,0.514616125,0.7999999523162842,0.508005678653717,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5086103677749634,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5076982975006104,0.520131,,,,
minesweeper,ResNet,3,384,0.0001,0,60,roc_auc,0.514616125,0.7999999523162842,0.5053932666778564,0.514616125,,,,,roc_auc,0.514367,0.7999999523162842,0.5059038996696472,0.514367,,,,,roc_auc,0.520131,0.7999999523162842,0.5049300789833069,0.520131,,,,
minesweeper,ResNet,3,384,1e-05,0,40,roc_auc,0.5063761250000001,0.7999999523162842,0.5447726249694824,0.5063761250000001,,,,,roc_auc,0.50936,0.7999999523162842,0.5460373163223267,0.50936,,,,,roc_auc,0.512451,0.7999999523162842,0.5441898703575134,0.512451,,,,
minesweeper,ResNet,3,512,3e-05,0,20,roc_auc,0.49909237500000003,0.7999999523162842,0.5244386792182922,0.49909237500000003,,,,,roc_auc,0.526509,0.7999999523162842,0.5223432779312134,0.526509,,,,,roc_auc,0.5101209999999999,0.7999999523162842,0.5238275527954102,0.5101209999999999,,,,
minesweeper,ResNet,3,512,6e-05,0,40,roc_auc,0.514343875,0.7999999523162842,0.5023423433303833,0.514343875,,,,,roc_auc,0.5171,0.7999999523162842,0.5024974942207336,0.5171,,,,,roc_auc,0.526075,0.7999999523162842,0.5020042657852173,0.526075,,,,
minesweeper,ResNet,3,512,0.0001,0,40,roc_auc,0.509953375,0.7999999523162842,0.505488932132721,0.509953375,,,,,roc_auc,0.52201,0.7999999523162842,0.5052286982536316,0.52201,,,,,roc_auc,0.515675,0.7999999523162842,0.5054317116737366,0.515675,,,,
minesweeper,ResNet,3,512,1e-05,0,40,roc_auc,0.506737875,0.7999999523162842,0.5279458165168762,0.506737875,,,,,roc_auc,0.5229610000000001,0.7999999523162842,0.5267888307571411,0.5229610000000001,,,,,roc_auc,0.520174,0.7999999523162842,0.527367353439331,0.520174,,,,
minesweeper,ResNet,4,256,3e-05,0,20,roc_auc,0.502812625,0.7999999523162842,0.5439988374710083,0.502812625,,,,,roc_auc,0.51724,0.7999999523162842,0.5428711771965027,0.51724,,,,,roc_auc,0.502591,0.7999999523162842,0.5449856519699097,0.502591,,,,
minesweeper,ResNet,4,256,6e-05,0,10,roc_auc,0.502812625,0.7999999523162842,0.5857651233673096,0.502812625,,,,,roc_auc,0.51724,0.7999999523162842,0.5848513841629028,0.51724,,,,,roc_auc,0.502591,0.7999999523162842,0.5871905088424683,0.502591,,,,
