dataset,model,num_layers,hidden_dim,lr,split,best_step,tabm_inits,init_scheme,val_metric_name,val_metric,val_acc,val_loss,val_roc_auc,val_f1_macro,val_f1_weighted,val_prec_macro,val_rec_macro,val_metric,test_acc,test_loss,test_roc_auc,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_metric,train_acc,train_loss,train_roc_auc,train_f1_macro,train_f1_weighted,train_prec_macro,train_rec_macro,train_metric
roman-empire,SAGE,5,512,3e-05,0,3470,8,default,acc,0.9090908765792847,0.9090908765792847,0.6377096772193909,,0.8912870376214393,0.9081222444991588,0.8928129378207702,0.8912918110639452,0.9090908765792847,0.9041651487350464,0.6797117590904236,,0.8793602882476121,0.9036790420898494,0.8757018048946617,0.8839939221347582,0.9041651487350464,0.9999117851257324,0.000158157738042064,,0.9999001782771109,0.9999117903366547,0.9998452491488704,0.9999553411932833,0.9999117851257324
roman-empire,SAGE,5,512,3e-05,1,3370,8,default,acc,0.9085613489151001,0.9085613489151001,0.6776747107505798,,0.883442362757825,0.9076097447701941,0.877150933731184,0.8910988875974363,0.9085613489151001,0.9135192036628723,0.6366978883743286,,0.889466810488285,0.9124452186490024,0.8921863045257664,0.8876387093661214,0.9135192036628723,1.0,1.9701357814483345e-05,,1.0,1.0,1.0,1.0,1.0
