Loading data...

============================================================
Training TABM-amazon-ratings ResNet 1L h=512 lr=3e-05 split=9
============================================================
Step    1 | loss 2.3883 | val_acc=0.2053 val_loss=1.8709 val_f1_macro=0.1305 val_f1_weighted=0.1645 val_prec_macro=0.1996 val_rec_macro=0.1894 val_metric_name=acc val_metric=0.2053
Step   50 | loss 1.6424 | val_acc=0.3735 val_loss=1.4186 val_f1_macro=0.1742 val_f1_weighted=0.2831 val_prec_macro=0.2016 val_rec_macro=0.2197 val_metric_name=acc val_metric=0.3735
Step  100 | loss 1.5718 | val_acc=0.3805 val_loss=1.4027 val_f1_macro=0.1787 val_f1_weighted=0.2897 val_prec_macro=0.2107 val_rec_macro=0.2254 val_metric_name=acc val_metric=0.3805
Step  150 | loss 1.5271 | val_acc=0.3840 val_loss=1.3959 val_f1_macro=0.1798 val_f1_weighted=0.2916 val_prec_macro=0.2093 val_rec_macro=0.2278 val_metric_name=acc val_metric=0.3840
Step  200 | loss 1.5046 | val_acc=0.3840 val_loss=1.3920 val_f1_macro=0.1800 val_f1_weighted=0.2918 val_prec_macro=0.2174 val_rec_macro=0.2279 val_metric_name=acc val_metric=0.3840
Step  250 | loss 1.4874 | val_acc=0.3840 val_loss=1.3893 val_f1_macro=0.1804 val_f1_weighted=0.2923 val_prec_macro=0.2114 val_rec_macro=0.2283 val_metric_name=acc val_metric=0.3840
Step  300 | loss 1.4715 | val_acc=0.3849 val_loss=1.3872 val_f1_macro=0.1824 val_f1_weighted=0.2947 val_prec_macro=0.2206 val_rec_macro=0.2294 val_metric_name=acc val_metric=0.3849
Step  350 | loss 1.4586 | val_acc=0.3864 val_loss=1.3855 val_f1_macro=0.1856 val_f1_weighted=0.2986 val_prec_macro=0.2311 val_rec_macro=0.2313 val_metric_name=acc val_metric=0.3864
Step  400 | loss 1.4457 | val_acc=0.3862 val_loss=1.3837 val_f1_macro=0.1879 val_f1_weighted=0.3007 val_prec_macro=0.3216 val_rec_macro=0.2322 val_metric_name=acc val_metric=0.3862
Step  450 | loss 1.4358 | val_acc=0.3849 val_loss=1.3825 val_f1_macro=0.1898 val_f1_weighted=0.3025 val_prec_macro=0.3225 val_rec_macro=0.2329 val_metric_name=acc val_metric=0.3849
Step  500 | loss 1.4251 | val_acc=0.3866 val_loss=1.3812 val_f1_macro=0.1920 val_f1_weighted=0.3052 val_prec_macro=0.3216 val_rec_macro=0.2342 val_metric_name=acc val_metric=0.3866
Step  550 | loss 1.4132 | val_acc=0.3854 val_loss=1.3801 val_f1_macro=0.1931 val_f1_weighted=0.3063 val_prec_macro=0.3208 val_rec_macro=0.2343 val_metric_name=acc val_metric=0.3854
Step  600 | loss 1.4074 | val_acc=0.3869 val_loss=1.3789 val_f1_macro=0.1960 val_f1_weighted=0.3098 val_prec_macro=0.2724 val_rec_macro=0.2359 val_metric_name=acc val_metric=0.3869
Step  650 | loss 1.3961 | val_acc=0.3887 val_loss=1.3777 val_f1_macro=0.2002 val_f1_weighted=0.3142 val_prec_macro=0.3089 val_rec_macro=0.2384 val_metric_name=acc val_metric=0.3887
Step  700 | loss 1.3865 | val_acc=0.3882 val_loss=1.3766 val_f1_macro=0.2047 val_f1_weighted=0.3175 val_prec_macro=0.3293 val_rec_macro=0.2403 val_metric_name=acc val_metric=0.3882
Step  750 | loss 1.3763 | val_acc=0.3900 val_loss=1.3752 val_f1_macro=0.2079 val_f1_weighted=0.3210 val_prec_macro=0.3323 val_rec_macro=0.2421 val_metric_name=acc val_metric=0.3900
Step  800 | loss 1.3689 | val_acc=0.3905 val_loss=1.3742 val_f1_macro=0.2117 val_f1_weighted=0.3238 val_prec_macro=0.3428 val_rec_macro=0.2441 val_metric_name=acc val_metric=0.3905
Step  850 | loss 1.3645 | val_acc=0.3916 val_loss=1.3727 val_f1_macro=0.2185 val_f1_weighted=0.3277 val_prec_macro=0.5471 val_rec_macro=0.2474 val_metric_name=acc val_metric=0.3916
Step  900 | loss 1.3560 | val_acc=0.3938 val_loss=1.3712 val_f1_macro=0.2241 val_f1_weighted=0.3325 val_prec_macro=0.5558 val_rec_macro=0.2509 val_metric_name=acc val_metric=0.3938
Step  950 | loss 1.3477 | val_acc=0.3959 val_loss=1.3699 val_f1_macro=0.2277 val_f1_weighted=0.3369 val_prec_macro=0.5538 val_rec_macro=0.2532 val_metric_name=acc val_metric=0.3959
Step 1000 | loss 1.3373 | val_acc=0.3964 val_loss=1.3683 val_f1_macro=0.2298 val_f1_weighted=0.3390 val_prec_macro=0.4765 val_rec_macro=0.2541 val_metric_name=acc val_metric=0.3964
Step 1050 | loss 1.3331 | val_acc=0.3974 val_loss=1.3669 val_f1_macro=0.2386 val_f1_weighted=0.3432 val_prec_macro=0.5048 val_rec_macro=0.2586 val_metric_name=acc val_metric=0.3974
Step 1100 | loss 1.3190 | val_acc=0.3983 val_loss=1.3660 val_f1_macro=0.2410 val_f1_weighted=0.3460 val_prec_macro=0.4822 val_rec_macro=0.2603 val_metric_name=acc val_metric=0.3983
Step 1150 | loss 1.3087 | val_acc=0.3992 val_loss=1.3644 val_f1_macro=0.2445 val_f1_weighted=0.3500 val_prec_macro=0.4607 val_rec_macro=0.2620 val_metric_name=acc val_metric=0.3992
Step 1200 | loss 1.2982 | val_acc=0.4037 val_loss=1.3642 val_f1_macro=0.2511 val_f1_weighted=0.3565 val_prec_macro=0.4324 val_rec_macro=0.2669 val_metric_name=acc val_metric=0.4037
Step 1250 | loss 1.2873 | val_acc=0.4036 val_loss=1.3642 val_f1_macro=0.2556 val_f1_weighted=0.3585 val_prec_macro=0.4263 val_rec_macro=0.2692 val_metric_name=acc val_metric=0.4036
Step 1300 | loss 1.2714 | val_acc=0.4075 val_loss=1.3645 val_f1_macro=0.2634 val_f1_weighted=0.3665 val_prec_macro=0.3996 val_rec_macro=0.2742 val_metric_name=acc val_metric=0.4075
Step 1350 | loss 1.2625 | val_acc=0.4078 val_loss=1.3657 val_f1_macro=0.2703 val_f1_weighted=0.3700 val_prec_macro=0.3976 val_rec_macro=0.2778 val_metric_name=acc val_metric=0.4078
Step 1400 | loss 1.2490 | val_acc=0.4119 val_loss=1.3675 val_f1_macro=0.2786 val_f1_weighted=0.3772 val_prec_macro=0.3965 val_rec_macro=0.2839 val_metric_name=acc val_metric=0.4119
Step 1450 | loss 1.2325 | val_acc=0.4147 val_loss=1.3704 val_f1_macro=0.2857 val_f1_weighted=0.3823 val_prec_macro=0.4036 val_rec_macro=0.2883 val_metric_name=acc val_metric=0.4147
Step 1500 | loss 1.2213 | val_acc=0.4183 val_loss=1.3745 val_f1_macro=0.2921 val_f1_weighted=0.3879 val_prec_macro=0.4024 val_rec_macro=0.2932 val_metric_name=acc val_metric=0.4183
Step 1550 | loss 1.2067 | val_acc=0.4230 val_loss=1.3785 val_f1_macro=0.3041 val_f1_weighted=0.3957 val_prec_macro=0.4143 val_rec_macro=0.3013 val_metric_name=acc val_metric=0.4230
Step 1600 | loss 1.1872 | val_acc=0.4263 val_loss=1.3830 val_f1_macro=0.3113 val_f1_weighted=0.4005 val_prec_macro=0.4200 val_rec_macro=0.3066 val_metric_name=acc val_metric=0.4263
Step 1650 | loss 1.1770 | val_acc=0.4269 val_loss=1.3882 val_f1_macro=0.3137 val_f1_weighted=0.4025 val_prec_macro=0.4169 val_rec_macro=0.3085 val_metric_name=acc val_metric=0.4269
Step 1700 | loss 1.1602 | val_acc=0.4289 val_loss=1.3937 val_f1_macro=0.3209 val_f1_weighted=0.4063 val_prec_macro=0.4296 val_rec_macro=0.3131 val_metric_name=acc val_metric=0.4289
Step 1750 | loss 1.1464 | val_acc=0.4303 val_loss=1.3998 val_f1_macro=0.3235 val_f1_weighted=0.4088 val_prec_macro=0.4296 val_rec_macro=0.3153 val_metric_name=acc val_metric=0.4303
Step 1800 | loss 1.1263 | val_acc=0.4303 val_loss=1.4060 val_f1_macro=0.3261 val_f1_weighted=0.4096 val_prec_macro=0.4326 val_rec_macro=0.3168 val_metric_name=acc val_metric=0.4303
Step 1850 | loss 1.1162 | val_acc=0.4323 val_loss=1.4137 val_f1_macro=0.3292 val_f1_weighted=0.4122 val_prec_macro=0.4361 val_rec_macro=0.3195 val_metric_name=acc val_metric=0.4323
Step 1900 | loss 1.1025 | val_acc=0.4323 val_loss=1.4207 val_f1_macro=0.3298 val_f1_weighted=0.4123 val_prec_macro=0.4318 val_rec_macro=0.3198 val_metric_name=acc val_metric=0.4323
Step 1950 | loss 1.0832 | val_acc=0.4344 val_loss=1.4281 val_f1_macro=0.3363 val_f1_weighted=0.4157 val_prec_macro=0.4401 val_rec_macro=0.3248 val_metric_name=acc val_metric=0.4344
Step 2000 | loss 1.0732 | val_acc=0.4348 val_loss=1.4357 val_f1_macro=0.3390 val_f1_weighted=0.4169 val_prec_macro=0.4390 val_rec_macro=0.3264 val_metric_name=acc val_metric=0.4348
Step 2050 | loss 1.0558 | val_acc=0.4372 val_loss=1.4442 val_f1_macro=0.3456 val_f1_weighted=0.4200 val_prec_macro=0.4464 val_rec_macro=0.3313 val_metric_name=acc val_metric=0.4372
Step 2100 | loss 1.0424 | val_acc=0.4380 val_loss=1.4520 val_f1_macro=0.3454 val_f1_weighted=0.4209 val_prec_macro=0.4441 val_rec_macro=0.3315 val_metric_name=acc val_metric=0.4380
Step 2150 | loss 1.0263 | val_acc=0.4367 val_loss=1.4613 val_f1_macro=0.3479 val_f1_weighted=0.4207 val_prec_macro=0.4469 val_rec_macro=0.3331 val_metric_name=acc val_metric=0.4367
Step 2200 | loss 1.0155 | val_acc=0.4379 val_loss=1.4684 val_f1_macro=0.3481 val_f1_weighted=0.4219 val_prec_macro=0.4457 val_rec_macro=0.3335 val_metric_name=acc val_metric=0.4379
Step 2250 | loss 1.0003 | val_acc=0.4410 val_loss=1.4788 val_f1_macro=0.3524 val_f1_weighted=0.4253 val_prec_macro=0.4515 val_rec_macro=0.3368 val_metric_name=acc val_metric=0.4410
Step 2300 | loss 0.9903 | val_acc=0.4416 val_loss=1.4875 val_f1_macro=0.3552 val_f1_weighted=0.4269 val_prec_macro=0.4510 val_rec_macro=0.3391 val_metric_name=acc val_metric=0.4416
Step 2350 | loss 0.9793 | val_acc=0.4421 val_loss=1.4968 val_f1_macro=0.3559 val_f1_weighted=0.4275 val_prec_macro=0.4523 val_rec_macro=0.3396 val_metric_name=acc val_metric=0.4421
Step 2400 | loss 0.9630 | val_acc=0.4431 val_loss=1.5046 val_f1_macro=0.3570 val_f1_weighted=0.4289 val_prec_macro=0.4488 val_rec_macro=0.3410 val_metric_name=acc val_metric=0.4431
Step 2450 | loss 0.9470 | val_acc=0.4441 val_loss=1.5135 val_f1_macro=0.3599 val_f1_weighted=0.4299 val_prec_macro=0.4585 val_rec_macro=0.3427 val_metric_name=acc val_metric=0.4441
Step 2500 | loss 0.9339 | val_acc=0.4442 val_loss=1.5243 val_f1_macro=0.3608 val_f1_weighted=0.4307 val_prec_macro=0.4535 val_rec_macro=0.3436 val_metric_name=acc val_metric=0.4442
Step 2550 | loss 0.9221 | val_acc=0.4454 val_loss=1.5339 val_f1_macro=0.3629 val_f1_weighted=0.4323 val_prec_macro=0.4518 val_rec_macro=0.3457 val_metric_name=acc val_metric=0.4454
Step 2600 | loss 0.9120 | val_acc=0.4470 val_loss=1.5428 val_f1_macro=0.3671 val_f1_weighted=0.4342 val_prec_macro=0.4600 val_rec_macro=0.3486 val_metric_name=acc val_metric=0.4470
Step 2650 | loss 0.8981 | val_acc=0.4475 val_loss=1.5509 val_f1_macro=0.3686 val_f1_weighted=0.4351 val_prec_macro=0.4586 val_rec_macro=0.3498 val_metric_name=acc val_metric=0.4475
Step 2700 | loss 0.8849 | val_acc=0.4480 val_loss=1.5613 val_f1_macro=0.3679 val_f1_weighted=0.4357 val_prec_macro=0.4578 val_rec_macro=0.3498 val_metric_name=acc val_metric=0.4480
