Loading data...

============================================================
tolokers GAT 1L h=512 lr=3e-05 split=1 (ensemble x4)
============================================================

  Training model seed 0 (seed=1000)
Training for 20000 steps
  [mseed=1000] Step    1 | loss 0.6336 | val_acc=0.7816 val_roc_auc=0.6767 val_loss=0.5509 val_metric_name=roc_auc val_metric=0.6767
  [mseed=1000] Step   50 | loss 0.4822 | val_acc=0.7819 val_roc_auc=0.7169 val_loss=0.4863 val_metric_name=roc_auc val_metric=0.7169
  [mseed=1000] Step  100 | loss 0.4695 | val_acc=0.7839 val_roc_auc=0.7464 val_loss=0.4655 val_metric_name=roc_auc val_metric=0.7464
  [mseed=1000] Step  150 | loss 0.4582 | val_acc=0.7839 val_roc_auc=0.7638 val_loss=0.4514 val_metric_name=roc_auc val_metric=0.7638
  [mseed=1000] Step  200 | loss 0.4453 | val_acc=0.7822 val_roc_auc=0.7727 val_loss=0.4436 val_metric_name=roc_auc val_metric=0.7727
  [mseed=1000] Step  250 | loss 0.4405 | val_acc=0.7839 val_roc_auc=0.7796 val_loss=0.4386 val_metric_name=roc_auc val_metric=0.7796
  [mseed=1000] Step  300 | loss 0.4360 | val_acc=0.7863 val_roc_auc=0.7859 val_loss=0.4331 val_metric_name=roc_auc val_metric=0.7859
  [mseed=1000] Step  350 | loss 0.4274 | val_acc=0.7904 val_roc_auc=0.7931 val_loss=0.4279 val_metric_name=roc_auc val_metric=0.7931
  [mseed=1000] Step  400 | loss 0.4235 | val_acc=0.7938 val_roc_auc=0.7993 val_loss=0.4282 val_metric_name=roc_auc val_metric=0.7993
  [mseed=1000] Step  450 | loss 0.4198 | val_acc=0.7938 val_roc_auc=0.8042 val_loss=0.4230 val_metric_name=roc_auc val_metric=0.8042
  [mseed=1000] Step  500 | loss 0.4162 | val_acc=0.7948 val_roc_auc=0.8067 val_loss=0.4237 val_metric_name=roc_auc val_metric=0.8067
  [mseed=1000] Step  550 | loss 0.4140 | val_acc=0.7958 val_roc_auc=0.8096 val_loss=0.4199 val_metric_name=roc_auc val_metric=0.8096
  [mseed=1000] Step  600 | loss 0.4107 | val_acc=0.7972 val_roc_auc=0.8096 val_loss=0.4168 val_metric_name=roc_auc val_metric=0.8096
  [mseed=1000] Step  650 | loss 0.4093 | val_acc=0.7976 val_roc_auc=0.8114 val_loss=0.4136 val_metric_name=roc_auc val_metric=0.8114
