Loading data...

============================================================
Training tolokers GCN 1L h=256 lr=3e-05 split=8
============================================================
Training for 5000 steps
Step    1 | loss 0.6986 | val_acc=0.5777 val_roc_auc=0.5194 val_loss=0.6786 val_metric_name=roc_auc val_metric=0.5194
Step   50 | loss 0.5270 | val_acc=0.7819 val_roc_auc=0.5833 val_loss=0.5167 val_metric_name=roc_auc val_metric=0.5833
Step  100 | loss 0.4949 | val_acc=0.7829 val_roc_auc=0.6960 val_loss=0.4864 val_metric_name=roc_auc val_metric=0.6960
Step  150 | loss 0.4806 | val_acc=0.7850 val_roc_auc=0.7217 val_loss=0.4789 val_metric_name=roc_auc val_metric=0.7217
Step  200 | loss 0.4762 | val_acc=0.7839 val_roc_auc=0.7335 val_loss=0.4745 val_metric_name=roc_auc val_metric=0.7335
Step  250 | loss 0.4721 | val_acc=0.7853 val_roc_auc=0.7399 val_loss=0.4703 val_metric_name=roc_auc val_metric=0.7399
Step  300 | loss 0.4696 | val_acc=0.7850 val_roc_auc=0.7440 val_loss=0.4665 val_metric_name=roc_auc val_metric=0.7440
Step  350 | loss 0.4613 | val_acc=0.7863 val_roc_auc=0.7473 val_loss=0.4643 val_metric_name=roc_auc val_metric=0.7473
Step  400 | loss 0.4623 | val_acc=0.7856 val_roc_auc=0.7500 val_loss=0.4613 val_metric_name=roc_auc val_metric=0.7500
Step  450 | loss 0.4554 | val_acc=0.7863 val_roc_auc=0.7525 val_loss=0.4590 val_metric_name=roc_auc val_metric=0.7525
Step  500 | loss 0.4541 | val_acc=0.7867 val_roc_auc=0.7547 val_loss=0.4568 val_metric_name=roc_auc val_metric=0.7547
Step  550 | loss 0.4526 | val_acc=0.7870 val_roc_auc=0.7568 val_loss=0.4554 val_metric_name=roc_auc val_metric=0.7568
Step  600 | loss 0.4494 | val_acc=0.7870 val_roc_auc=0.7590 val_loss=0.4535 val_metric_name=roc_auc val_metric=0.7590
Step  650 | loss 0.4483 | val_acc=0.7863 val_roc_auc=0.7615 val_loss=0.4507 val_metric_name=roc_auc val_metric=0.7615
Step  700 | loss 0.4447 | val_acc=0.7877 val_roc_auc=0.7644 val_loss=0.4487 val_metric_name=roc_auc val_metric=0.7644
Step  750 | loss 0.4438 | val_acc=0.7877 val_roc_auc=0.7672 val_loss=0.4466 val_metric_name=roc_auc val_metric=0.7672
Step  800 | loss 0.4402 | val_acc=0.7890 val_roc_auc=0.7707 val_loss=0.4440 val_metric_name=roc_auc val_metric=0.7707
Step  850 | loss 0.4378 | val_acc=0.7873 val_roc_auc=0.7744 val_loss=0.4418 val_metric_name=roc_auc val_metric=0.7744
Step  900 | loss 0.4389 | val_acc=0.7890 val_roc_auc=0.7776 val_loss=0.4400 val_metric_name=roc_auc val_metric=0.7776
Step  950 | loss 0.4343 | val_acc=0.7880 val_roc_auc=0.7800 val_loss=0.4381 val_metric_name=roc_auc val_metric=0.7800
Step 1000 | loss 0.4309 | val_acc=0.7890 val_roc_auc=0.7826 val_loss=0.4368 val_metric_name=roc_auc val_metric=0.7826
Step 1050 | loss 0.4279 | val_acc=0.7911 val_roc_auc=0.7848 val_loss=0.4354 val_metric_name=roc_auc val_metric=0.7848
Step 1100 | loss 0.4248 | val_acc=0.7921 val_roc_auc=0.7869 val_loss=0.4338 val_metric_name=roc_auc val_metric=0.7869
Step 1150 | loss 0.4225 | val_acc=0.7931 val_roc_auc=0.7893 val_loss=0.4326 val_metric_name=roc_auc val_metric=0.7893
Step 1200 | loss 0.4221 | val_acc=0.7965 val_roc_auc=0.7911 val_loss=0.4313 val_metric_name=roc_auc val_metric=0.7911
