Loading data...

============================================================
Training tolokers ResNet 3L h=256 lr=3e-05 split=6
============================================================
Training for 5000 steps
Step    1 | loss 0.6801 | val_acc=0.6281 val_roc_auc=0.4155 val_loss=0.6400 val_metric_name=roc_auc val_metric=0.4155
Step   50 | loss 0.4895 | val_acc=0.7819 val_roc_auc=0.6941 val_loss=0.4904 val_metric_name=roc_auc val_metric=0.6941
Step  100 | loss 0.4776 | val_acc=0.7819 val_roc_auc=0.7064 val_loss=0.4724 val_metric_name=roc_auc val_metric=0.7064
Step  150 | loss 0.4714 | val_acc=0.7819 val_roc_auc=0.7154 val_loss=0.4640 val_metric_name=roc_auc val_metric=0.7154
Step  200 | loss 0.4665 | val_acc=0.7819 val_roc_auc=0.7209 val_loss=0.4588 val_metric_name=roc_auc val_metric=0.7209
Step  250 | loss 0.4659 | val_acc=0.7819 val_roc_auc=0.7239 val_loss=0.4561 val_metric_name=roc_auc val_metric=0.7239
Step  300 | loss 0.4659 | val_acc=0.7819 val_roc_auc=0.7258 val_loss=0.4542 val_metric_name=roc_auc val_metric=0.7258
Step  350 | loss 0.4625 | val_acc=0.7826 val_roc_auc=0.7285 val_loss=0.4529 val_metric_name=roc_auc val_metric=0.7285
Step  400 | loss 0.4614 | val_acc=0.7826 val_roc_auc=0.7289 val_loss=0.4523 val_metric_name=roc_auc val_metric=0.7289
Step  450 | loss 0.4593 | val_acc=0.7819 val_roc_auc=0.7290 val_loss=0.4519 val_metric_name=roc_auc val_metric=0.7290
Step  500 | loss 0.4617 | val_acc=0.7826 val_roc_auc=0.7290 val_loss=0.4512 val_metric_name=roc_auc val_metric=0.7290
Step  550 | loss 0.4569 | val_acc=0.7833 val_roc_auc=0.7288 val_loss=0.4507 val_metric_name=roc_auc val_metric=0.7288
Step  600 | loss 0.4575 | val_acc=0.7833 val_roc_auc=0.7290 val_loss=0.4502 val_metric_name=roc_auc val_metric=0.7290
Step  650 | loss 0.4573 | val_acc=0.7833 val_roc_auc=0.7285 val_loss=0.4499 val_metric_name=roc_auc val_metric=0.7285
Step  700 | loss 0.4571 | val_acc=0.7839 val_roc_auc=0.7287 val_loss=0.4495 val_metric_name=roc_auc val_metric=0.7287
Step  750 | loss 0.4555 | val_acc=0.7839 val_roc_auc=0.7294 val_loss=0.4490 val_metric_name=roc_auc val_metric=0.7294
Step  800 | loss 0.4569 | val_acc=0.7833 val_roc_auc=0.7292 val_loss=0.4488 val_metric_name=roc_auc val_metric=0.7292
Step  850 | loss 0.4553 | val_acc=0.7833 val_roc_auc=0.7301 val_loss=0.4482 val_metric_name=roc_auc val_metric=0.7301
