dataset,model,num_layers,split,best_step,train_acc,val_acc,test_acc,test_loss,test_f1_macro,test_f1_weighted,test_prec_macro,test_rec_macro,test_roc_auc
amazon-ratings,GT-sep,2,2,996,0.743916392326355,0.5209864377975464,0.5165768265724182,1.2932950258255005,0.42787664732642183,0.5032410851498533,0.4927819121526367,0.4122939311294968,
amazon-ratings,GT-sep,2,3,979,0.7453045845031738,0.5082476139068604,0.5159235596656799,1.331640601158142,0.44291099242830134,0.5030989456152067,0.511828959964411,0.4249533709393205,
amazon-ratings,GT-sep,2,4,993,0.7434264421463013,0.520006537437439,0.5195165872573853,1.3014601469039917,0.4344030060640902,0.5047184208161494,0.507717165088223,0.41753024544192935,
amazon-ratings,GT-sep,2,5,996,0.7154172658920288,0.5093908309936523,0.51216721534729,1.2893036603927612,0.4295281524144531,0.49733453350447604,0.5372364699597669,0.40781376221271665,
amazon-ratings,GT-sep,5,6,996,0.6984321475028992,0.5138004422187805,0.5044912695884705,1.3638734817504883,0.42996756564332034,0.4907214402648064,0.47013852401838074,0.4201200235616917,
amazon-ratings,GT-sep,2,7,995,0.7201535105705261,0.5008982419967651,0.5022047758102417,1.2756855487823486,0.4243538409296154,0.488463856989164,0.49779058100509826,0.4076647859055965,
amazon-ratings,GT-sep,3,8,997,0.743344783782959,0.5108606815338135,0.5120038986206055,1.360164761543274,0.4312944841399743,0.4995099975419326,0.4645695666612612,0.4228280187683013,
amazon-ratings,GT-sep,3,9,998,0.7170504331588745,0.5064510703086853,0.5030214190483093,1.3338209390640259,0.4333997912159089,0.4907236285914248,0.482647954069707,0.41933593680508263,
amazon-ratings,TAG,2,0,995,0.7039849758148193,0.5022047758102417,0.500571608543396,1.3755443096160889,0.4062823498986957,0.4839158749727929,0.4678435741564321,0.3972724634476985,
amazon-ratings,TAG,3,1,983,0.7112526297569275,0.5012248754501343,0.4963253140449524,1.493784785270691,0.4355506087348081,0.48810178363994794,0.45595192333053636,0.4301780401490154,
amazon-ratings,TAG,2,2,974,0.7425281405448914,0.5160868763923645,0.5118405818939209,1.4572159051895142,0.4372770575373461,0.5002026685726101,0.47282763155323054,0.43048999281277933,
amazon-ratings,TAG,2,3,993,0.7000653147697449,0.5004082918167114,0.499428391456604,1.4051942825317383,0.42148046968262526,0.4824166993361631,0.4880629771337409,0.4083135699752266,
amazon-ratings,TAG,2,4,987,0.7402417063713074,0.51216721534729,0.5077576041221619,1.4627739191055298,0.4298805445703162,0.4962505581875356,0.4642262464572175,0.4227990918793597,
amazon-ratings,TAG,2,5,993,0.6902661919593811,0.49714192748069763,0.5044912695884705,1.375280499458313,0.421777116762913,0.487451279188977,0.5086315091186637,0.40818344932001704,
amazon-ratings,TAG,2,6,993,0.6996570229530334,0.5023680925369263,0.4999183416366577,1.4408068656921387,0.4235546476258752,0.4853059396542031,0.4737228008285331,0.41299687595294304,
amazon-ratings,TAG,1,7,998,0.7489792704582214,0.49697861075401306,0.4860362410545349,1.3617039918899536,0.3928962739649332,0.4667871260599996,0.518790554042728,0.3729157325854688,
amazon-ratings,TAG,2,8,993,0.7232565879821777,0.499428391456604,0.48946595191955566,1.4429619312286377,0.41455939920629115,0.4761361421352941,0.45405227550705096,0.40954709801721556,
amazon-ratings,TAG,3,9,969,0.6781806349754333,0.48799607157707214,0.4935488998889923,1.4413425922393799,0.4162794725910497,0.48026185193119053,0.4582643834298551,0.40855911721424293,
