Loading data...

============================================================
Training TABM-tolokers GT-sep 1L h=512 lr=3e-05 split=1
============================================================
Training for 20000 steps
Step    1 | loss 1.2762 | val_acc=0.3358 val_roc_auc=0.6613 val_loss=0.8198 val_metric_name=roc_auc val_metric=0.6613
Step   50 | loss 0.5228 | val_acc=0.7819 val_roc_auc=0.7211 val_loss=0.4753 val_metric_name=roc_auc val_metric=0.7211
Step  100 | loss 0.5022 | val_acc=0.7819 val_roc_auc=0.7329 val_loss=0.4582 val_metric_name=roc_auc val_metric=0.7329
Step  150 | loss 0.4828 | val_acc=0.7819 val_roc_auc=0.7476 val_loss=0.4482 val_metric_name=roc_auc val_metric=0.7476
Step  200 | loss 0.4723 | val_acc=0.7853 val_roc_auc=0.7596 val_loss=0.4410 val_metric_name=roc_auc val_metric=0.7596
Step  250 | loss 0.4638 | val_acc=0.7867 val_roc_auc=0.7690 val_loss=0.4356 val_metric_name=roc_auc val_metric=0.7690
Step  300 | loss 0.4535 | val_acc=0.7853 val_roc_auc=0.7772 val_loss=0.4313 val_metric_name=roc_auc val_metric=0.7772
Step  350 | loss 0.4487 | val_acc=0.7850 val_roc_auc=0.7838 val_loss=0.4285 val_metric_name=roc_auc val_metric=0.7838
Step  400 | loss 0.4460 | val_acc=0.7856 val_roc_auc=0.7879 val_loss=0.4269 val_metric_name=roc_auc val_metric=0.7879
Step  450 | loss 0.4423 | val_acc=0.7867 val_roc_auc=0.7898 val_loss=0.4255 val_metric_name=roc_auc val_metric=0.7898
Step  500 | loss 0.4392 | val_acc=0.7877 val_roc_auc=0.7910 val_loss=0.4247 val_metric_name=roc_auc val_metric=0.7910
Step  550 | loss 0.4367 | val_acc=0.7877 val_roc_auc=0.7918 val_loss=0.4239 val_metric_name=roc_auc val_metric=0.7918
Step  600 | loss 0.4325 | val_acc=0.7843 val_roc_auc=0.7931 val_loss=0.4224 val_metric_name=roc_auc val_metric=0.7931
Step  650 | loss 0.4300 | val_acc=0.7836 val_roc_auc=0.7939 val_loss=0.4218 val_metric_name=roc_auc val_metric=0.7939
Step  700 | loss 0.4275 | val_acc=0.7816 val_roc_auc=0.7948 val_loss=0.4207 val_metric_name=roc_auc val_metric=0.7948
Step  750 | loss 0.4256 | val_acc=0.7829 val_roc_auc=0.7961 val_loss=0.4204 val_metric_name=roc_auc val_metric=0.7961
Step  800 | loss 0.4232 | val_acc=0.7819 val_roc_auc=0.7972 val_loss=0.4196 val_metric_name=roc_auc val_metric=0.7972
Step  850 | loss 0.4218 | val_acc=0.7836 val_roc_auc=0.7980 val_loss=0.4187 val_metric_name=roc_auc val_metric=0.7980
Step  900 | loss 0.4190 | val_acc=0.7826 val_roc_auc=0.7991 val_loss=0.4183 val_metric_name=roc_auc val_metric=0.7991
Step  950 | loss 0.4199 | val_acc=0.7850 val_roc_auc=0.7993 val_loss=0.4175 val_metric_name=roc_auc val_metric=0.7993
Step 1000 | loss 0.4179 | val_acc=0.7853 val_roc_auc=0.8005 val_loss=0.4172 val_metric_name=roc_auc val_metric=0.8005
Step 1050 | loss 0.4151 | val_acc=0.7853 val_roc_auc=0.8014 val_loss=0.4166 val_metric_name=roc_auc val_metric=0.8014
Step 1100 | loss 0.4146 | val_acc=0.7843 val_roc_auc=0.8021 val_loss=0.4164 val_metric_name=roc_auc val_metric=0.8021
Step 1150 | loss 0.4140 | val_acc=0.7897 val_roc_auc=0.8027 val_loss=0.4160 val_metric_name=roc_auc val_metric=0.8027
Step 1200 | loss 0.4104 | val_acc=0.7894 val_roc_auc=0.8032 val_loss=0.4159 val_metric_name=roc_auc val_metric=0.8032
Step 1250 | loss 0.4099 | val_acc=0.7887 val_roc_auc=0.8041 val_loss=0.4159 val_metric_name=roc_auc val_metric=0.8041
Step 1300 | loss 0.4091 | val_acc=0.7901 val_roc_auc=0.8047 val_loss=0.4155 val_metric_name=roc_auc val_metric=0.8047
Step 1350 | loss 0.4053 | val_acc=0.7911 val_roc_auc=0.8052 val_loss=0.4152 val_metric_name=roc_auc val_metric=0.8052
Step 1400 | loss 0.4053 | val_acc=0.7907 val_roc_auc=0.8063 val_loss=0.4148 val_metric_name=roc_auc val_metric=0.8063
Step 1450 | loss 0.4047 | val_acc=0.7924 val_roc_auc=0.8066 val_loss=0.4148 val_metric_name=roc_auc val_metric=0.8066
Step 1500 | loss 0.4034 | val_acc=0.7924 val_roc_auc=0.8076 val_loss=0.4143 val_metric_name=roc_auc val_metric=0.8076
Step 1550 | loss 0.4026 | val_acc=0.7935 val_roc_auc=0.8078 val_loss=0.4141 val_metric_name=roc_auc val_metric=0.8078
Step 1600 | loss 0.4022 | val_acc=0.7931 val_roc_auc=0.8084 val_loss=0.4138 val_metric_name=roc_auc val_metric=0.8084
Step 1650 | loss 0.4002 | val_acc=0.7931 val_roc_auc=0.8087 val_loss=0.4135 val_metric_name=roc_auc val_metric=0.8087
Step 1700 | loss 0.3993 | val_acc=0.7904 val_roc_auc=0.8095 val_loss=0.4134 val_metric_name=roc_auc val_metric=0.8095
Step 1750 | loss 0.3983 | val_acc=0.7924 val_roc_auc=0.8097 val_loss=0.4135 val_metric_name=roc_auc val_metric=0.8097
Step 1800 | loss 0.3954 | val_acc=0.7914 val_roc_auc=0.8105 val_loss=0.4129 val_metric_name=roc_auc val_metric=0.8105
Step 1850 | loss 0.3968 | val_acc=0.7911 val_roc_auc=0.8106 val_loss=0.4128 val_metric_name=roc_auc val_metric=0.8106
Step 1900 | loss 0.3957 | val_acc=0.7904 val_roc_auc=0.8109 val_loss=0.4126 val_metric_name=roc_auc val_metric=0.8109
Step 1950 | loss 0.3974 | val_acc=0.7897 val_roc_auc=0.8112 val_loss=0.4130 val_metric_name=roc_auc val_metric=0.8112
Step 2000 | loss 0.3947 | val_acc=0.7904 val_roc_auc=0.8115 val_loss=0.4131 val_metric_name=roc_auc val_metric=0.8115
Step 2050 | loss 0.3912 | val_acc=0.7890 val_roc_auc=0.8119 val_loss=0.4127 val_metric_name=roc_auc val_metric=0.8119
Step 2100 | loss 0.3924 | val_acc=0.7894 val_roc_auc=0.8119 val_loss=0.4128 val_metric_name=roc_auc val_metric=0.8119
Step 2150 | loss 0.3929 | val_acc=0.7914 val_roc_auc=0.8132 val_loss=0.4116 val_metric_name=roc_auc val_metric=0.8132
Step 2200 | loss 0.3914 | val_acc=0.7938 val_roc_auc=0.8132 val_loss=0.4113 val_metric_name=roc_auc val_metric=0.8132
