Loading data...

============================================================
Training TABM-tolokers GAT 1L h=512 lr=3e-05 split=6
============================================================
Training for 20000 steps
Step    1 | loss 0.8459 | val_acc=0.7816 val_roc_auc=0.6119 val_loss=0.5508 val_metric_name=roc_auc val_metric=0.6119
Step   50 | loss 0.5228 | val_acc=0.7816 val_roc_auc=0.6969 val_loss=0.4839 val_metric_name=roc_auc val_metric=0.6969
Step  100 | loss 0.5010 | val_acc=0.7829 val_roc_auc=0.7116 val_loss=0.4768 val_metric_name=roc_auc val_metric=0.7116
Step  150 | loss 0.4893 | val_acc=0.7829 val_roc_auc=0.7200 val_loss=0.4706 val_metric_name=roc_auc val_metric=0.7200
Step  200 | loss 0.4799 | val_acc=0.7829 val_roc_auc=0.7259 val_loss=0.4656 val_metric_name=roc_auc val_metric=0.7259
Step  250 | loss 0.4709 | val_acc=0.7826 val_roc_auc=0.7311 val_loss=0.4606 val_metric_name=roc_auc val_metric=0.7311
Step  300 | loss 0.4667 | val_acc=0.7829 val_roc_auc=0.7359 val_loss=0.4561 val_metric_name=roc_auc val_metric=0.7359
Step  350 | loss 0.4638 | val_acc=0.7833 val_roc_auc=0.7401 val_loss=0.4523 val_metric_name=roc_auc val_metric=0.7401
Step  400 | loss 0.4566 | val_acc=0.7856 val_roc_auc=0.7440 val_loss=0.4491 val_metric_name=roc_auc val_metric=0.7440
Step  450 | loss 0.4533 | val_acc=0.7877 val_roc_auc=0.7481 val_loss=0.4458 val_metric_name=roc_auc val_metric=0.7481
Step  500 | loss 0.4524 | val_acc=0.7880 val_roc_auc=0.7521 val_loss=0.4428 val_metric_name=roc_auc val_metric=0.7521
Step  550 | loss 0.4483 | val_acc=0.7873 val_roc_auc=0.7568 val_loss=0.4397 val_metric_name=roc_auc val_metric=0.7568
Step  600 | loss 0.4453 | val_acc=0.7901 val_roc_auc=0.7622 val_loss=0.4360 val_metric_name=roc_auc val_metric=0.7622
Step  650 | loss 0.4426 | val_acc=0.7918 val_roc_auc=0.7667 val_loss=0.4331 val_metric_name=roc_auc val_metric=0.7667
Step  700 | loss 0.4401 | val_acc=0.7907 val_roc_auc=0.7706 val_loss=0.4308 val_metric_name=roc_auc val_metric=0.7706
Step  750 | loss 0.4368 | val_acc=0.7931 val_roc_auc=0.7731 val_loss=0.4293 val_metric_name=roc_auc val_metric=0.7731
Step  800 | loss 0.4344 | val_acc=0.7941 val_roc_auc=0.7752 val_loss=0.4274 val_metric_name=roc_auc val_metric=0.7752
Step  850 | loss 0.4303 | val_acc=0.7941 val_roc_auc=0.7764 val_loss=0.4266 val_metric_name=roc_auc val_metric=0.7764
Step  900 | loss 0.4309 | val_acc=0.7931 val_roc_auc=0.7782 val_loss=0.4251 val_metric_name=roc_auc val_metric=0.7782
Step  950 | loss 0.4292 | val_acc=0.7928 val_roc_auc=0.7793 val_loss=0.4251 val_metric_name=roc_auc val_metric=0.7793
Step 1000 | loss 0.4284 | val_acc=0.7952 val_roc_auc=0.7808 val_loss=0.4235 val_metric_name=roc_auc val_metric=0.7808
Step 1050 | loss 0.4246 | val_acc=0.7952 val_roc_auc=0.7814 val_loss=0.4238 val_metric_name=roc_auc val_metric=0.7814
Step 1100 | loss 0.4254 | val_acc=0.7952 val_roc_auc=0.7827 val_loss=0.4227 val_metric_name=roc_auc val_metric=0.7827
Step 1150 | loss 0.4216 | val_acc=0.7955 val_roc_auc=0.7840 val_loss=0.4223 val_metric_name=roc_auc val_metric=0.7840
Step 1200 | loss 0.4211 | val_acc=0.7948 val_roc_auc=0.7852 val_loss=0.4218 val_metric_name=roc_auc val_metric=0.7852
Step 1250 | loss 0.4214 | val_acc=0.7941 val_roc_auc=0.7868 val_loss=0.4206 val_metric_name=roc_auc val_metric=0.7868
Step 1300 | loss 0.4193 | val_acc=0.7948 val_roc_auc=0.7876 val_loss=0.4202 val_metric_name=roc_auc val_metric=0.7876
Step 1350 | loss 0.4194 | val_acc=0.7945 val_roc_auc=0.7889 val_loss=0.4200 val_metric_name=roc_auc val_metric=0.7889
