Loading data...

============================================================
Training TABM-tolokers TAG 1L h=512 lr=3e-05 split=6
============================================================
Training for 20000 steps
Step    1 | loss 1.0195 | val_acc=0.5825 val_roc_auc=0.4545 val_loss=0.6645 val_metric_name=roc_auc val_metric=0.4545
Step   50 | loss 0.4952 | val_acc=0.7836 val_roc_auc=0.7412 val_loss=0.4690 val_metric_name=roc_auc val_metric=0.7412
Step  100 | loss 0.4693 | val_acc=0.7812 val_roc_auc=0.7573 val_loss=0.4535 val_metric_name=roc_auc val_metric=0.7573
Step  150 | loss 0.4597 | val_acc=0.7819 val_roc_auc=0.7647 val_loss=0.4468 val_metric_name=roc_auc val_metric=0.7647
Step  200 | loss 0.4504 | val_acc=0.7829 val_roc_auc=0.7700 val_loss=0.4417 val_metric_name=roc_auc val_metric=0.7700
Step  250 | loss 0.4471 | val_acc=0.7846 val_roc_auc=0.7742 val_loss=0.4372 val_metric_name=roc_auc val_metric=0.7742
Step  300 | loss 0.4390 | val_acc=0.7853 val_roc_auc=0.7779 val_loss=0.4335 val_metric_name=roc_auc val_metric=0.7779
Step  350 | loss 0.4316 | val_acc=0.7870 val_roc_auc=0.7815 val_loss=0.4301 val_metric_name=roc_auc val_metric=0.7815
Step  400 | loss 0.4291 | val_acc=0.7887 val_roc_auc=0.7846 val_loss=0.4271 val_metric_name=roc_auc val_metric=0.7846
Step  450 | loss 0.4244 | val_acc=0.7914 val_roc_auc=0.7877 val_loss=0.4239 val_metric_name=roc_auc val_metric=0.7877
Step  500 | loss 0.4224 | val_acc=0.7918 val_roc_auc=0.7911 val_loss=0.4210 val_metric_name=roc_auc val_metric=0.7911
Step  550 | loss 0.4193 | val_acc=0.7938 val_roc_auc=0.7941 val_loss=0.4187 val_metric_name=roc_auc val_metric=0.7941
Step  600 | loss 0.4165 | val_acc=0.7931 val_roc_auc=0.7969 val_loss=0.4168 val_metric_name=roc_auc val_metric=0.7969
Step  650 | loss 0.4138 | val_acc=0.7945 val_roc_auc=0.7997 val_loss=0.4147 val_metric_name=roc_auc val_metric=0.7997
Step  700 | loss 0.4112 | val_acc=0.7962 val_roc_auc=0.8020 val_loss=0.4128 val_metric_name=roc_auc val_metric=0.8020
Step  750 | loss 0.4086 | val_acc=0.7962 val_roc_auc=0.8039 val_loss=0.4118 val_metric_name=roc_auc val_metric=0.8039
Step  800 | loss 0.4058 | val_acc=0.7982 val_roc_auc=0.8058 val_loss=0.4106 val_metric_name=roc_auc val_metric=0.8058
Step  850 | loss 0.4049 | val_acc=0.7979 val_roc_auc=0.8078 val_loss=0.4090 val_metric_name=roc_auc val_metric=0.8078
Step  900 | loss 0.4030 | val_acc=0.7982 val_roc_auc=0.8097 val_loss=0.4084 val_metric_name=roc_auc val_metric=0.8097
Step  950 | loss 0.4010 | val_acc=0.7982 val_roc_auc=0.8111 val_loss=0.4076 val_metric_name=roc_auc val_metric=0.8111
