Loading data...

============================================================
tolokers ResNet 1L h=256 lr=3e-05 split=8 (ensemble x4)
============================================================

  Training model seed 0 (seed=8000)
Training for 5000 steps
  [mseed=8000] Step    1 | loss 0.7083 | val_acc=0.6859 val_roc_auc=0.6781 val_loss=0.6468 val_metric_name=roc_auc val_metric=0.6781
  [mseed=8000] Step   50 | loss 0.4995 | val_acc=0.7819 val_roc_auc=0.6944 val_loss=0.5076 val_metric_name=roc_auc val_metric=0.6944
  [mseed=8000] Step  100 | loss 0.4842 | val_acc=0.7819 val_roc_auc=0.7040 val_loss=0.4875 val_metric_name=roc_auc val_metric=0.7040
  [mseed=8000] Step  150 | loss 0.4745 | val_acc=0.7819 val_roc_auc=0.7091 val_loss=0.4796 val_metric_name=roc_auc val_metric=0.7091
  [mseed=8000] Step  200 | loss 0.4738 | val_acc=0.7819 val_roc_auc=0.7125 val_loss=0.4748 val_metric_name=roc_auc val_metric=0.7125
  [mseed=8000] Step  250 | loss 0.4686 | val_acc=0.7819 val_roc_auc=0.7159 val_loss=0.4705 val_metric_name=roc_auc val_metric=0.7159
  [mseed=8000] Step  300 | loss 0.4662 | val_acc=0.7819 val_roc_auc=0.7195 val_loss=0.4670 val_metric_name=roc_auc val_metric=0.7195
  [mseed=8000] Step  350 | loss 0.4654 | val_acc=0.7819 val_roc_auc=0.7220 val_loss=0.4644 val_metric_name=roc_auc val_metric=0.7220
  [mseed=8000] Step  400 | loss 0.4627 | val_acc=0.7819 val_roc_auc=0.7241 val_loss=0.4623 val_metric_name=roc_auc val_metric=0.7241
  [mseed=8000] Step  450 | loss 0.4622 | val_acc=0.7819 val_roc_auc=0.7260 val_loss=0.4607 val_metric_name=roc_auc val_metric=0.7260
  [mseed=8000] Step  500 | loss 0.4632 | val_acc=0.7819 val_roc_auc=0.7269 val_loss=0.4591 val_metric_name=roc_auc val_metric=0.7269
  [mseed=8000] Step  550 | loss 0.4607 | val_acc=0.7819 val_roc_auc=0.7277 val_loss=0.4581 val_metric_name=roc_auc val_metric=0.7277
  [mseed=8000] Step  600 | loss 0.4599 | val_acc=0.7819 val_roc_auc=0.7284 val_loss=0.4572 val_metric_name=roc_auc val_metric=0.7284
  [mseed=8000] Step  650 | loss 0.4616 | val_acc=0.7819 val_roc_auc=0.7287 val_loss=0.4562 val_metric_name=roc_auc val_metric=0.7287
  [mseed=8000] Step  700 | loss 0.4564 | val_acc=0.7819 val_roc_auc=0.7290 val_loss=0.4556 val_metric_name=roc_auc val_metric=0.7290
  [mseed=8000] Step  750 | loss 0.4575 | val_acc=0.7819 val_roc_auc=0.7292 val_loss=0.4552 val_metric_name=roc_auc val_metric=0.7292
  [mseed=8000] Step  800 | loss 0.4563 | val_acc=0.7819 val_roc_auc=0.7294 val_loss=0.4547 val_metric_name=roc_auc val_metric=0.7294
  [mseed=8000] Step  850 | loss 0.4559 | val_acc=0.7816 val_roc_auc=0.7294 val_loss=0.4544 val_metric_name=roc_auc val_metric=0.7294
